rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		トークーブケパロス	牡6	56.0		村松翔太	1:31.3		2-2-2-1	39.0	5.7	2	472	1		柳井宏之		牧広人	28.0
2	4	4		イリスマカニ	牡7	54.0		岩永千明	1:31.3	クビ	4-4-4-3	38.4	38.2	6	437	-1		武藤敏明		欠畑圭一	8.4
3	1	1		チリナリエ	牝5	53.0		出水拓人	1:32.0	4.0	1-1-1-2	39.9	42.9	7	451	0		中川竜馬		梶原哲朗	2.8
4	7	8		ムーンパスココロ	牝5	54.0		川島拓	1:32.1	3/4	3-3-3-4	39.3	127.6	8	413	-2		土井道隆		木稲安則	1.7
5	8	10		カシノポップ	牝7	54.0		竹吉徹	1:32.4	1.1/2	9-8-6-5	39.2	8.4	3	472	2		古賀光範		柏木務	1.1
6	7	7		フラッシュテソーロ	牡5	56.0		倉富隆一	1:32.5	1/2	6-7-8-8	38.9	1.2	1	474	0		山田義人		（株）本城	
7	5	5		サンブレナード	牝7	54.0		田中純	1:32.9	2.0	7-9-7-7	39.3	187.2	9	470	6		矢野久美		山下壽	
8	8	9		ミコマッシグラ	牝6	54.0		長田進仁	1:32.9	アタマ	8-6-5-6	39.8	24.5	4	420	-2		中野博		谷謙介	
9	6	6		トミケンバディリ	牡5	56.0		山下裕貴	1:33.3	2.0	10-10-10-9	39.1	24.7	5	501	5		土井道隆		桑田勉	
10	2	2		ティアップジェイド	牝7	54.0		石川慎将	1:35.2	大	5-5-9-10	41.6	326.5	10	438	-2		山下定文		遠藤喜和	
