rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		ユニコーン	牡4	56.0		小野楓馬	1:15.8		5-5	38.8	3.8	2	478	6		小野望		古賀慎一	30.0
2	3	3		シンデレラストリー	牝9	54.0		松井伸也	1:15.8	クビ	6-6	38.7	218.6	12	456	-10		佐藤英明		（有）イシカリホー	8.4
3	8	11		ラルカナタ	牝4	54.0		亀井洋司	1:16.0	1.0	3-2	39.7	15.7	5	440	-6		黒川智貴		田中純一	6.3
4	4	4		アリオト	牡3	56.0		井上俊彦	1:16.0	ハナ	7-7	38.5	117.9	11	466	4		柳澤好美		組）西野畜産組合	4.2
5	2	2		ヌーベルアージュ	牝3	54.0		石川倭	1:16.0	ハナ	10-8	38.1	78.4	9	394	6		米川昇		芳住革二	2.1
6	1	1		トライファン	牡3	56.0		服部茂史	1:16.2	1.0	1-1	40.0	2.9	1	498	14		田中淳司		小菅誠	
7	7	10		ダビド	牡3	56.0		石堂響	1:16.4	1.0	9-10	38.7	20.9	6	428	-2		桧森邦夫		八嶋長久	
8	5	6		オーサムワールド	牡3	56.0		桑村真明	1:16.5	3/4	4-4	39.8	4.0	3	464	10		桧森邦夫		（有）大野商事	
9	6	7		ステラーポルックス	牝4	54.0		岩橋勇二	1:16.6	1/2	12-11	38.3	74.0	8	454	2		千葉津代		山際晃生	
10	6	8		スマイルマーヤ	牝3	54.0		黒澤愛斗	1:17.5	4.0	7-8	40.1	43.0	7	476	-2		村上正和		組）ＳＲＴ	
11	7	9		セキテイジュウオー	牡3	56.0		落合玄太	1:17.7	3/4	2-3	41.4	4.6	4	492	0		小国博行		杉山元洋	
12	5	5		シャイニングアビ	セ5	56.0		阪野学	1:18.2	2.1/2	11-11	40.1	81.4	10	528	2		山口竜一		伊藤享	
