rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		ユイノムサシ	牡6	56.0		張田昂	1:15.5		4-3-3	39.6	4.1	2	471	1		林幻		佐々木直貴	130.0
2	6	6		ハクサンマックス	牡4	53.0		木間塚龍	1:15.6	クビ	2-2-2	39.9	8.1	4	451	2		矢野義幸		河崎五市	52.0
3	2	2		シャオイーシャオ	牝4	54.0		岡村健司	1:15.6	クビ	1-1-1	40.0	11.8	6	442	-14		山下貴之		吉田勝己	32.5
4	3	3		エクメディノツルギ	牝5	54.0		本橋孝太	1:15.8	1.0	9-9-9	38.9	20.8	9	443	-5		石井勝男		橋本慎太郎	19.5
5	4	4		ボナセーラ	牡6	56.0		森泰斗	1:16.1	1.1/2	8-8-6	39.4	3.2	1	461	2		渡辺貴光		森田一俊	13.0
6	5	5		デイスター	牡5	56.0		山崎誠士	1:16.5	2.0	3-4-4	40.6	10.2	5	439	-12		玉井昇		角谷守正	
7	8	10		ラッキーユー	セ7	56.0		篠谷葵	1:16.6	クビ	5-6-7	40.2	4.9	3	488	1		山田信大		（株）レックス	
8	7	9		カンパニリズモ	セ8	56.0		笹川翼	1:16.7	1/2	6-5-5	40.7	18.9	8	485	-4		岡林光浩		松本俊廣	
9	1	1		ラヴィダヴィ	牝4	54.0		秋元耕成	1:17.2	2.1/2	7-7-8	40.6	13.9	7	461	15		函館一昭		横田一男	
10	6	7		トップフェイス	セ8	53.0		室陽一朗	1:17.5	1.1/2	10-10-10	40.4	159.1	11	464	-4		林幻		村山哲生	
11	7	8		アンファスエシャペ	牝4	54.0		西村栄喜	1:17.5	クビ	11-11-11	40.1	79.7	10	447	0		佐々木功		酒井孝敏	
