rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ゴラッソゴール	牡5	56.0		加藤利征	1:47.7		5-5-1	41.8	3.8	3	479	-4		錦見勇夫		錦見日出雄	36.0
2	2	2		ゴールドリアリティ	牝5	54.0		岡部誠	1:48.7	5.0	6-6-1	42.6	20.5	5	450	-3		井手上慎		蜂須賀重夫	11.5
3	8	9		ジュアン	牡5	54.0		浅野皓大	1:49.0	1.1/2	6-7-3	42.6	51.7	7	491	-3		今津博之		道地房男	6.5
4	7	7		エムティセト	牡4	56.0		藤原良一	1:49.8	4.0	8-8-4	43.2	56.0	8	473	2		櫻井今朝		遠藤喜和	4.3
5	8	10		オールージュ	牡8	54.0		細川智史	1:51.6	9.0	9-9-9	44.5	63.9	9	444	-1		瀬戸口悟		瀬戸口サチ	2.9
6	5	5		パラダイスアレイ	牡4	56.0		友森翔太	1:53.9	大	2-2-5	49.4	3.4	2	472	4		塚田隆男		橋元勇氣	
7	4	4		ライングローリー	牡4	56.0		今井貴大	1:54.1	3/4	3-4-7	49.2	2.2	1	474	1		藤ヶ崎一		北澤信	
8	6	6		チャンダナ	牝6	54.0		丸野勝虎	1:54.5	2.0	4-3-6	49.9	29.1	6	490	2		角田輝也		中野将大	
9	3	3		ピラミデ	牝4	52.0		宮下瞳	1:55.0	2.1/2	1-1-8	50.6	8.0	4	491	1		宇都英樹		（株）ファーストビ	
除	7	8		ラティ	牝4	54.0		大畑雅章					---		437	10		今津博之		石井輝昭	
