waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016105163	ピエナペリー			05390	吉村智洋	a02df	玉垣光章	430	-8
2	2	2014100844	ヨドノベスト			a029e	笹田知宏	05623	栗林徹治	467	-1
3	3	2017104252	ビーポーレン			a01e6	小谷周平	05268	溝橋利喜	464	2
4	4	2015102546	モンゲーロージズ			05522	井上幹太	05644	三宅直之	441	-4
5	5	2017102978	ラファームソルティ			a024c	中田貴士	a029e	田村彰啓	450	-5
6	6	2017103949	コスモプロケッラ			05576	石堂響	05702	盛本信春	448	1
6	7	2012103121						05466	山口浩幸	56	
7	8	2013100315	ライディングハイ			a0395	永井孝典	a029e	田村彰啓	509	-4
7	9	2017102700	タートルブライアン			05567	大柿一真	05715	北野真弘	480	3
8	10	2016105653	ワイルドタッチ			05405	板野央	a02c0	雑賀伸一	445	0
8	11	2017106324	メイショウバイラン			a048a	長尾翼玖	a02ca	橋本忠明	447	1
