rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		ウインドワルツ	牝7	54.0		藤田弘治	1:41.8		2-2-2-2	41.8	30.5	8	432	5		野田幸雄		福原正博	25.0
2	8	10		オンマイオウン	牝4	54.0		沖静男	1:41.9	クビ	6-7-7-6	41.3	84.4	10	463	-2		川添明弘		結城喜一	7.0
3	6	6		リジカーレ	牡10	56.0		栗原大河	1:41.9	クビ	4-5-4-3	41.7	11.6	3	475	10		鋤田誠二		清水剛	3.5
4	7	8		サンマッキニー	牡4	56.0		葛山晃平	1:42.4	2.1/2	4-6-4-4	42.1	23.3	7	438	6		菅原欣也		（同）ＪＰＮ技研	2.5
5	2	2		ゴクロウサマ	牝5	54.0		平瀬城久	1:42.5	クビ	9-9-9-8	40.6	18.4	6	475	-1		黒木豊		新村順一	2.0
6	5	5		ベルウインド	牡4	56.0		柴田勇真	1:42.7	1.0	1-1-1-1	42.8	1.9	1	496	3		金田一昌		子安裕樹	
7	1	1		オーミハルカゼ	牝4	54.0		青柳正義	1:42.9	3/4	6-4-4-6	42.7	15.4	4	433	-3		鈴木正也		岩崎僖澄	
8	7	7		ソリッドボート	セ7	56.0		甲賀弘隆	1:42.9	クビ	10-10-8-9	41.0	2.6	2	482	-11		黒木豊		西川宝三	
9	8	9		スイセー	牡4	56.0		松戸政也	1:42.9	アタマ	2-2-3-4	42.9	17.4	5	496	14		田嶋弘幸		村田滋	
10	3	3		クィーンライナー	牝4	54.0		吉田晃浩	1:45.9	大	8-8-10-10	44.0	69.6	9	404	-7		鋤田誠二		吉山達也	
