rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ヤエザクラ	牝3	620.0		鈴木恵介	2:08.6				5.7	2	1028	8		今井茂雅		安藤正人	13.0
2	5	5		マオノクイーン	牝3	620.0		西将太	2:12.5				2.9	1	1064	23		松井浩文		秋田忍	3.2
3	6	6		バイサイ	牡3	640.0		船山蔵人	2:13.0				18.8	8	1043	-7		谷あゆみ		矢藤秀樹	1.5
4	8	10		シナモンアイ	牝3	620.0		舘澤直央	2:17.9				65.5	10	1059	38		坂本東一		山根福司	1.0
5	2	2		タカラウンカイ	牡3	640.0		藤本匠	2:25.6				6.3	4	983	-10		中島敏博		藤田千代	0.6
6	1	1		ゴールドフラック	セ3	630.0		阿部武臣	2:26.1				17.4	7	1074	20		坂本東一		北角重雄	
7	7	7		シャイニー	牝3	620.0		藤野俊一	2:29.4				8.1	6	972	12		金山明彦		小森唯永	
8	8	9		ミントエース	牡3	640.0		菊池一樹	2:35.0				5.8	3	1019	14		大橋和則		小倉たまき	
9	4	4		アアモンドジャンヌ	牝3	620.0		松田道明	2:40.0				47.9	9	1007	9		小林長吉		下内美繪子	
10	7	8		ヤマノセイウン	牡3	640.0		西謙一	2:45.2				7.1	5	948	6		西弘美		（有）ミヤビ通商	
