waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018101412	ソルウェルテクス			05371	亀井洋司	05615	佐久間雅	392	-2
2	2	2017103968	パークシティ			a0483	若杉朝飛	05460	佐藤英明	412	0
3	3	2018103281	マブセイフリー			05534	石川倭	a02e5	小国博行	442	-2
4	4	2018102111	シングンイヴ			05502	松井伸也	05660	斉藤正弘	384	-8
5	5	2015102104	ノンストップダイヤ			05389	岩橋勇二	05364	柳澤好美	474	-4
5	6	2018105789	マイルドラヴ			05492	阿部龍	a024d	岡島玉一	400	-8
6	7	2017102774	ライデンユニバース			05054	坂下秀樹	a0373	秋田大助	526	-2
6	8	2017100692	ダンサーノユメ			a01ec	宮平鷹志	05025	谷口常信	460	2
7	9	2018101366	ビービーミューズ			05286	服部茂史	05749	櫻井拓章	470	20
7	10	2018101098	チャカルデブロンセ			05592	小野楓馬	05688	小野望	444	4
8	11	2018106857	マーズスペリオーレ			05089	宮崎光行	05453	松本隆宏	554	-8
8	12	2018105607	モクラン			05545	山本咲希	05551	石本孝博	430	2
