waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018105094	ギルランディーナ			05524	笹川翼	05667	渡辺和雄	441	-10
2	2	2018103663	ティーズアレディー			05540	達城龍次	a0238	嶋田幸晴	460	-4
3	3	2018103894	ハイブランド			05380	矢野貴之	05504	宮浦正行	461	-6
4	4	2018102857	サヨノイチバン			a01df	増田充宏	a02ab	加藤誠一	478	10
4	5	2018106228	モリノオーシャン			05488	本橋孝太	05392	池田孝	473	0
5	6	2018105479	ケープホーン			05562	岡村健司	a02d8	山崎裕也	467	-2
5	7	2018103231	スセリヒメ			05590	藤本現暉	05439	河津裕昭	446	-2
6	8	2018105753	ベガスフォンテン			a0235	笠野雄大	a02f0	山下貴之	479	-5
6	9	2018101135	クマサンニデアッタ			05000	酒井忍	a02c7	宇野木博	449	2
7	10	2018104808	ラブオブマイライフ			05443	本田正重	a02f0	山下貴之	469	-4
7	11	2018110063	カルフレグランス			05365	山崎誠士	a03ec	甲田悟史	486	6
8	12	2018105934	エイシンイオ			05553	保園翔也	a0236	藪口一麻	445	11
8	13	2018103508	ウワサノシブコ			05399	和田譲治	a0179	岡田一男	450	-2
