rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		シッコク	牝3	54.0		倉兼育康	1:30.3		4-3-3-3	40.1	8.4	3	430	-1		別府真司		西森功	40.0
2	6	7		エイシンオーディン	牡4	56.0		岡村卓弥	1:30.5	3/4	1-1-1-1	40.7	3.4	2	489	5		胡本友晴		岡田龍太郎	14.0
3	6	8		アウティミアー	牝4	54.0		妹尾浩一	1:30.6	1/2	2-2-2-2	40.5	57.0	8	430	4		宗石大		岡林英雄	8.0
4	8	12		ウインサジェス	セ5	53.0		妹尾将充	1:31.1	2.1/2	3-4-4-4	40.8	24.9	6	464	7		中西達也		西村清子	6.0
5	1	1		ホワイトソニック	牡6	56.0		嬉勝則	1:31.2	1/2	5-7-5-5	40.5	15.7	5	479	10		田中譲二		（同）ＪＰＮ技研	4.0
6	4	4		ラヴィソント	牝6	54.0		木村直輝	1:31.4	1.0	6-5-6-6	40.8	63.1	9	456	1		松木啓助		蕭敬意	
7	3	3		リュウシンローズ	牝6	52.0		別府真衣	1:31.7	1.1/2	7-8-9-8	40.5	54.5	7	464	-1		別府真司		川端正博	
8	7	9		サウスブランコ	牝4	54.0		西川敏弘	1:31.9	3/4	11-11-11-10	40.4	10.6	4	495	-2		東原己俊		野村文子	
9	8	11		リュウノクリスエス	牡9	55.0		多田羅誠	1:32.3	2.0	9-6-7-7	41.5	179.4	11	509	3		国澤輝幸		蓑島竜一	
10	5	5		クーファサンピラー	牝4	53.0		塚本雄大	1:32.7	2.0	8-9-10-11	41.3	69.1	10	444	0		田中伸一		小菅誠	
11	2	2		コパノニューヨーク	牡5	56.0		林謙佑	1:33.5	4.0	10-10-8-9	42.5	1.7	1	541	-5		田中守		古町純代	
12	5	6		ハタノガナール	牡5	56.0		大澤誠志	1:33.7	1.0	12-12-12-12	39.5	281.4	12	487	2		宗石大		（同）ＪＰＮ技研	
