rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		シンエイアロイ	牝3	595.0		金田利貴	1:30.5				2.1	1	964	12		久田守		上口詩子	50.0
2	8	9		アーティスト	牝3	595.0		藤本匠	1:33.1				19.4	5	908	-12		坂本東一		山根福司	19.0
3	7	7		スーパードリーム	牝3	595.0		渡来心路	1:33.3				2.9	2	1042	20		今井茂雅		曽我部裕	11.0
4	2	2		スイ	牝3	595.0		長澤幸太	1:35.5				5.1	3	972	4		服部義幸		伊東洋一	6.0
5	7	8		スターゴコロ	牝3	595.0		西謙一	1:36.1				22.3	6	868	-2		鈴木邦哉		干場正吉	4.0
6	5	5		カナタクィーン	牝3	595.0		阿部武臣	1:36.3				13.3	4	946	-2		小林長吉		斉藤晴司	
7	6	6		キョウエイサクラ	牝3	595.0		林康文	1:47.9				47.7	8	922	10		村上慎一		大野昇	
8	8	10		サウスグリン	牝3	595.0		西将太	1:49.6				55.9	10	950	0		西弘美		南日出男	
9	3	3		レッドクイーン	牝3	595.0		島津新	1:57.2				40.9	7	1032	10		小林長吉		森山明男	
10	1	1		ミノリヒメ	牝3	595.0		鈴木恵介	2:15.3				51.9	9	952	4		金田勇		本寺政則	
