日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/10/04	晴	1	8	6	6	128.9	7	8	55.0	重	1:17.0	2.4	7-7	36.4-38.2	39.7	大井	202144100401	C3六	movie.html?race_id=202144100401	05594	仲原大生	ダ	1200	488	6	0.0
2021/09/20	晴	2	14	4	6	166.0	14	13	56.0	稍	1:17.5	4.1	12-11	35.0-38.4	39.6	大井	202144092002	C3五　六	movie.html?race_id=202144092002	a0236	濱田達也	ダ	1200	482	4	0.0
2021/09/08	雨	6	14	6	10	337.8	14	13	56.0	重	1:19.4	3.7	13-13	36.6-39.1	40.0	大井	202144090806	2003オフトひたち	movie.html?race_id=202144090806	a0236	濱田達也	ダ	1200	478	-3	0.0
2021/08/16	雨	4	14	4	5	215.6	11	13	56.0	不	1:19.3	4.0	13-13	36.5-38.8	40.7	大井	202144081604	C3七　八	movie.html?race_id=202144081604	a0236	濱田達也	ダ	1200	481	3	0.0
2021/08/02	曇	4	16	8	16	315.7	14	13	55.0	稍	1:18.0	4.7	12-12	36.0-37.3	40.0	大井	202144080204	C3七　八	movie.html?race_id=202144080204	05594	仲原大生	ダ	1200	478	-2	0.0
2021/07/12	雨	6	14	8	13	184.6	10	12	55.0	重	1:18.0	3.8	12-12	36.5-37.7	39.3	大井	202144071206	C3八　九	movie.html?race_id=202144071206	05594	仲原大生	ダ	1200	480	-7	0.0
2021/06/28	曇	6	14	4	6	385.6	13	13	55.0	良	1:17.6	3.7	14-14	35.8-38.1	39.8	大井	202144062806	C3五　六	movie.html?race_id=202144062806	05594	仲原大生	ダ	1200	487	5	0.0
2021/06/07	晴	6	14	5	7	71.8	7	14	55.0	重	1:18.9	3.4	11-13	37.8-37.7	40.1	大井	202144060706	C3六　七	movie.html?race_id=202144060706	05594	仲原大生	ダ	1200	482	-6	0.0
2021/05/17	曇	5	13	6	8	113.7	10	10	55.0	良	1:46.3	1.8	9-9-11-10	37.9-40.1	41.2	大井	202144051705	C3六　七	movie.html?race_id=202144051705	05594	仲原大生	ダ	1600	488	3	0.0
2021/04/26	晴	5	14	4	5	62.3	10	9	56.0	良	1:17.1	1.6	14-14	36.0-39.5	39.4	大井	202144042605	C3八　九	movie.html?race_id=202144042605	05352	石崎駿	ダ	1200	485	-2	0.0
2021/04/13	曇	4	16	5	10	164.7	15	10	55.0	良	1:17.3	1.6	12-11	36.5-39.2	39.2	大井	202144041304	C3七　八	movie.html?race_id=202144041304	05594	仲原大生	ダ	1200	487	5	0.0
2021/03/22	曇	4	16	2	3	111.1	11	11	55.0	不	1:17.4	3.0	8-8	36.3-38.1	40.1	大井	202144032204	C3八　九	movie.html?race_id=202144032204	05594	仲原大生	ダ	1200	482	-1	0.0
2021/03/08	雨	3	16	4	8	83.3	8	12	55.0	稍	1:17.8	3.5	16-14	36.4-37.9	39.6	大井	202144030803	C3八　九	movie.html?race_id=202144030803	05594	仲原大生	ダ	1200	483	3	0.0
2021/02/16	晴	5	14	4	6	100.3	9	10	55.0	不	1:47.6	4.8	7-7-8-8	39.2-38.1	42.2	大井	202144021605	C3八　九	movie.html?race_id=202144021605	05594	仲原大生	ダ	1600	480	0	0.0
2021/01/18	晴	6	14	6	11	39.2	5	8	56.0	良	1:17.8	3.0	8-9	36.6-38.2	40.3	大井	202144011806	C3九　十	movie.html?race_id=202144011806	a0236	濱田達也	ダ	1200	480	7	0.0
2020/12/31	晴	2	14	6	9	44.1	8	8	56.0	良	1:17.6	2.1	11-9	36.3-39.2	39.8	大井	202044123102	3歳　155万	movie.html?race_id=202044123102	a0236	濱田達也	ダ	1200	473	-5	0.0
2020/12/09	曇	2	13	5	6	164.3	8	8	56.0	良	1:16.7	2.2	9-9	36.2-38.3	39.4	大井	202044120902	3歳　160万	movie.html?race_id=202044120902	a0236	濱田達也	ダ	1200	478	-1	0.0
2020/11/19	晴	2	16	6	11	94.9	11	5	56.0	良	1:16.4	2.3	9-8	36.2-37.9	39.4	大井	202044111902	3歳　155万	movie.html?race_id=202044111902	a0236	濱田達也	ダ	1200	479	6	14.0
2020/11/04	晴	2	14	5	7	75.4	10	7	55.0	良	1:16.5	1.9	12-11	35.9-38.7	39.0	大井	202044110402	3歳　100万	movie.html?race_id=202044110402	05594	仲原大生	ダ	1200	473	-4	0.0
2020/10/23	雨	3	11	2	2	9.6	4	6	56.0	重	1:33.8	2.5	5-6-7-7	38.1-39.8	41.2	浦和	202042102303	3歳七	movie.html?race_id=202042102303	a0236	濱田達也	ダ	1400	477	5	0.0
2020/10/06	曇	2	16	8	15	120.8	10	7	56.0	良	1:17.0	2.4	11-11	36.4-38.2	39.5	大井	202044100602	3歳　140万	movie.html?race_id=202044100602	a0236	濱田達也	ダ	1200	472	-6	0.0
2020/09/19	曇	2	12	2	2	20.2	8	6	56.0	良	1:46.6	1.3	4-4-7-7	38.0-40.6	40.9	大井	202044091902	3歳　130万	movie.html?race_id=202044091902	a0236	濱田達也	ダ	1600	478	6	0.0
2020/09/07	曇	2	11	2	2	5.9	3	8	56.0	不	1:16.9	1.2	10-10	36.6-39.1	38.8	大井	202044090702	3歳　120万	movie.html?race_id=202044090702	a0236	濱田達也	ダ	1200	472	-6	0.0
2020/08/16	晴	2	14	6	10	178.1	13	4	56.0	良	1:15.5	2.4	7-7	35.4-37.7	39.2	大井	202044081602	3歳　90万円	movie.html?race_id=202044081602	a0236	濱田達也	ダ	1200	478	-3	24.0
2020/07/28	曇	2	14	3	4	50.4	8	10	56.0	稍	1:17.0	2.3	10-10	35.6-39.1	39.1	大井	202044072802	3歳　70万円	movie.html?race_id=202044072802	a0236	濱田達也	ダ	1200	481	3	0.0
2020/07/06	曇	3	14	5	8	29.0	8	7	56.0	不	1:17.8	2.0	6-6	37.1-38.7	40.2	大井	202044070603	3歳　90万円	movie.html?race_id=202044070603	a0236	濱田達也	ダ	1200	478	-2	0.0
2020/06/24	曇	3	14	5	7	120.1	12	7	56.0	不	1:16.4	1.1	6-7	35.6-39.7	40.0	大井	202044062403	3歳　160万	movie.html?race_id=202044062403	a025d	小杉亮	ダ	1200	480	5	0.0
