	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
202105010101	ダ	左	1400	晴	重	10:10	3歳未勝利		2021-1-30	1	東京	1	3歳未勝利	牝(馬齢)	2	1020	5	2	270	5	4	150	2	3.0	220	3.0	1-2	1180.0	5.0	2-4	1920	8	2-4	630	8	2-3	980	12	3-4	530	6	2=>4	4140	16	2-3-4	3650	13	2=>4=>3	24570	75			2,3,8(10,12,16)(4,15)5,1,9(7,11)13-6-14	2,3(8,16)(10,12)(4,15)(1,5)(11,9)13(7,6)=14	12.7 - 11.3 - 12.3 - 12.7 - 12.2 - 12.0 - 12.3	12.7 - 24.0 - 36.3 - 49.0 - 61.2 - 73.2 - 85.5 (36.3-36.5)
202105010102	ダ	左	1400	晴	重	10:40	3歳新馬		2021-1-30	1	東京	1	3歳新馬	(混)(馬齢)	8	1030	6	8	260	6	11	210	4	3.0	150	1.0	4-6	1620.0	7.0	8-11	3110	11	8-11	1,120	16	3-8	680	5	3-11	570	2	8=>11	6470	30	3-8-11	3980	9	8=>11=>3	27040	68			11(4,12)14,8,3,13(2,7)(1,5,16)6,9-15=10	11(4,12,14)(8,3)13(2,7)-(1,5)16,6-9,15=10	12.4 - 10.8 - 12.2 - 12.4 - 12.6 - 12.3 - 12.8	12.4 - 23.2 - 35.4 - 47.8 - 60.4 - 72.7 - 85.5 (35.4-37.7)
202105010103	ダ	左	1600	晴	重	11:10	3歳未勝利		2021-1-30	1	東京	1	3歳未勝利	(馬齢)	7	690	4	7	190	4	11	130	1	10.0	140	2.0	4-6	720.0	3.0	7-11	1240	4	7-11	440	4	7-10	520	7	10-11	260	1	7=>11	2190	7	7-10-11	1470	2	7=>11=>10	9110	19			12,13(10,7,16)(4,3,15)(1,9)(5,8)(2,11)-14,6	(*12,13)(10,7,16)(4,3,15)(11,9)(1,8)(2,5)14,6	12.3 - 11.2 - 12.0 - 12.6 - 13.1 - 12.8 - 11.9 - 12.0	12.3 - 23.5 - 35.5 - 48.1 - 61.2 - 74.0 - 85.9 - 97.9 (35.5-36.7)
202105010104	ダ	左	1600	晴	重	11:40	3歳1勝クラス		2021-1-30	1	東京	1	3歳1勝クラス	(混)(馬齢)	9	3200	7	9	370	7	11	110	1	8.0	470	8.0	6-7	700.0	5.0	9-11	1300	5	9-11	620	5	8-9	4,300	37	8-11	950	7	9=>11	5290	17	8-9-11	8860	32	9=>11=>8	101930	222			9,12(2,10)(1,5)(8,11)3,7,4,6,13	9(12,10,11)1(2,8,5)(3,7)(13,4,6)	12.5 - 11.2 - 11.7 - 12.6 - 13.0 - 12.4 - 11.4 - 11.9	12.5 - 23.7 - 35.4 - 48.0 - 61.0 - 73.4 - 84.8 - 96.7 (35.4-35.7)
202105010105	芝	左	1800	晴	良	12:30	3歳未勝利		2021-1-30	1	東京	1	3歳未勝利	(混)(馬齢)	10	170	1	10	110	1	1	160	2	5.0	720	8.0	1-5	270.0	1.0	1-10	540	2	1-10	280	1	5-10	1,610	17	1-5	3,060	25	10=>1	720	1	1-5-10	8050	19	10=>1=>5	18030	50		6,7(2,3)(1,10)5(9,8,14,15)16,12,13-4,11	6-7-(2,3)(1,10)(5,8)9(16,14,15)-13-11,12,4	6,7,2(1,3,10)(5,8)9(16,14)15(13,11)-(12,4)	12.4 - 11.1 - 11.2 - 11.4 - 11.8 - 12.2 - 11.6 - 11.7 - 11.8	12.4 - 23.5 - 34.7 - 46.1 - 57.9 - 70.1 - 81.7 - 93.4 - 105.2 (34.7-35.1)
202105010106	芝	左	1600	晴	良	13:00	3歳新馬		2021-1-30	1	東京	1	3歳新馬	(馬齢)	10	270	1	10	170	2	16	820	9	15.0	1,600	12.0	5-8	2930.0	10.0	10-16	5510	17	10-16	1,430	13	10-15	4,060	36	15-16	16,160	75	10=>16	7980	21	10-15-16	56710	120	10=>16=>15	206250	455			7,10(2,13)11-(3,14)(6,15)(1,12,16)4,5,8,9	7,10(2,11,13)-14(3,15)(6,16)(1,12)4(8,5)-9	12.3 - 11.5 - 12.6 - 12.5 - 12.5 - 11.7 - 11.3 - 11.6	12.3 - 23.8 - 36.4 - 48.9 - 61.4 - 73.1 - 84.4 - 96.0 (36.4-34.6)
202105010107	ダ	左	1400	晴	重	13:30	4歳以上1勝クラス		2021-1-30	1	東京	1	4歳以上1勝クラス	(混)(定量)	8	10400	13	8	2,150	15	4	130	1	9.0	210	3.0	2-4	4130.0	20.0	4-8	17830	48	4-8	5,080	52	8-9	11,110	79	4-9	450	2	8=>4	43380	106	4-8-9	43960	125	8=>4=>9	528370	1129			2,11,16(3,4)(1,6,5,15)(8,9)(13,14)10,12-7	2,11-16,3,4(1,6,5)(8,9,15)10(7,13)(12,14)	12.4 - 10.9 - 11.3 - 11.8 - 12.3 - 12.6 - 12.6	12.4 - 23.3 - 34.6 - 46.4 - 58.7 - 71.3 - 83.9 (34.6-37.5)
202105010108	ダ	左	2100	晴	重	14:01	4歳以上2勝クラス		2021-1-30	1	東京	1	4歳以上2勝クラス	(混)(定量)	3	2570	6	3	430	6	5	140	1	8.0	500	8.0	2-3	2160.0	9.0	3-5	3210	12	3-5	1,090	12	3-8	4,480	44	5-8	1,150	13	3=>5	9820	29	3-5-8	14790	48	3=>5=>8	129350	377	9,11,12(2,14)(8,13)(1,5,15)-4-(3,10)(6,7)	9,11,12(2,14)8(1,13)(5,15)-4,6(3,10)7	9,11(12,14)2(8,13,5)1(4,15)6,3,7-10	(*9,11)12(2,8,14,13)1(15,5)4(6,3)7,10	7.1 - 11.4 - 12.4 - 12.5 - 12.3 - 12.4 - 12.7 - 12.3 - 12.6 - 12.2 - 12.3	7.1 - 18.5 - 30.9 - 43.4 - 55.7 - 68.1 - 80.8 - 93.1 - 105.7 - 117.9 - 130.2 (30.9-37.1)
202105010109	ダ	左	1400	晴	重	14:35	銀蹄ステークス 		2021-1-30	1	東京	1	4歳以上1600万下	(混)(ハンデ)	7	370	1	7	170	1	16	440	6	9.0	750	12.0	4-8	810.0	3.0	7-16	2520	6	7-16	920	6	7-9	1,430	15	9-16	5,560	59	7=>16	4200	10	7-9-16	18230	63	7=>16=>9	58270	158			16(2,6)-10(3,13)(11,12,14)(7,15)1,8,5,9,4	16(2,6)-10(3,13)(11,12,14)(7,15)(1,8)5,9,4	12.4 - 10.6 - 11.5 - 11.9 - 12.1 - 11.8 - 12.4	12.4 - 23.0 - 34.5 - 46.4 - 58.5 - 70.3 - 82.7 (34.5-36.3)
202105010110	芝	左	1400	晴	良	15:10	クロッカスステークス	L	2021-1-30	1	東京	1	3歳オープン	(国際)(特指)(別定)	1	220	1	1	110	1	9	130	2	8.0	130	3.0	1-8	560.0	2.0	1-9	620	2	1-9	240	2	1-8	200	1	8-9	390	6	1=>9	1000	3	1-8-9	720	1	1=>9=>8	2580	2			5,7(1,4)(2,8,9)10(3,6)	(*5,7)9(1,4)8(2,6,10)3	12.8 - 12.1 - 12.1 - 11.8 - 11.1 - 11.1 - 11.2	12.8 - 24.9 - 37.0 - 48.8 - 59.9 - 71.0 - 82.2 (37.0-33.4)
