	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
202102010101	芝	右	1200	晴	良	09:50	2歳未勝利		2021-7-3	1	函館	1	2歳未勝利	牝(馬齢)	4	140	1	4	110	1	1	150	3	9.0	310	6.0	1-4	410.0	2.0	1-4	430	2	1-4	230	2	4-9	520	7	1-9	1,080	13	4=>1	580	2	1-4-9	1950	8	4=>1=>9	4700	15			(*1,4)5,3,9,2,6-8(7,10)	(*1,4)(3,5)-9(2,6)-(8,10)7	12.0 - 10.5 - 11.0 - 11.6 - 11.7 - 12.5	12.0 - 22.5 - 33.5 - 45.1 - 56.8 - 69.3 (33.5-35.8)
202102010102	ダ	右	2400	晴	良	10:25	3歳未勝利		2021-7-3	1	函館	1	3歳未勝利	(混)(馬齢)	9	2020	7	9	410	8	5	490	9	10.0	170	1.0	5-7	840.0	3.0	5-9	18450	49	5-9	4,930	51	9-10	1,400	19	5-10	1,400	20	9=>5	37750	101	5-9-10	26440	95	9=>5=>10	272730	759	8,4-9,1,11-10,7,6-(12,3)2=5	8,4-(1,9)-11-10(7,6)3,12,2=5	4,9,1(8,10,6)3(11,12)=7,5=2	9(4,10,6)1(12,3)-(11,5)7-8=2	12.7 - 11.8 - 12.6 - 12.6 - 13.2 - 13.1 - 13.2 - 13.4 - 13.1 - 14.4 - 13.9 - 14.0	12.7 - 24.5 - 37.1 - 49.7 - 62.9 - 76.0 - 89.2 - 102.6 - 115.7 - 130.1 - 144.0 - 158.0 (37.1-42.3)
202102010103	ダ	右	1700	晴	良	10:55	3歳未勝利		2021-7-3	1	函館	1	3歳未勝利	(馬齢)	1	270	2	1	130	1	6	160	3	10.0	220	4.0	1-5	650.0	3.0	1-6	820	2	1-6	320	2	1-10	560	5	6-10	790	13	1=>6	1310	4	1-6-10	2090	7	1=>6=>10	7190	16	(*2,5)-9,11(1,12)6-10(7,4)-3,8	(*2,5)-9(1,11)-(6,12)10-4,7-(3,8)	(*2,5)(9,11)1(12,10)(6,8)4,7-3	(*2,5,11,1)(9,10)6,8-4,12,7-3	7.2 - 10.8 - 11.7 - 12.3 - 13.0 - 13.1 - 13.5 - 13.0 - 13.0	7.2 - 18.0 - 29.7 - 42.0 - 55.0 - 68.1 - 81.6 - 94.6 - 107.6 (29.7-39.5)
202102010104	ダ	右	1000	晴	良	11:25	3歳未勝利		2021-7-3	1	函館	1	3歳未勝利	牝(馬齢)	12	270	1	12	130	1	7	620	7	5.0	190	4.0	6-8	740.0	2.0	7-12	3910	16	7-12	1,120	16	5-12	420	4	5-7	3,290	32	12=>7	6330	25	5-7-12	7680	26	12=>7=>5	27390	106			(*5,10)12,7-(3,4,8)(1,6)=2-9=11	5(10,12)7-4(3,1,8)6-2-9=11	12.5 - 10.8 - 11.6 - 12.3 - 12.9	12.5 - 23.3 - 34.9 - 47.2 - 60.1 (34.9-36.8)
202102010105	芝	右	1200	晴	良	12:15	2歳新馬		2021-7-3	1	函館	1	2歳新馬	(混)(馬齢)	6	490	2	6	150	2	9	110	1	1.0	360	6.0	6-8	550.0	2.0	6-9	520	1	6-9	220	1	1-6	1,140	14	1-9	630	7	6=>9	1160	3	1-6-9	2240	6	6=>9=>1	9140	24			3,9(6,8)(1,7)5,10,2-4	(*3,9)6(1,8)7(5,10)-2-4	12.4 - 10.8 - 11.7 - 11.7 - 11.7 - 12.4	12.4 - 23.2 - 34.9 - 46.6 - 58.3 - 70.7 (34.9-35.8)
202102010106	芝	右	1800	晴	良	12:45	3歳未勝利		2021-7-3	1	函館	1	3歳未勝利	牝(馬齢)	1	500	2	1	160	2	7	150	1	12.0	360	8.0	1-4	710.0	2.0	1-7	920	1	1-7	370	1	1-12	1,220	15	7-12	1,290	17	1=>7	2200	2	1-7-12	4680	7	1=>7=>12	19160	21	2,14(4,8)1(3,16)9,11-(7,10)-(6,12)(5,13)-15	(*2,14)(1,4,8)(3,16)(9,11)(7,10)(6,12)-13,5,15	(*2,14)4(1,16,8)11(3,9)(7,10)(6,12)(5,13)15	(*2,14)4(1,8)(16,11)(3,9,7)(6,12,10)(5,13)15	12.3 - 11.1 - 12.2 - 12.3 - 12.4 - 12.3 - 12.2 - 11.8 - 12.1	12.3 - 23.4 - 35.6 - 47.9 - 60.3 - 72.6 - 84.8 - 96.6 - 108.7 (35.6-36.1)
202102010107	芝	右	1200	晴	良	13:15	3歳未勝利		2021-7-3	1	函館	1	3歳未勝利	(馬齢)	15	260	1	15	140	1	5	280	5	14.0	230	4.0	3-8	1510.0	6.0	5-15	1780	5	5-15	660	6	14-15	420	2	5-14	1,610	19	15=>5	2720	7	5-14-15	3810	8	15=>5=>14	14740	22			(*12,15)(9,16)(5,14)(8,10)-(3,13)(4,6)(1,11)7-2	12,15-(9,16)(5,14)(8,10)13(3,4,6)(1,11)7-2	11.9 - 10.4 - 11.2 - 11.5 - 11.6 - 12.5	11.9 - 22.3 - 33.5 - 45.0 - 56.6 - 69.1 (33.5-35.6)
202102010108	ダ	右	1000	晴	良	13:45	3歳以上1勝クラス		2021-7-3	1	函館	1	3歳以上1勝クラス	(定量)	8	1190	4	8	300	5	2	270	4	7.0	260	3.0	2-6	3230.0	11.0	2-8	6130	20	2-8	1,240	12	7-8	1,430	15	2-7	1,870	20	8=>2	12710	36	2-7-8	13910	48	8=>2=>7	90290	267			(*8,9,10)-1(3,5,11)(6,12)2,4,7	(*8,9,10)-(3,1,5,11)(2,12)6(7,4)	12.2 - 10.5 - 11.4 - 12.0 - 13.1	12.2 - 22.7 - 34.1 - 46.1 - 59.2 (34.1-36.5)
202102010109	ダ	右	1700	晴	良	14:15	3歳以上1勝クラス		2021-7-3	1	函館	1	3歳以上1勝クラス	(定量)	4	180	1	4	110	1	13	170	2	12.0	180	5.0	4-8	320.0	1.0	4-13	680	1	4-13	290	1	4-12	310	3	12-13	580	6	4=>13	990	2	4-12-13	1630	7	4=>13=>12	5010	9	(*4,13)(1,5,6)-(3,8)7(2,9)-(12,11) 10	4,13(1,5,6)-(3,8)-(7,9)-(2,11)12 10	(*4,13)-(5,6)8(1,3,9)7(11,12)2 10	4,13=6,8(5,3,9,12)11,7(1,2) 10	7.0 - 11.2 - 12.1 - 12.5 - 12.6 - 12.3 - 12.2 - 12.1 - 12.9	7.0 - 18.2 - 30.3 - 42.8 - 55.4 - 67.7 - 79.9 - 92.0 - 104.9 (30.3-37.2)
202102010110	芝	右	2000	晴	良	14:50	臥牛山特別 		2021-7-3	1	函館	1	3歳以上500万下	(混)(特指)(定量)	5	4200	10	5	900	10	3	260	4	2.0	280	5.0	3-4	1530.0	6.0	3-5	17000	41	3-5	3,690	39	2-5	4,080	40	2-3	1,030	10	5=>3	41340	89	2-3-5	31530	98	5=>3=>2	322690	712	(1,*2)7(3,10)13(5,11)9(6,8)-4-12	2(1,7)3,10(5,13)(11,9)(6,8)4-12	2(1,7,3)(5,13)11(6,10,9)8(4,12)	2(1,7,3)(5,13)11(6,8,10,9)(4,12)	13.2 - 11.2 - 11.9 - 12.0 - 12.6 - 12.5 - 12.0 - 11.8 - 11.9 - 12.3	13.2 - 24.4 - 36.3 - 48.3 - 60.9 - 73.4 - 85.4 - 97.2 - 109.1 - 121.4 (36.3-36.0)
202102010111	芝	右	1200	晴	良	15:25	函館日刊スポーツ杯 		2021-7-3	1	函館	1	3歳以上1600万下	(混)(特指)(定量)	8	9500	12	8	1,300	11	2	160	1	9.0	200	3.0	2-5	3400.0	13.0	2-8	17890	38	2-8	4,610	41	8-9	5,940	49	2-9	500	3	8=>2	45000	89	2-8-9	32240	91	8=>2=>9	400480	794			6(2,10,11)(9,12)1(4,14)7,3(8,5,13)	6,2(1,10,11)9(4,12)14(3,7)8,13,5	12.2 - 10.4 - 10.9 - 11.3 - 11.5 - 12.2	12.2 - 22.6 - 33.5 - 44.8 - 56.3 - 68.5 (33.5-35.0)
202102010112	芝	右	1800	晴	良	16:05	洞爺湖特別 		2021-7-3	1	函館	1	3歳以上1000万下	(混)(定量)	5	440	2	5	210	4	1	180	2	3.0	300	6.0	1-5	1450.0	7.0	1-5	1410	4	1-5	540	4	3-5	660	7	1-3	900	11	5=>1	2900	8	1-3-5	3710	10	5=>1=>3	17290	43	(*5,9)-6,11,1-2,3,4,10,7-8	5,9-6(1,11)-(3,2)-4,10,7-8	5(9,6)-(1,11)(3,2)(10,4,7)8	5(9,6)(1,11)(3,2)(4,7)(10,8)	12.3 - 11.2 - 11.7 - 12.1 - 12.1 - 12.2 - 11.7 - 11.5 - 12.2	12.3 - 23.5 - 35.2 - 47.3 - 59.4 - 71.6 - 83.3 - 94.8 - 107.0 (35.2-35.4)
202102010201	芝	右	1200	晴	良	09:50	2歳未勝利		2021-7-4	1	函館	2	2歳未勝利	(混)(馬齢)	10	210	1	10	110	1	9	120	2	4.0	120	3.0	7-7	410.0	3.0	9-10	400	1	9-10	170	1	4-10	200	2	4-9	350	6	10=>9	700	1	4-9-10	600	1	10=>9=>4	2050	1			1(2,8)(5,9)10(6,11)4,7(3,12)	1-(2,8)(5,9,10)(6,11)4-12(3,7)	12.3 - 10.7 - 11.4 - 11.7 - 11.7 - 12.6	12.3 - 23.0 - 34.4 - 46.1 - 57.8 - 70.4 (34.4-36.0)
202102010202	ダ	右	1700	晴	良	10:25	3歳未勝利		2021-7-4	1	函館	2	3歳未勝利	牝(馬齢)	1	1850	6	1	420	6	6	250	4	5.0	110	1.0	1-6	6500.0	15.0	1-6	6980	15	1-6	1,460	14	1-5	690	9	5-6	480	5	1=>6	17120	34	1-5-6	3910	13	1=>6=>5	53910	127	(*1,10)5,6,9(3,8)-2-(4,7)	(*1,10)(5,6)(3,9)8-2,4,7	1-(10,6)5(3,2)(8,9,4)7	1-6,5-2(3,4)10,8,9,7	7.1 - 11.2 - 11.7 - 12.8 - 12.7 - 12.7 - 12.8 - 12.6 - 13.0	7.1 - 18.3 - 30.0 - 42.8 - 55.5 - 68.2 - 81.0 - 93.6 - 106.6 (30.0-38.4)
202102010203	ダ	右	1000	曇	良	10:55	3歳未勝利		2021-7-4	1	函館	2	3歳未勝利	(混)(馬齢)	5	200	1	5	110	1	2	130	2	11.0	150	3.0	2-5	560.0	3.0	2-5	550	1	2-5	220	1	5-11	270	2	2-11	380	4	5=>2	850	1	2-5-11	960	1	5=>2=>11	3420	2			(11,*12)(2,7)-(8,10)5-(4,6)9,1,3	(*11,12)(2,7)5,10,8-6-9,4,1,3	12.4 - 11.0 - 11.9 - 12.5 - 12.8	12.4 - 23.4 - 35.3 - 47.8 - 60.6 (35.3-37.2)
202102010204	芝	右	2000	曇	良	11:25	3歳未勝利		2021-7-4	1	函館	2	3歳未勝利	(混)(馬齢)	3	470	3	3	190	2	14	1,050	10	10.0	1,640	12.0	2-7	11480.0	26.0	3-14	15290	35	3-14	3,830	32	3-10	5,320	48	10-14	25,600	96	3=>14	25330	72	3-10-14	137220	244	3=>14=>10	654280	1197	(1,7,*11)-12(5,13,16)9,15,6,14,3,10,4-8-2	11,7-1,12(5,16)13,9-(6,15)-14,3,10-4-8-2	(11,7,*14)(1,12,10)(5,16)(6,9)(15,3)(13,4)8,2	14(11,7,10)5(1,6,16,15,3)12(4,9,8)2,13	12.6 - 10.4 - 11.2 - 11.4 - 12.8 - 12.8 - 12.6 - 12.6 - 12.4 - 12.6	12.6 - 23.0 - 34.2 - 45.6 - 58.4 - 71.2 - 83.8 - 96.4 - 108.8 - 121.4 (34.2-37.6)
202102010205	芝	右	1800	曇	良	12:15	2歳新馬		2021-7-4	1	函館	2	2歳新馬	(混)(馬齢)	3	270	2	3	120	2	1	110	1	11.0	250	5.0	1-3	290.0	1.0	1-3	280	1	1-3	170	1	3-11	720	7	1-11	780	10	3=>1	620	2	1-3-11	1770	5	3=>1=>11	5320	12	(*13,14)(1,11)6,7,2,9,4,8,3-5,10,12	(*13,14)-11,1,6(2,9,7)-4,8,3=10(5,12)	(*13,14)(1,11)(9,6)(4,2)(8,7,3)-(10,12)=5	(*13,14)(1,11)(9,3)6(4,2,8)-(10,12)-7=5	12.8 - 11.5 - 12.1 - 12.5 - 12.6 - 12.5 - 12.3 - 11.8 - 12.0	12.8 - 24.3 - 36.4 - 48.9 - 61.5 - 74.0 - 86.3 - 98.1 - 110.1 (36.4-36.1)
202102010206	ダ	右	1700	曇	良	12:45	3歳未勝利		2021-7-4	1	函館	2	3歳未勝利	(馬齢)	10	1180	6	10	390	6	5	250	3	9.0	890	10.0	4-7	1730.0	7.0	5-10	3640	14	5-10	1,360	14	9-10	5,560	50	5-9	3,310	33	10=>5	7250	27	5-9-10	38920	119	10=>5=>9	206800	577	5-8(4,10)(2,9,11)-(1,3,12)-13-6-7	5-8(4,10)(9,11)2,3,1,12,13-6,7	5,10,11(8,2)9,3(1,13)(4,12)-7-6	5,10-11,2,8,9(1,3,13)(4,12)7=6	7.1 - 11.2 - 12.3 - 13.1 - 12.7 - 12.1 - 12.6 - 12.3 - 12.5	7.1 - 18.3 - 30.6 - 43.7 - 56.4 - 68.5 - 81.1 - 93.4 - 105.9 (30.6-37.4)
202102010207	ダ	右	2400	曇	良	13:15	3歳以上1勝クラス		2021-7-4	1	函館	2	3歳以上1勝クラス	(混)(特指)(定量)	7	2330	7	7	620	9	12	400	7	3.0	180	1.0	6-8	3030.0	12.0	7-12	17250	45	7-12	4,790	48	3-7	1,120	16	3-12	1,100	15	7=>12	35440	92	3-7-12	13000	55	7=>12=>3	127630	422	(*12,7)(1,5)8(2,6)(3,11)-4-9-10	(*12,7)(1,5)8(2,6)3-(4,11)-9-10	(*12,7)3(5,10)1(2,6)11(9,8,4)	(*12,7)-3,10,1,5(2,6)(9,11)4-8	13.4 - 11.9 - 12.7 - 13.2 - 13.1 - 13.3 - 13.3 - 12.6 - 12.4 - 12.5 - 12.8 - 13.7	13.4 - 25.3 - 38.0 - 51.2 - 64.3 - 77.6 - 90.9 - 103.5 - 115.9 - 128.4 - 141.2 - 154.9 (38.0-39.0)
202102010208	芝	右	2000	曇	良	13:45	3歳以上1勝クラス		2021-7-4	1	函館	2	3歳以上1勝クラス	牝(定量)	10	350	2	10	160	1	8	310	6	9.0	160	2.0	7-8	740.0	2.0	8-10	1920	7	8-10	730	7	9-10	460	6	8-9	1,090	14	10=>8	3030	11	8-9-10	3860	8	10=>8=>9	19290	44	5-(2,11)6(1,4)10(7,3)8,9	5-(2,11)(1,4,6)10,7,3(8,9)	(5,*8)-(11,6,10)(2,4,3)7,1,9	(5,*8)10,3,11(6,7)2(1,4,9)	12.6 - 11.3 - 12.1 - 12.4 - 12.4 - 12.1 - 11.7 - 11.7 - 11.6 - 12.8	12.6 - 23.9 - 36.0 - 48.4 - 60.8 - 72.9 - 84.6 - 96.3 - 107.9 - 120.7 (36.0-36.1)
202102010209	芝	右	1200	曇	良	14:15	3歳以上1勝クラス		2021-7-4	1	函館	2	3歳以上1勝クラス	(混)(定量)	5	730	3	5	260	3	1	260	4	3.0	430	9.0	1-3	1980.0	8.0	1-5	2890	9	1-5	1,140	10	3-5	1,700	21	1-3	1,560	16	5=>1	6150	21	1-3-5	12670	44	5=>1=>3	61510	193			8,10(3,9)(5,11)(4,7,12,14)(2,16)(1,15)(13,6)	8-(3,10)(5,9)(7,11)(4,12,14)(2,16)(1,15,6)13	12.0 - 10.3 - 10.9 - 11.3 - 11.5 - 12.4	12.0 - 22.3 - 33.2 - 44.5 - 56.0 - 68.4 (33.2-35.2)
202102010210	ダ	右	1700	曇	良	14:50	檜山特別 		2021-7-4	1	函館	2	3歳以上1000万下	(混)(ハンデ)	3	320	1	3	140	1	8	270	5	9.0	250	4.0	3-7	810.0	2.0	3-8	1550	4	3-8	590	4	3-9	430	2	8-9	920	10	3=>8	2770	5	3-8-9	3170	6	3=>8=>9	13680	20	2,8(3,7)-(4,6,9)-(1,11)-5,10	2,8(3,7)-(6,9)4,1,11-5,10	(2,*8,3)9,7(6,1)(11,4)10-5	(8,*3)-(2,9)-6(7,1)(11,4)-10,5	7.1 - 11.2 - 11.7 - 12.4 - 12.6 - 12.5 - 12.5 - 12.6 - 13.4	7.1 - 18.3 - 30.0 - 42.4 - 55.0 - 67.5 - 80.0 - 92.6 - 106.0 (30.0-38.5)
