日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/05/20	晴	9	11	5	5	82.8	9	11	56.0	稍	1:51.7	9.2	11-11-11-10	0.0-40.9	46.5	門別	202130052009	ルピナス特別	202130052009	05512	阪野学	ダ	1600	552	-6	0.0
2021/05/05	曇	9	7	7	7	56.9	6	6	56.0	稍	1:45.5	3.6	6-6-7-6	0.0-40.3	42.0	門別	202130050509	ハルジオン賞	202130050509	05512	阪野学	ダ	1600	558	-6	0.0
2021/04/21	晴	11	12	5	6	81.6	11	11	56.0	稍	1:57.1	2.3	8-9-10-11	0.0-40.4	40.1	門別	202130042111	ナダル・プレミアム	202130042111	05512	阪野学	ダ	1800	564	26	0.0
2020/12/01	晴	8	9	2	2	1.6	1	1	57.0	良	1:27.2	-0.8	8-3-1	0.0-37.8	37.4	笠松	202047120108	サラ系A5・B3組	202047120108	05521	藤原幹生	ダ	1400	538	-4	30.0
2020/11/18	晴	11	9	7	7	6.8	4	4	56.0	良	1:28.3	0.5	9-6-7	0.0-37.9	36.9	笠松	202047111811	イロハモミジ特別	202047111811	05368	大原浩司	ダ	1400	542	20	3.4
2020/10/25	晴	7	11	8	11	197.4	11	11	57.0	稍	2:01.5	3.1	6-5-5-10	30.2-37.8	39.9	京都	202008040607	3歳以上2勝クラス	202008040607	01037	太宰啓介	ダ	1900	522	2	0.0
2019/07/13	小雨	10	16	2	4	34.2	11	11	54.0	重	2:00.1	2.5	13-13-2-3	29.6-37.4	39.8	中京	201907030510	インディアT(2勝クラス)	201907030510	01034	酒井学	ダ	1900	520	-2	0.0
2019/06/09	晴	9	14	6	10	120.8	13	13	53.0	良	2:32.7	6.5	13-14-13-14	36.4-36.8	40.0	阪神	201909030409	三田特別(2勝クラス)	201909030409	01037	太宰啓介	芝	2400	522	2	0.0
2019/05/19	晴	12	16	4	7	37.3	10	14	57.0	良	1:55.0	1.8	15-15-12-13	37.5-37.1	37.7	京都	201908031012	4歳以上1000万下	201908031012	01015	古川吉洋	ダ	1800	520	-2	0.0
2019/03/16	晴	8	10	5	5	5.6	3	1	57.0	良	2:02.7	0.0	9-10-1-1	31.4-39.4	39.4	中京	201907020308	4歳以上500万下	201907020308	01140	横山和生	ダ	1900	522	-4	750.0
2019/01/26	晴	7	11	8	10	2.6	1	5	55.0	良	2:03.7	1.8	6-4-1-2	30.6-38.5	40.3	中京	201907010307	4歳以上500万下	201907010307	01170	横山武史	ダ	1900	526	8	75.0
2019/01/19	晴	8	16	6	11	5.5	2	4	57.0	良	2:01.4	0.4	14-14-1-1	30.2-39.3	39.7	中京	201907010108	4歳以上500万下	201907010108	01037	太宰啓介	ダ	1900	518	-2	110.0
2018/12/09	晴	9	12	6	8	2.5	1	4	55.0	良	2:02.2	0.9	10-9-4-5	31.0-38.1	38.7	中京	201807040409	3歳以上500万下	201807040409	01170	横山武史	ダ	1900	520	-4	110.0
2018/12/01	曇	8	11	7	9	4.6	2	8	57.0	良	2:07.3	1.0	4-4-3-4	36.1-39.2	39.9	阪神	201809050108	3歳以上500万下	201809050108	00660	横山典弘	ダ	2000	524	2	0.0
2018/03/10	晴	6	8	7	7	4.9	3	1	57.0	重	2:00.9	0.0	5-5-1-1	31.4-38.7	38.7	中京	201807020106	4歳以上500万下	201807020106	01037	太宰啓介	ダ	1900	522	2	750.0
2018/02/17	晴	7	11	8	11	4.2	2	4	56.0	稍	1:53.8	0.9	5-6-6-5	37.6-38.3	38.3	京都	201808020707	4歳以上500万下	201808020707	00660	横山典弘	ダ	1800	520	-2	110.0
2018/01/27	晴	9	13	8	13	7.7	4	2	56.0	稍	2:01.4	0.0	6-6-6-6	29.6-40.1	37.8	中京	201807010509	4歳以上500万下	201807010509	01037	太宰啓介	ダ	1900	522	0	300.0
2018/01/13	晴	8	16	5	9	10.2	5	7	56.0	稍	1:53.7	1.1	16-16-15-12	37.4-37.6	37.2	中京	201807010108	4歳以上500万下	201807010108	00700	四位洋文	ダ	1800	522	10	0.0
2017/06/24	晴	4	16	1	2	4.3	2	1	56.0	稍	2:06.9	-0.4	4-4-4-4	35.7-39.6	39.3	阪神	201709030704	3歳未勝利	201709030704	01014	福永祐一	ダ	2000	512	-10	500.0
2017/06/10	晴	3	16	2	3	19.6	8	3	56.0	稍	2:09.0	0.9	10-9-8-7	37.4-37.9	38.0	阪神	201709030303	3歳未勝利	201709030303	01015	古川吉洋	ダ	2000	522	4	130.0
2017/05/21	晴	4	17	7	14	6.8	3	17	56.0	良	2:30.7	2.9	17-17-14-11	37.8-34.6	36.6	東京	201705021004	3歳未勝利	201705021004	00660	横山典弘	芝	2400	518	0	0.0
