rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	6		コウギョウネルソン	牡4	56.0		山本政聡	1:27.3		7-5	38.1	3.9	2	418	-1		小林義明		高橋樹	35.0
2	4	4		ティーアウリイ	牝4	54.0		村上忍	1:27.6	1.3/4	2-2	39.5	3.8	1	419	-4		菅原勲		伊藤真継	9.1
3	8	12		コンバットパンチ	牡5	56.0		木村暁	1:27.8	1.1/2	6-6	38.6	13.1	7	484	-3		三野宮通		（株）アプエンテ	4.9
4	7	10		コースタルブルー	牝5	54.0		大坪慎	1:27.9	クビ	5-7	38.9	12.0	5	452	-1		佐藤浩一		菊池一之	3.5
5	6	8		ワールンガ	牡9	53.0		塚本涼人	1:27.9	クビ	3-3	39.6	9.2	4	452	0		石川栄		菅原忠雄	1.7
6	7	9		サンエイスターダム	牡4	56.0		高橋悠里	1:28.0	1/2	11-11	37.7	12.2	6	458	-3		鈴木七郎		鈴木雅俊	
7	3	3		パンテラ	牝4	54.0		陶文峰	1:28.5	3.0	9-9	38.4	71.2	12	431	2		村上実		佐藤範夫	
8	8	11		キョッコウ	牝5	54.0		菅原辰徳	1:28.6	クビ	1-1	41.3	26.1	9	452	4		佐藤祐司		森田徹	
9	6	7		セイザン	牝6	54.0		菅原俊吏	1:28.8	1.1/2	12-12	38.3	21.4	8	442	-2		伊藤和		久保田定	
10	2	2		ピアス	牝5	54.0		阿部英俊	1:28.9	1/2	4-4	40.4	33.7	10	484	5		佐々木由		谷謙介	
11	1	1		スズヨローズ	牝7	54.0		岩本怜	1:29.0	クビ	8-8	39.4	4.1	3	479	6		石川栄		鈴木與四郎	
12	5	5		ブルーデザイナー	牝5	54.0		高松亮	1:29.2	1.1/4	10-10	39.1	54.5	11	422	15		小林義明		高橋悦彌	
