rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		ゴッドゲーム	牡3	56.0		森泰斗	1:30.8		1-1-1-1	37.9	2.4	1	502	1		小久保智		ＨｉｍＲｏｃｋＲ	250.0
2	8	10		アドミラブルエース	牡3	56.0		笹川翼	1:31.0	3/4	2-2-2-2	37.9	4.6	3	467	1		繁田健一		斉藤雅志	87.5
3	4	4		スマイルキングオー	牡3	56.0		矢野貴之	1:31.9	4.0	3-3-4-3	38.5	63.2	8	489	4		張田京		組）ＳＲＴ	50.0
4	7	8		エンタクノキシ	牡3	56.0		本橋孝太	1:32.1	3/4	10-10-7-7	38.3	11.1	5	479	-1		藤原智行		（株）オリオンファ	37.5
5	6	7		メイトゥリアーク	牝3	50.0		神尾香澄	1:32.1	クビ	8-8-8-5	38.1	62.3	7	443	9		加藤和宏		ライオンレースホース	25.0
6	1	1		キミコソシャチョウ	牡3	56.0		張田昂	1:32.4	1.1/2	5-6-6-8	38.8	2.5	2	507	13		森秀行		ミキハウスＨＫサービス	
7	7	9		キョウエイシャイン	牝3	54.0		秋元耕成	1:33.0	3.0	4-4-5-6	39.7	159.0	9	473	27		小澤宏次		田中晴夫	
8	2	2		トッティー	牝3	53.0		篠谷葵	1:33.2	1.0	7-7-10-10	39.0	11.1	4	455	-3		武市康男		小林竜太郎	
9	8	11		セキテイジュウオー	牡3	56.0		岡村健司	1:33.3	3/4	6-5-3-4	40.1	58.8	6	497	-5		古賀史生		杉山元洋	
10	3	3		アイノエクスプレス	牡3	56.0		吉留孝司	1:33.4	3/4	9-9-9-9	39.2	212.5	10	462	32		中野栄治		ライフエンタープライズ	
取	5	5		ヴェクトライズ	牡3	56.0		和田譲治					---		計不			上原博之		ノルマンディーサラブレッドレーシング	
