rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ベンガン	牡4	56.0		大畑雅章	1:31.6		1-1-1	39.9	1.8	1	453	5		今津博之		岡田壮史	30.0
2	3	3		トーホウビビアン	牝4	54.0		村上弘樹	1:32.4	4.0	3-4-4	40.3	13.7	5	451	0		原口次夫		犬飼好稔	9.6
3	7	7		アルソリート	牝4	54.0		丸野勝虎	1:32.4	クビ	4-3-3	40.3	3.3	2	486	4		角田輝也		組）Ｖｉｒｉｄｉａｎ	5.4
4	6	6		ウインラディアント	牡4	56.0		戸部尚実	1:32.5	1/2	7-8-5	39.6	19.4	6	545	1		荒巻透		（同）ＪＰＮ技研	3.6
5	1	1		ラストエクセル	牝4	54.0		柿原翔	1:32.9	2.0	9-7-7	40.1	8.9	3	450	0		角田輝也		（株）ニッシンホー	2.4
6	5	5		ダイワリチャード	牡4	56.0		丹羽克輝	1:33.0	クビ	2-2-2	41.1	11.9	4	467	-9		錦見勇夫		伊藤恵介	
7	4	4		ブルーベル	牡4	56.0		藤原良一	1:33.0	ハナ	6-5-6	40.5	102.0	10	477	1		井上正		小橋亮太	
8	2	2		アモーレバローズ	牝4	54.0		加藤誓二	1:33.3	1.1/2	10-10-8	39.9	61.9	9	499	-2		地辺幸一		（株）ファーストビ	
9	8	9		クールデショー	牝4	52.0		宮下瞳	1:34.2	4.0	5-6-9	41.6	24.9	7	481	1		藤ヶ崎一		服部康夫	
10	7	8		エンリサラ	牝4	51.0		細川智史	1:34.3	3/4	8-8-10	41.4	43.4	8	396	2		坂口義幸		結城喜一	
