rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		ヒメミヤ	牝5	640.0		西将太	1:31.9				6.0	4	1096	13		鈴木邦哉		斉藤修	55.0
2	2	2		ニセコヒカル	牝5	650.0		藤野俊一	1:33.0				3.5	1	1078	-17		平田義弘		堀忠一	20.9
3	3	3		コウシュハハイジー	牝5	630.0		渡来心路	1:33.2				21.4	9	955	-12		大友栄人		広瀬豪	12.1
4	7	8		ゲッカビジン	牝5	630.0		西謙一	1:35.4				16.3	7	1152	-16		鈴木邦哉		伊藤早苗	6.6
5	1	1		アーティウィング	牝5	660.0		島津新	1:36.3				4.0	2	1072	14		坂本東一		氏原守男	4.4
6	5	5		フォルテシモ	牝5	660.0		阿部武臣	1:42.3				5.0	3	1072	2		坂本東一		山根福司	
7	8	10		ヒメトラマジック	牝5	650.0		藤本匠	1:42.5				8.3	5	1056	8		松井浩文		秋田忍	
8	8	9		サカノローゼン	牝5	630.0		船山蔵人	1:42.9				14.9	6	1062	-5		田上忠夫		（株）大阪畜産	
9	4	4		ニュータイキン	牝5	630.0		菊池一樹	1:43.6				20.0	8	1102	12		大橋和則		小倉たまき	
10	6	6		ドラゴンチナツ	牝5	630.0		松本秀克	2:00.6				71.6	10	1012	-24		坂本東一		鈴木隆盛	
