rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		ヤマサンラオウ	牡3	530.0		藤本匠	1:53.9				2.9	1	970	5		岩本利春		川村幸平	15.0
2	6	6		フェアリーミク	牝3	510.0		鈴木恵介	1:56.9				3.1	2	976	9		山本正彦		（株）北西ファーム	4.2
3	5	5		サクラモモ	牝3	510.0		長澤幸太	1:56.9				7.6	4	850	-10		服部義幸		安藤浩太朗	2.1
4	8	9		ジェイファイター	牡3	530.0		松田道明	1:57.7				13.2	6	830	15		山本正彦		小森唯永	1.2
5	8	10		ショウウン	牝3	510.0		村上章	2:08.6				6.9	3	935	7		鈴木邦哉		西村正順	0.7
6	1	1		プリンセススズ	牝3	510.0		赤塚健仁	2:11.4				24.6	9	898	-16		服部義幸		横井均	
7	4	4		ジェイファイザー	牡3	530.0		西将太	2:14.9				19.0	7	916	8		金山明彦		小森唯永	
8	2	2		ドラゴンテンリュウ	牡3	530.0		船山蔵人	2:24.7				43.4	10	966	9		槻舘重人		小向勝司	
9	3	3		ダイリンレディ	牝3	500.0		林康文	2:27.8				12.9	5	894	0		小林長吉		早坂末光	
10	7	7		メオトサワー	牝3	510.0		藤野俊一	3:02.2				23.5	8	980	21		西康幸		杉沢勝治	
