rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	9		ルバクオーリ	牡4	56.0		寺地誠一	1:20.2		3-3-4-2	39.1	111.8	10	460	0		三宅直之		（株）ファーストビ	35.0
2	7	7		チョウコイコイ	牡6	56.0		田中学	1:20.2	クビ	2-2-2-1	39.3	2.6	2	463	5		田中道夫		丸山隆雄	9.8
3	7	8		プラジュニャー	牝5	54.0		大山真吾	1:20.6	2.1/2	9-10-7-7	38.8	54.2	9	452	2		稻田彰宏		角山喜信	4.9
4	3	3		トップターゲット	セ7	56.0		川原正一	1:20.7	1/2	10-9-10-10	38.8	12.7	4	439	2		溝橋利喜		組）オールザベスト組	3.5
5	2	2		ワンダーエマ	牝4	54.0		下原理	1:21.0	1.3/4	6-4-3-4	39.9	2.0	1	468	-1		田中一巧		山本能成	2.8
6	1	1		スノーパレス	牝3	54.0		長谷部駿	1:21.2	1.1/2	7-8-8-8	39.6	26.5	7	471	1		小牧毅		小林量	
7	6	6		ココリアッピア	牝4	54.0		鴨宮祥行	1:21.3	クビ	8-7-6-5	39.9	18.7	6	457	5		北野真弘		美崎光二郎	
8	4	4		リュデスドゥモンド	セ4	56.0		杉浦健太	1:21.3	アタマ	4-4-5-5	40.0	46.0	8	489	-2		碇清次郎		藤井亮輔	
9	5	5		デラウェア	牝4	54.0		井上幹太	1:21.6	2.0	5-6-9-9	40.0	15.0	5	458	3		新井隆太		（株）さくらコーポ	
10	8	10		メイショウランラン	牝4	54.0		高畑皓一	1:21.7	クビ	1-1-1-2	40.9	9.5	3	448	3		長倉功		上田正則	
