日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/02/12	晴	4	12	6	10	17.4	7	10	60.0	良	3:47.1	3.2	4-5-7-9	104.0-39.0	13.4	小倉	202210020104	障害4歳以上OP	202210020104	01059	石神深一	障	3390	532	14	0.0
2020/03/28	曇	4	14	3	3	2.6	1	1	59.0	稍	3:18.2	0.0	3-3-3-3	109.0-41.8	13.2	中京	202007010704	障害4歳以上未勝利	202007010704	01008	山本康志	障	3000	518	2	790.0
2020/03/01	晴	5	13	6	9	1.7	1	2	59.0	良	3:20.0	0.2	2-2-1-1	105.0-38.6	13.3	中京	202007010205	障害4歳以上未勝利	202007010205	01008	山本康志	障	3000	516	0	320.0
2019/12/07	曇	4	14	7	11	6.4	2	2	58.0	良	3:20.2	0.2	2-2-2-2	106.0-38.6	13.3	中京	201907040304	障害3歳以上未勝利	201907040304	01008	山本康志	障	3000	516	2	310.0
2019/11/10	晴	5	13	8	13	4.7	3	2	58.0	良	3:03.8	0.1	1-1-1-1	106.0-38.7	13.4	福島	201903030405	障害3歳以上未勝利	201903030405	01008	山本康志	障	2750	514	0	310.0
2019/10/20	晴	4	14	5	8	39.7	9	5	58.0	稍	3:09.0	1.6	5-4-5-4	106.0-38.9	13.3	新潟	201904030404	障害3歳以上未勝利	201904030404	01008	山本康志	障	2850	514	6	78.0
2019/07/13	曇	3	13	8	13	29.0	10	8	56.0	稍	2:43.0	2.5	2-2-2-5	36.3-36.6	38.5	福島	201903020503	3歳未勝利	201903020503	00660	横山典弘	芝	2600	508	0	0.0
2019/06/30	雨	7	16	7	13	41.0	11	11	56.0	不	2:07.2	2.4	4-4-3-5	35.8-37.6	39.5	福島	201903020207	3歳未勝利	201903020207	00660	横山典弘	芝	2000	508	0	0.0
2019/06/02	曇	4	16	3	5	65.1	10	14	56.0	良	2:29.0	1.8	13-13-16-16	37.2-34.3	34.8	東京	201905030204	3歳未勝利	201905030204	00422	内田博幸	芝	2400	508	10	0.0
2019/05/05	晴	4	13	3	3	49.5	9	5	56.0	稍	2:22.5	1.3	8-8-9-10	31.3-34.9	35.4	東京	201905020604	3歳未勝利	201905020604	00422	内田博幸	芝	2300	498	2	50.0
2019/04/06	晴	5	18	5	10	102.2	14	7	56.0	良	2:01.6	0.8	17-17-10-6	35.4-36.7	36.6	中山	201906030505	3歳未勝利	201906030505	00422	内田博幸	芝	2000	496	-4	0.0
2019/03/09	晴	3	12	8	11	19.9	7	9	53.0	稍	1:58.9	3.3	10-10-9-8	38.4-38.3	40.7	中京	201907020103	3歳未勝利	201907020103	01171	西村淳也	ダ	1800	500	-12	0.0
2019/02/17	晴	5	16	3	6	23.2	8	10	56.0	良	1:52.4	1.1	6-5-4	38.4-34.0	34.8	東京	201905010805	3歳新馬	201905010805	00666	武豊	芝	1800	512	0	0.0
