	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199341011206	ダ	右	1400	晴	良		サラ系4才		1993-1-12	15	高崎	1																																												
199341032606	ダ	右	1500	曇	良		サラ系4才		1993-3-26	20	高崎	2																																												
199341073008	ダ	右	1500	雨	良		サラ系4才		1993-7-30	6	高崎	4																																												
199341123107	ダ	右	1400	雨	良		サラ系3才		1993-12-31	14	高崎	3																																												
199341123109	ダ	右	2600	雨	良		高崎大賞典	G	1993-12-31	14	高崎	3	サラ系一般																																											
199341012805	ダ	右	1400	晴	不良		サラ系4才		1993-1-28	16	高崎	1																																												
199341021206	ダ	右	1400	晴	良		サラ系4才		1993-2-12	17	高崎	1																																												
199341031206	ダ	右	1500	曇	良		サラ系4才		1993-3-12	19	高崎	2																																												
199341082101	ダ	右	800	曇	重		サラ系3才ロ新馬		1993-8-21	7	高崎	5																																												
199341082106	ダ	右	1500	曇	重		サラ系4才		1993-8-21	7	高崎	5																																												
199341090803	ダ	右	900	曇	不良		サラ系3才		1993-9-8	8	高崎	6																																												
199341090808	ダ	右	1500	雨	不良		サラ系一般C4 		1993-9-8	8	高崎	6																																												
