	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
199336050909	ダ	右	1900	曇	良		赤松杯1 		1993-5-9	1	水沢	5	サラ系一般																																											
199336060602	ダ	右	1300	曇	良		サラ系4才5		1993-6-6	3	水沢	5																																												
199336060608	ダ	右	1800	曇	良		サラ系一般2		1993-6-6	3	水沢	5																																												
199336060609	ダ	右	2000	曇	良		シアンモア記念1	G	1993-6-6	3	水沢	5	サラ系一般																																											
199336061307	ダ	右	1600	曇	良		サラ系4才2		1993-6-13	4	水沢	2																																												
199336082308	ダ	右	1800	晴	重		ひまわり賞	G	1993-8-23	6	水沢	3	サラ系4才																																											
199336112309	ダ	右	1600	曇	重		南部杯	G	1993-11-23	9	水沢	6	サラ系一般																																											
199336112809	ダ	右	1900	雪	不良		トパーズC1 		1993-11-28	10	水沢	2	サラ系4才																																											
199336122707	ダ	右	1600	曇	不良		ウィンターC1 		1993-12-27	12	水沢	3	サラ系4才																																											
199336123007	ダ	右	2000	晴	重		桐花賞1	G	1993-12-30	12	水沢	6	サラ系一般																																											
