着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	8	11	---	11	1989107560	牝	4	419.0	19.0	54	75.7	0			00580	05056	00nan	105.0	199233043007
2	5	5	---	2	1989101823	牝	4	455.0	0.0	54	76.7	5			05089	05173	00nan	42.0	199233043007
3	8	12	---	7	1989103164	牡	4	436.0	-4.0	55	76.7	クビ			0沼澤英知	05085	00nan	26.3	199233043007
4	3	3	---	1	1989107226	牡	4	430.0	12.0	55	76.9	1.1/2			00403	05085	00nan	15.7	199233043007
5	1	1	---	4	1989102930	牝	4	425.0	-16.0	54	77.0	1/2			00837	00815	00nan	10.5	199233043007
6	7	10	---	6	1989103041	牝	4	405.0	-5.0	54	77.3	1.1/2			00國信滿	05055	00nan	0.0	199233043007
7	2	2	---	3	1989102545	牡	4	439.0	-1.0	55	77.9	3			05021	[他] 千島一己	00nan	0.0	199233043007
8	6	7	---	10	1989107485	牡	4	478.0	14.0	55	78.0	1/2			00841	[他] 塚本哲雄	00nan	0.0	199233043007
9	7	9	---	8	1989107654	牝	4	427.0	17.0	54	78.2	1.1/2			00402	00845	00nan	0.0	199233043007
10	4	4	---	9	1989102321	牝	4	432.0	4.0	54	78.7	2.1/2			0松井孝仁	[他] 後條雄作	00nan	0.0	199233043007
11	5	6	---	5	1989107992	牝	4	409.0	0.0	54	78.9	1.1/2			0柳澤好美	05104	00nan	0.0	199233043007
12	6	8	---	12	1989106408	牝	4	410.0	-2.0	54	79.6	3			00578	00862	00nan	0.0	199233043007
1	1	1	---	5	1990101299	牝	3	402.0	-3.0	53	56.0	0			00580	[他] 武田清吉	00nan	60.0	199233052101
2	4	4	---	1	1990100114	牝	3	443.0	-2.0	53	56.3	1.1/2			00841	[他] 千島一己	00nan	24.0	199233052101
3	3	3	---	3	1990104063	牡	3	433.0	-7.0	53	57.0	3			00579	00843	00nan	15.0	199233052101
4	5	5	---	2	1990100805	牡	3	433.0	3.0	53	57.0	クビ			00964	05021	00nan	9.0	199233052101
5	6	6	---	4	1990100503	牝	3	422.0	-9.0	53	57.0	ハナ			00國信滿	05055	00nan	6.0	199233052101
6	2	2	---	7	1990108879	牝	3	400.0	-10.0	53	57.8	4			0中井博一	00863	00nan	0.0	199233052101
7	7	7	---	6	1990102721	牡	3	408.0	-4.0	53	58.7	4			00安田歩	[他] 戸島牛太	00nan	0.0	199233052101
1	4	4	---	1	1989103149	牝	4	445.0	1.0	54	74.3	0			0小林伸義	05056	00nan	105.0	199233052108
2	7	8	---	2	1989107560	牝	4	408.0	-5.0	54	75.4	5			00580	05056	00nan	42.0	199233052108
3	6	7	---	5	1989102930	牝	4	423.0	-2.0	54	75.8	2			05054	00815	00nan	26.3	199233052108
4	1	1	---	3	1989107226	牡	4	423.0	-7.0	55	75.8	クビ			00403	05085	00nan	15.7	199233052108
5	3	3	---	10	1989102321	牝	4	426.0	-5.0	54	76.2	2			0松井孝仁	[他] 後條雄作	00nan	10.5	199233052108
6	8	11	---	4	1989102177	牡	4	485.0	-1.0	55	76.2	クビ			00841	00844	00nan	0.0	199233052108
7	6	6	---	9	1989106958	牝	4	427.0	-1.0	54	76.3	1/2			05059	[他] 戸島牛太	00nan	0.0	199233052108
8	5	5	---	11	1989107992	牝	4	410.0	0.0	54	76.6	1.1/2			00下村直	05104	00nan	0.0	199233052108
9	8	10	---	7	1989103041	牝	4	405.0	0.0	54	76.7	1/2			00國信滿	05055	00nan	0.0	199233052108
10	7	9	---	8	1989105955	牡	4	473.0	11.0	55	77.1	2			00578	00862	00nan	0.0	199233052108
11	2	2	---	6	1989107654	牝	4	420.0	-8.0	54	79.4	大			00402	00845	00nan	0.0	199233052108
