rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	12		ガーネットホープ	牝5	54.0		倉富隆一	0:54.0		1-1	35.7	7.4	2	437	-11		川田孝好		丸岡啓一	40.0
2	7	9		キリシマアオゾラ	牝4	54.0		石川慎将	0:54.1	3/4	4-2	35.3	9.8	4	439	-5		西久保政		土屋君春	12.0
3	5	6		スターライトベガ	牝4	54.0		村松翔太	0:55.1	5.0	2-3	36.5	8.2	3	476	2		柳井宏之		谷脇智恵子	4.0
4	5	5		サンラボック	牝4	54.0		兒島真二	0:55.3	1.0	6-6	35.9	20.3	6	427	-6		中川竜馬		豊島愛子	2.4
5	4	4		オリオンローラ	牝4	54.0		長田進仁	0:55.5	1.1/4	10-9	35.9	36.4	8	432	6		中野博		小橋亮太	1.6
6	8	11		カシマツインテール	牝5	52.0		岩永千明	0:55.5	アタマ	5-5	36.3	30.8	7	443	0		手島勝利		樋口雅彦	
7	3	3		ケイティーズソレル	牝4	54.0		田中純	0:55.8	1.1/2	9-7	36.2	50.4	9	474	9		山田徹		（株）本城	
8	7	10		ネオヴェッキオ	牝5	54.0		田中直人	0:55.8	アタマ	7-8	36.4	79.5	11	459	5		山田徹		成富直行	
9	6	8		サクセスイースター	牡5	56.0		山口勲	0:55.8	クビ	3-4	37.1	1.5	1	530	-4		手島勝利		鈴木芳夫	
10	6	7		ナムラルビー	牝4	53.0		出水拓人	0:56.1	1.1/2	11-11	36.4	76.5	10	423	-1		中川竜馬		酒井孝敏	
11	2	2		タンザニアナイト	牡4	56.0		竹吉徹	0:56.3	1.1/4	12-12	36.2	100.8	12	500	-1		山田徹		（株）本城	
12	1	1		フク	牝4	54.0		小松丈二	0:56.6	1.1/2	8-10	37.0	13.5	5	395	5		武藤敏明		欠畑圭一	
