rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	4		マリノエクスプレス	牝4	54.0		矢野貴之	1:45.4		1-1-1-1	41.9	3.6	2	437	7		石井勝男		サンエツ企画（有）	120.0
2	8	13		クインズダルビー	セ5	56.0		笠野雄大	1:46.1	3.0	12-11-11-9	41.5	10.4	5	473	5		渡辺貴光		啓愛義肢材料販売所	48.0
3	7	12		アンダンテバイオ	牝4	54.0		森泰斗	1:46.3	1.0	4-5-3-2	42.5	2.7	1	443	2		岡林光浩		バイオ	30.0
4	7	11		トーアチチカカ	牡7	56.0		張田昂	1:46.3	ハナ	11-12-8-7	41.8	33.7	9	496	1		斉藤敏		山本茂	18.0
5	3	3		キャッスルシエル	セ4	56.0		笹川翼	1:46.6	1.1/2	8-7-6-8	42.2	78.3	12	427	3		渋谷信博		城市公	12.0
6	6	10		コンジキノボス	牡4	56.0		高橋利幸	1:46.7	1/2	14-14-14-14	40.9	202.1	14	480	-3		矢内博		田村義徳	
7	2	2		デルマアツヒメ	牝6	54.0		的場文男	1:46.9	1.0	5-4-5-5	42.7	7.1	4	399	-2		加藤誠一		南條浩輝	
8	6	9		リュウノマックス	牡4	56.0		柏木健宏	1:47.2	1.1/2	6-6-6-6	42.8	41.4	11	476	1		斉藤敏		蓑島竜一	
9	5	8		キーワンダー	牡4	56.0		山崎誠士	1:47.2	ハナ	9-9-10-10	42.6	6.9	3	450	7		玉井勝		橋本富夫	
10	8	14		ザリーティー	牝4	54.0		本橋孝太	1:47.2	クビ	7-10-12-12	42.2	40.2	10	446	0		石井勝男		光安了	
11	4	6		スプンタマンユ	セ4	56.0		川島正太	1:47.3	1/2	13-13-13-13	42.3	30.9	8	479	3		川村守男		濱野勝	
12	1	1		ハクサンレモン	牝4	54.0		澤田龍哉	1:48.5	6.0	3-3-4-4	44.6	28.7	7	447	6		矢野義幸		河崎五市	
13	5	7		キタサンボルト	牡5	56.0		今野忠成	1:48.7	3/4	10-8-8-11	44.2	14.1	6	483	-1		佐藤賢二		（有）大野商事	
14	4	5		リマインドミー	牝5	54.0		山本聡紀	1:49.5	4.0	2-2-2-3	45.8	174.5	13	500	12		山本学		（株）ファーストビ	
