rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		コウエイアンカ	セ7	58.0		大山真吾	1:19.6		9-10-8-5	36.8	1.3	1	499	1		保利良平		伊東政清	250.0
2	8	9		ペリステライト	牡8	56.0		竹村達也	1:19.6	ハナ	3-3-3-3	37.5	32.2	5	506	6		盛本信春		吉田修	100.0
3	5	5		トリニティノット	牡4	54.0		中田貴士	1:19.8	1.0	2-2-1-2	37.8	4.2	2	479	-2		野田忍		野田秀人	62.5
4	2	2		ワシヅカミ	牡6	56.0		笹田知宏	1:20.0	1.1/4	1-1-1-1	38.1	9.3	3	488	2		新子雅司		組）サンデーヒルズ	37.5
5	6	6		ネクストムーブ	牡9	56.0		廣瀬航	1:20.1	1/2	9-9-10-9	37.3	47.5	6	517	1		織田誠		（株）ファーストビ	25.0
6	1	1		グランプリワン	牡6	53.0		木本直	1:20.1	クビ	4-4-4-4	37.9	30.9	4	482	0		森澤友貴		岡崎淳	
7	7	7		イルティモーネ	セ9	56.0		長谷部駿	1:20.4	1.1/2	8-8-8-8	37.9	55.9	8	442	6		石橋満		吉田勝利	
8	3	3		トウケイココノエ	牝6	50.0		長尾翼玖	1:20.7	1.1/2	7-6-7-5	38.3	53.0	7	545	3		永島太郎		中埜克	
9	7	8		サンライズハイアー	牡6	54.0		鴨宮祥行	1:20.7	クビ	6-6-6-7	38.2	58.0	9	493	10		柏原誠路		松岡隆雄	
10	4	4		エイシンルカーノ	牡8	54.0		下原理	1:21.4	4.0	5-5-5-9	39.2	91.9	10	480	3		坂本和也		平井克彦	
