	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気
202009010210	芝	右	2200	晴	良	15:01	すみれステークス	L	2020-3-1	1	阪神	2	3歳オープン	(国際)(特指)(別定)	4	210	1	4	120	1	1	130	2				1-4	300	1	1-4	140	1	4-6	260	6	1-6	230	5	4=>1	490	1	1-4-6	520	3	4=>1=>6	1720	7	3,6-1,5,4 2	3,6-1,5,4 2	3,6-(1,5)4 2	(3,*6)(1,5)4 2	12.9 - 11.9 - 11.8 - 12.7 - 12.2 - 12.1 - 12.1 - 11.7 - 11.3 - 11.7 - 12.3	12.9 - 24.8 - 36.6 - 49.3 - 61.5 - 73.6 - 85.7 - 97.4 - 108.7 - 120.4 - 132.7 (36.6-35.3)			
202009010211	芝	右	1400	晴	良	15:35	阪急杯	G3	2020-3-1	1	阪神	2	4歳以上オープン	(国際)(指)(別定)	14	2230	6	14	430	6	6	160	2	3.0	150.0	1.0	6-14	4900	16	6-14	1,560	16	3-14	1,420	13	3-6	320	1	14=>6	12870	37	3-6-14	4940	12	14=>6=>3	40190	107			15(4,5)(3,8)(6,9,11)16(7,14)1(10,17)18,2(12,13)	(*15,4,5)(3,8)9(6,11)16(7,14,1)(10,17,18)(2,13)12	12.1 - 10.7 - 11.3 - 11.4 - 11.3 - 11.6 - 11.9	12.1 - 22.8 - 34.1 - 45.5 - 56.8 - 68.4 - 80.3 (34.1-34.8)	3-7	1650.0	8.0
202009010212	ダ	右	1200	晴	重	16:10	4歳以上2勝クラス		2020-3-1	1	阪神	2	4歳以上2勝クラス	[指](定量)	6	1850	6	6	550	6	9	260	5	1.0	570.0	7.0	6-9	5080	14	6-9	1,690	14	1-6	3,660	42	1-9	2,400	25	6=>9	13220	43	1-6-9	24070	78	6=>9=>1	152110	485			4,6(1,12)(8,14)(2,9,15,16)(10,11)5,13-3-7	(*4,6,12)(14,15)(1,8)(2,9,16)10,11,5,13-3-7	12.3 - 11.1 - 11.8 - 11.8 - 11.7 - 12.5	12.3 - 23.4 - 35.2 - 47.0 - 58.7 - 71.2 (35.2-36.0)	3-5	2600.0	13.0
202009010301	ダ	右	1800	晴	重	10:01	3歳未勝利		2020-3-7	1	阪神	3	3歳未勝利	牝[指](馬齢)	6	270	1	6	130	2	9	180	3	1.0	330.0	6.0	6-9	800	2	6-9	360	2	1-6	510	7	1-9	1,360	17	6=>9	1590	6	1-6-9	2930	12	6=>9=>1	10060	36	1,5,6(2,8)4(3,9)-7	1,5,6,2,8(4,9)3,7	1(5,6)(2,8,9)4,3-7	1(5,6)8(2,9)(4,3)-7	13.0 - 12.0 - 14.2 - 13.6 - 13.3 - 13.3 - 12.7 - 12.4 - 12.6	13.0 - 25.0 - 39.2 - 52.8 - 66.1 - 79.4 - 92.1 - 104.5 - 117.1 (39.2-37.7)	6-8	450.0	2.0
202009010302	ダ	右	1400	晴	重	10:30	3歳未勝利		2020-3-7	1	阪神	3	3歳未勝利	[指](馬齢)	7	140	1	7	110	1	3	210	5	12.0	130.0	2.0	3-7	1140	4	3-7	360	4	7-12	150	1	3-12	650	9	7=>3	1370	5	3-7-12	910	3	7=>3=>12	4450	14			7(9,11)3,12(4,6)(5,10)13(2,1)-8	7(9,11,12)(3,6)4,5(1,13,10)-(2,8)	12.2 - 11.2 - 12.2 - 12.9 - 12.7 - 12.0 - 12.6	12.2 - 23.4 - 35.6 - 48.5 - 61.2 - 73.2 - 85.8 (35.6-37.3)	3-5	1350.0	5.0
202009010303	ダ	右	1800	晴	重	11:00	3歳未勝利		2020-3-7	1	阪神	3	3歳未勝利	[指](馬齢)	1	740	3	1	240	3	10	110	1	4.0	280.0	5.0	1-10	730	2	1-10	340	2	1-4	1,190	12	4-10	390	4	1=>10	1770	5	1-4-10	2710	6	1=>10=>4	14220	42	4(1,6)-7,10-(2,5)(3,12)-8,11-9	4,6,1,7,10,2(3,5)-12(8,11)-9	(*4,6)10(1,7)2,3,5(8,11)-(9,12)	(*4,6,10)(1,7,2)-3,8,11,5,9-12	12.7 - 11.0 - 13.6 - 13.7 - 13.0 - 13.2 - 13.1 - 12.4 - 12.8	12.7 - 23.7 - 37.3 - 51.0 - 64.0 - 77.2 - 90.3 - 102.7 - 115.5 (37.3-38.3)	1-7	720.0	2.0
202009010304	ダ	右	1400	晴	重	11:30	3歳新馬		2020-3-7	1	阪神	3	3歳新馬	(混)[指](馬齢)	14	600	2	14	210	2	16	530	7	4.0	3,140	15.0	14-16	4610	18	14-16	1,650	19	4-14	19,440	90	4-16	26,830	99	14=>16	7840	28	4-14-16	306220	366	14=>16=>4	1573370	1989			1,10(11,16)-14,15-(5,2)-9-4(3,12)(7,8)-6=13	(*1,10,16)(14,11)15-(5,2)-4-9(7,8)-3,12-6=13	12.2 - 10.7 - 11.6 - 12.7 - 12.9 - 13.1 - 13.6	12.2 - 22.9 - 34.5 - 47.2 - 60.1 - 73.2 - 86.8 (34.5-39.6)	7-8	1330.0	6.0
202009010305	芝	右	2000	晴	良	12:20	3歳未勝利		2020-3-7	1	阪神	3	3歳未勝利	[指](馬齢)	4	510	2	4	140	2	3	150	3	2.0	110	1.0	3-4	1550	5	3-4	450	6	2-4	230	1	2-3	270	2	4=>3	2450	9	2-3-4	830	1	4=>3=>2	6340	13	(*4,3)8(2,5,10)-(7,12)14(1,6,13)(9,11)	4,3(2,8)5,10,7,12(14,13)6(1,11)-9	4(2,3,8)(5,10)7,12,14,6,13(1,11)9	4(2,3)(5,8,10)(7,12)(14,6)11(1,13)9	12.4 - 11.3 - 12.3 - 12.4 - 12.4 - 12.2 - 12.0 - 11.7 - 11.5 - 12.1	12.4 - 23.7 - 36.0 - 48.4 - 60.8 - 73.0 - 85.0 - 96.7 - 108.2 - 120.3 (36.0-35.3)	3-3	1650.0	7.0
202009010306	芝	右	1400	晴	良	12:55	3歳1勝クラス		2020-3-7	1	阪神	3	3歳1勝クラス	(混)(特指)(馬齢)	2	280	1	2	130	1	5	150	2	4.0	150	3.0	2-5	780	2	2-5	300	2	2-4	290	1	4-5	390	4	2=>5	1450	1	2-4-5	1070	1	2=>5=>4	4450	1			8(4,7)-(3,9)2,5(1,10)6	(*8,4,7)(3,9)2-5(1,10)6	12.2 - 10.6 - 11.7 - 11.4 - 11.2 - 11.6 - 11.9	12.2 - 22.8 - 34.5 - 45.9 - 57.1 - 68.7 - 80.6 (34.5-34.7)	2-5	660.0	1.0
202009010307	ダ	右	1200	晴	稍重	13:25	4歳以上1勝クラス		2020-3-7	1	阪神	3	4歳以上1勝クラス	[指](定量)	10	2210	8	10	540	8	13	150	1	3.0	590	9.0	10-13	3810	14	10-13	1,450	15	3-10	6,810	64	3-13	1,080	10	10=>13	9720	35	3-10-13	22440	73	10=>13=>3	121720	376			10(13,14)11-6,1(3,15)(12,7,16)2,5(4,8)9	10,13,14,11,6,3,1(12,15,16)(2,7)5(4,8)9	12.3 - 11.0 - 11.5 - 11.9 - 12.0 - 13.3	12.3 - 23.3 - 34.8 - 46.7 - 58.7 - 72.0 (34.8-37.2)	5-7	3280.0	16.0
