	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
202005010101	ダ	左	1300	晴	稍重	10:10	3歳未勝利		2020-2-1	1	東京	1	3歳未勝利	[指](馬齢)	2	940	5	2	290	5	1	280	4	9.0	390	6.0	1-2	1120.0	3.0	1-2	2660	9	1-2	960	9	2-9	1,680	26	1-9	1,570	22	2=>1	5120	17	1-2-9	12160	45	2=>1=>9	73390	277			(*9,12)(4,10,15)(6,8)-1(11,7,14)(2,5)-3=13	9,12(4,15)(6,10)(1,8)(2,7)(11,5,14)3=13	7.1 - 11.1 - 11.6 - 12.4 - 12.7 - 12.4 - 13.1	7.1 - 18.2 - 29.8 - 42.2 - 54.9 - 67.3 - 80.4 (29.8-38.2)
202005010102	ダ	左	1400	晴	稍重	10:40	3歳新馬		2020-2-1	1	東京	1	3歳新馬	[指](馬齢)	16	800	3	16	330	4	6	320	3	1.0	210	2.0	3-8	3380.0	12.0	6-16	3850	11	6-16	1,030	12	1-16	620	6	1-6	690	7	16=>6	8180	20	1-6-16	4460	11	16=>6=>1	31670	88			6(7,13,16)(1,3)10,15-(11,12)(5,14,9)=8-4,2	6(7,13,16)(1,3)10-(11,12,15)9-5-(8,14)-4=2	12.7 - 11.6 - 12.2 - 12.8 - 12.6 - 12.4 - 12.9	12.7 - 24.3 - 36.5 - 49.3 - 61.9 - 74.3 - 87.2 (36.5-37.9)
202005010103	ダ	左	1600	晴	稍重	11:10	3歳未勝利		2020-2-1	1	東京	1	3歳未勝利	[指](馬齢)	12	310	1	12	150	1	8	190	2	16.0	1,450	13.0	4-6	1010.0	3.0	8-12	940	1	8-12	390	1	12-16	5,090	47	8-16	5,920	53	12=>8	1680	1	8-12-16	27570	80	12=>8=>16	111030	326			1(8,7)(12,16)-(9,6)(4,13)(3,11,14)2,5-15-10	(*1,8,7)(12,16)(9,6,13)(4,3,11,14)(2,5)-15,10	12.5 - 11.0 - 11.8 - 12.5 - 13.2 - 12.9 - 12.7 - 12.9	12.5 - 23.5 - 35.3 - 47.8 - 61.0 - 73.9 - 86.6 - 99.5 (35.3-38.5)
202005010104	ダ	左	1600	晴	稍重	11:40	3歳1勝クラス		2020-2-1	1	東京	1	3歳1勝クラス	(混)[指](馬齢)	9	270	2	9	150	2	10	400	8	2.0	380	7.0	7-8	1200.0	4.0	9-10	2090	10	9-10	710	10	2-9	560	3	2-10	2,670	30	9=>10	2740	11	2-9-10	6040	25	9=>10=>2	23260	75			(*9,10)-1,11(3,7)4(2,6)-8,5	(*9,10)-1,7,11(3,4)(2,6)-8-5	12.4 - 11.5 - 12.0 - 12.1 - 12.2 - 12.2 - 12.2 - 12.8	12.4 - 23.9 - 35.9 - 48.0 - 60.2 - 72.4 - 84.6 - 97.4 (35.9-37.2)
202005010105	芝	左	1600	晴	良	12:30	3歳未勝利		2020-2-1	1	東京	1	3歳未勝利	[指](馬齢)	14	1480	5	14	340	6	8	190	2	15.0	260	4.0	4-7	1080.0	3.0	8-14	3960	12	8-14	1,030	12	14-15	1,690	17	8-15	710	8	14=>8	10020	30	8-14-15	10270	31	14=>8=>15	87390	232			14,11,2,7(3,8,16)13(1,9)(5,6,15)(4,10)12	14,11(2,7)(3,8,16)(1,9,13)(5,6,15)10,4,12	12.4 - 11.6 - 12.2 - 12.7 - 12.9 - 11.9 - 11.4 - 11.4	12.4 - 24.0 - 36.2 - 48.9 - 61.8 - 73.7 - 85.1 - 96.5 (36.2-34.7)
202005010106	芝	左	2400	晴	良	13:00	3歳未勝利		2020-2-1	1	東京	1	3歳未勝利	[指](馬齢)	5	220	1	5	110	1	2	120	3	9.0	120	2.0	2-5	440.0	2.0	2-5	440	2	2-5	200	2	5-9	180	1	2-9	260	3	5=>2	810	3	2-5-9	350	1	5=>2=>9	1750	2	5(7,10)2(1,6,9)3(4,12)8=11	(*5,10)(2,7)(6,9)(1,3)4,12-8=11	5,10(2,7)(6,9)(1,4,3)-12,8,11	5,10,2(6,7,9)(1,4,3)11,12-8	12.7 - 11.8 - 12.7 - 12.5 - 12.5 - 13.0 - 12.8 - 12.5 - 12.2 - 11.4 - 11.0 - 11.4	12.7 - 24.5 - 37.2 - 49.7 - 62.2 - 75.2 - 88.0 - 100.5 - 112.7 - 124.1 - 135.1 - 146.5 (37.2-33.8)
202005010107	ダ	左	1400	晴	稍重	13:30	4歳以上1勝クラス		2020-2-1	1	東京	1	4歳以上1勝クラス	[指](定量)	2	330	1	2	150	1	10	170	2	3.0	580	8.0	1-5	640.0	2.0	2-10	720	1	2-10	280	1	2-3	1,380	14	3-10	1,350	13	2=>10	1430	1	2-3-10	4380	12	2=>10=>3	15040	44			4,12-(2,13)-(3,5)7(6,10,16)(1,9,14)-(8,11)-15	4(2,12)(3,13)-5(6,7,16)10(1,9,14)(8,11)-15	12.8 - 11.0 - 11.6 - 12.4 - 12.6 - 12.1 - 12.4	12.8 - 23.8 - 35.4 - 47.8 - 60.4 - 72.5 - 84.9 (35.4-37.1)
202005010108	ダ	左	2100	晴	稍重	14:01	4歳以上2勝クラス		2020-2-1	1	東京	1	4歳以上2勝クラス	(混)[指](定量)	15	230	1	15	110	1	7	140	3	8.0	140	2.0	4-8	250.0	1.0	7-15	580	2	7-15	270	2	8-15	210	1	7-8	470	3	15=>7	960	2	7-8-15	870	1	15=>7=>8	2840	2	(*11,13)16(3,6,10)(7,15)(4,14)1,2,8-(5,12)-9	11,13(3,6,16,15)(10,7)1(4,14)8,2,12,5-9	11(13,16)15,3(6,7,8,9)(1,10,14,5)4,12,2	(*11,13)(16,15)(3,7)(6,8)(1,5)(10,14,9)4(2,12)	6.9 - 11.6 - 12.5 - 12.8 - 12.9 - 13.0 - 12.8 - 12.4 - 12.2 - 11.9 - 12.3	6.9 - 18.5 - 31.0 - 43.8 - 56.7 - 69.7 - 82.5 - 94.9 - 107.1 - 119.0 - 131.3 (31.0-36.4)
202005010109	ダ	左	1400	晴	稍重	14:35	銀蹄ステークス 		2020-2-1	1	東京	1	4歳以上1600万下	(混)(特指)(定量)	8	1010	5	8	350	4	15	900	11	7.0	2,260	14.0	4-8	12710.0	29.0	8-15	15350	50	8-15	4,280	48	7-8	10,660	78	7-15	20,960	98	8=>15	22090	79	7-8-15	220110	331	8=>15=>7	876440	1607			16(10,15)(12,13,14)(4,9,8)5(1,7,11)3,2-6	16(10,15)(12,13,14)(4,9,8)(1,7,5)(3,2)11,6	12.5 - 11.0 - 11.1 - 12.0 - 12.2 - 12.1 - 12.6	12.5 - 23.5 - 34.6 - 46.6 - 58.8 - 70.9 - 83.5 (34.6-36.9)
202005010110	芝	左	1400	晴	良	15:10	クロッカスステークス	L	2020-2-1	1	東京	1	3歳オープン	(国際)(特指)(別定)	9	550	3	9	240	3	7	370	6	1.0	270	4.0	7-8	210.0	1.0	7-9	3750	13	7-9	1,080	14	1-9	610	6	1-7	1,070	12	9=>7	6070	21	1-7-9	6270	21	9=>7=>1	33980	106			9,8,2,7(1,6)(5,10)3-4	9(2,8)7,1,6(5,10)(3,4)	12.5 - 11.2 - 11.7 - 12.3 - 11.3 - 11.0 - 11.2	12.5 - 23.7 - 35.4 - 47.7 - 59.0 - 70.0 - 81.2 (35.4-33.5)
