	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気
202001010111	芝	右	1200	晴	良	15:35	しらかばステークス 		2020-7-25	1	札幌	1	3歳以上1600万下	(混)(特指)(定量)	11	420	2	11	180	2	8	490	9	8-11	4380	16	8-11	1,290	12	3-11	3,690	48	3-8	9,100	80	11=>8	7480	27	3-8-11	68420	212	11=>8=>3	313320	1004			(*5,11)(6,7,14)12(8,13)(4,3,10)(9,15)1,2,16	(*5,11)(6,14,12)(7,13)(8,3,10)(4,9,15)(1,2)16	11.9 - 10.6 - 11.5 - 11.4 - 11.1 - 11.8	11.9 - 22.5 - 34.0 - 45.4 - 56.5 - 68.3 (34.0-34.3)	3.0	1,000	13.0	4-6	2830.0	12.0
202001010112	芝	右	1200	曇	良	16:10	3歳以上1勝クラス		2020-7-25	1	札幌	1	3歳以上1勝クラス	牝[指](定量)	3	520	3	3	210	3	1	190	2	1-3	1230	2	1-3	510	2	3-5	1,530	21	1-5	1,220	16	3=>1	2360	3	1-3-5	6860	19	3=>1=>5	27370	59			(*1,2)(5,6)(3,7)(11,12)9,13(4,8)10	1(5,2,6)(3,7)9(11,12)13(4,8,10)	12.0 - 10.7 - 11.2 - 11.5 - 11.4 - 12.0	12.0 - 22.7 - 33.9 - 45.4 - 56.8 - 68.8 (33.9-34.9)	5.0	360	8.0	1-3	1550.0	6.0
202001010202	ダ	右	1000	晴	良	10:25	3歳未勝利		2020-7-26	1	札幌	2	3歳未勝利	[指](馬齢)	7	810	4	7	240	5	9	170	3	7-9	3130	14	7-9	1,160	20	3-7	770	11	3-9	370	1	7=>9	6410	28	3-7-9	3230	6	7=>9=>3	26870	87			(*6,9)(3,7)11(1,5)2(8,12)4 10	(*6,9)7,3-(5,11)1,2,12(4,8) 10	12.5 - 11.1 - 11.6 - 11.6 - 11.8	12.5 - 23.6 - 35.2 - 46.8 - 58.6 (35.2-35.0)	3.0	150	1.0	6-7	460.0	2.0
202001010203	ダ	右	1700	晴	良	10:55	3歳未勝利		2020-7-26	1	札幌	2	3歳未勝利	(混)[指](馬齢)	7	670	3	7	190	3	4	170	2	4-7	1470	5	4-7	530	4	7-13	4,210	38	4-13	5,270	42	7=>4	3070	10	4-7-13	29820	75	7=>4=>13	127490	332	(*6,11)14,8,3(1,12)-5,7,10,2,9,4-13	(*6,11)14-(3,8)(1,12)-(5,7)(2,4,10)9-13	6,11(3,14,12,7)1,4,2(13,8,5)9-10	7-6,4-(1,11)(2,14,12)(13,8)3,5(10,9)	6.8 - 10.7 - 11.9 - 12.5 - 13.2 - 13.2 - 12.7 - 12.6 - 13.7	6.8 - 17.5 - 29.4 - 41.9 - 55.1 - 68.3 - 81.0 - 93.6 - 107.3 (29.4-39.0)	13.0	1,240	12.0	3-5	1640.0	7.0
202001010204	芝	右	2000	晴	良	11:25	3歳未勝利		2020-7-26	1	札幌	2	3歳未勝利	[指](馬齢)	6	250	1	6	120	1	3	140	2	3-6	490	1	3-6	230	1	6-11	560	6	3-11	760	10	6=>3	780	1	3-6-11	1780	3	6=>3=>11	5580	6	3(6,7)11,8,12,4,5,1-(2,10)9	3,7,6,11(8,12)(4,5)1(2,10)-9	3,10,6,11,8(7,12)(4,5,1)2=9	3(6,10,11)8(4,12)(2,5,1)=7 9	12.4 - 11.0 - 12.2 - 13.2 - 13.0 - 12.2 - 11.9 - 12.0 - 11.7 - 12.1	12.4 - 23.4 - 35.6 - 48.8 - 61.8 - 74.0 - 85.9 - 97.9 - 109.6 - 121.7 (35.6-35.8)	11.0	240	5.0	3-5	400.0	1.0
202001010205	芝	右	1800	晴	良	12:15	2歳新馬		2020-7-26	1	札幌	2	2歳新馬	[指](馬齢)	1	260	1	1	170	1	4	1,160	6	1-4	5570	13	1-4	1,290	15	1-7	190	1	4-7	1,270	13	1=>4	7180	16	1-4-7	4300	12	1=>4=>7	24920	68	1,3-(2,7,4)-5-6	1,3,2(7,4)5,6	1(3,7)(2,4)5,6	1,7(3,4)-2,5,6	13.2 - 12.1 - 13.3 - 13.3 - 13.2 - 12.6 - 11.4 - 11.0 - 11.2	13.2 - 25.3 - 38.6 - 51.9 - 65.1 - 77.7 - 89.1 - 100.1 - 111.3 (38.6-33.6)						
202001010206	ダ	右	1700	晴	良	12:45	2歳新馬		2020-7-26	1	札幌	2	2歳新馬	(混)[指](馬齢)	3	360	2	3	170	2	2	170	3	2-3	620	3	2-3	190	3	3-4	160	2	2-4	160	1	3=>2	1210	6	2-3-4	320	1	3=>2=>4	2450	6	4,3(1,2)-5=6	4-3,2,1-5=6	4,3,2-1-5,6	(*4,3)-2-1=5=6	6.9 - 11.0 - 12.6 - 12.7 - 12.9 - 13.8 - 13.1 - 12.4 - 12.8	6.9 - 17.9 - 30.5 - 43.2 - 56.1 - 69.9 - 83.0 - 95.4 - 108.2 (30.5-38.3)						
202001010207	芝	右	1800	晴	良	13:15	3歳以上1勝クラス		2020-7-26	1	札幌	2	3歳以上1勝クラス	(混)[指](定量)	4	140	1	4	110	1	7	350	8	4-7	1500	7	4-7	560	7	4-9	240	2	7-9	1,980	27	4=>7	1750	8	4-7-9	3130	17	4=>7=>9	9520	39	2,4,7,1,5,3,6-9-8	2,4,7-1-5,3,6(9,8)	2,4,7(1,3)-(5,6,8)-9	(*2,4)7,1(3,6)5(9,8)	12.6 - 11.6 - 12.3 - 12.3 - 12.1 - 11.8 - 11.8 - 11.4 - 12.0	12.6 - 24.2 - 36.5 - 48.8 - 60.9 - 72.7 - 84.5 - 95.9 - 107.9 (36.5-35.2)	9.0	190	3.0	4-7	1630.0	6.0
202001010208	ダ	右	1700	晴	良	13:50	3歳以上1勝クラス		2020-7-26	1	札幌	2	3歳以上1勝クラス	牝[指](定量)	3	2290	6	3	280	6	4	160	4	3-4	4890	13	3-4	1,240	14	3-6	770	10	4-6	330	5	3=>4	14220	33	3-4-6	3830	15	3=>4=>6	43730	120	4(2,8)3(1,6)-5-7	4(2,8)(3,6)1-5-7	(*4,8)6(2,1,3)-5,7	(*4,8)(6,3)1-2-5,7	6.8 - 11.1 - 12.6 - 12.8 - 12.4 - 12.3 - 12.5 - 12.5 - 12.8	6.8 - 17.9 - 30.5 - 43.3 - 55.7 - 68.0 - 80.5 - 93.0 - 105.8 (30.5-37.8)	6.0	130	1.0			
202001010209	芝	右	2000	晴	良	14:25	HTB賞 		2020-7-26	1	札幌	2	3歳以上1000万下	(混)(特指)(定量)	7	170	1	7	110	1	1	150	2	1-7	400	1	1-7	210	1	2-7	1,040	13	1-2	2,050	24	7=>1	500	1	1-2-7	3180	11	7=>1=>2	7920	23	7,8(1,6)(4,5)2(9,10)3	7,8(1,6)(2,4,5)(9,10)3	(7,*8,3)(6,5)(1,4,9)10,2	7(8,3,9)1(4,6,5,10)2	12.8 - 11.7 - 12.4 - 12.9 - 12.8 - 12.2 - 11.4 - 11.8 - 11.7 - 11.6	12.8 - 24.5 - 36.9 - 49.8 - 62.6 - 74.8 - 86.2 - 98.0 - 109.7 - 121.3 (36.9-35.1)	2.0	660	10.0	1-7	400.0	2.0
202001010210	芝	右	1200	晴	良	15:01	知床特別 		2020-7-26	1	札幌	2	3歳以上1000万下	牝[指](定量)	6	820	5	6	270	5	5	290	7	5-6	3150	15	5-6	1,040	17	6-13	970	12	5-13	890	9	6=>5	6880	39	5-6-13	5180	12	6=>5=>13	37700	142			(*13,12)(3,11)7(4,6)5(2,8)9,10-1	13(12,11)(3,7)(4,6)5(2,8)9,10,1	11.9 - 10.7 - 11.4 - 11.4 - 11.1 - 11.8	11.9 - 22.6 - 34.0 - 45.4 - 56.5 - 68.3 (34.0-34.3)	13.0	190	1.0	4-5	1650.0	7.0
202001010211	ダ	右	1700	晴	良	15:35	報知杯大雪ハンデ 		2020-7-26	1	札幌	2	3歳以上1600万下	(混)[指](ハンデ)	9	850	4	9	260	5	7	340	7	7-9	7810	28	7-9	1,930	27	2-9	850	6	2-7	1,330	16	9=>7	14210	54	2-7-9	14680	45	9=>7=>2	97470	344	12,14,2,8(5,9)7(3,10)11(1,6)-4 13	12,14(2,8)(5,9)7(3,10)11(1,6)=4 13	(*12,14)(8,9)(2,7,10)11(5,3,6)-1-4 13	(*12,14)(8,9)2(7,11)3(10,6)-(5,1)4 13	6.8 - 11.6 - 12.7 - 13.0 - 12.6 - 12.1 - 12.1 - 11.7 - 12.4	6.8 - 18.4 - 31.1 - 44.1 - 56.7 - 68.8 - 80.9 - 92.6 - 105.0 (31.1-36.2)	2.0	210	2.0	5-6	1180.0	4.0
202001010212	芝	右	1500	晴	良	16:10	3歳以上1勝クラス		2020-7-26	1	札幌	2	3歳以上1勝クラス	(混)(特指)(定量)	4	170	1	4	110	1	7	660	10	4-7	3180	8	4-7	1,300	12	4-6	2,150	20	6-7	9,340	53	4=>7	3920	11	4-6-7	38130	78	4=>7=>6	106860	236		11-(2,8)-(3,5)4,6,1,7,9,10	11(2,8)-3,5,4-6,1,9,7,10	8(2,3,4)(11,5,6)9(1,7)10	6.7 - 11.0 - 11.0 - 11.2 - 11.7 - 12.2 - 12.2 - 12.2	6.7 - 17.7 - 28.7 - 39.9 - 51.6 - 63.8 - 76.0 - 88.2 (28.7-36.6)	6.0	830	11.0	4-6	2270.0	8.0
202001010301	芝	右	1500	晴	良	09:50	2歳未勝利		2020-8-1	1	札幌	3	2歳未勝利	(混)[指](馬齢)	3	290	2	3	140	1	5	1,250	8	3-5	6820	16	3-5	2,120	18	1-3	1,510	13	1-5	6,970	29	3=>5	11160	26	1-3-5	25260	40	3=>5=>1	128300	190		(*6,9)(1,4,8)(2,3)5=7	(*6,9)8(1,4,3)2,5,7	6(9,3)(1,4,2)(5,8)=7	6.8 - 11.4 - 11.9 - 12.0 - 12.1 - 11.8 - 11.4 - 12.2	6.8 - 18.2 - 30.1 - 42.1 - 54.2 - 66.0 - 77.4 - 89.6 (30.1-35.4)	1.0	650	6.0	3-5	7350.0	18.0
202001010302	ダ	右	1700	晴	良	10:20	3歳未勝利		2020-8-1	1	札幌	3	3歳未勝利	牝[指](馬齢)	7	290	1	7	150	1	11	510	7	7-11	2900	11	7-11	1,080	11	2-7	850	7	2-11	3,380	38	7=>11	4480	15	2-7-11	10580	35	7=>11=>2	32110	98	(*10,14)-12(9,13)11(5,7)(2,3,8)(1,4)-6	(*10,14)(9,12)13(5,11,7)(2,3,8)(1,4)-6	(*10,14)(9,12)7(11,4)(13,2,8,6)(5,1)3	(*14,7)(10,9)11,2(12,4)6,1-13,5-3,8	6.8 - 10.8 - 12.1 - 12.6 - 12.5 - 12.7 - 13.0 - 12.4 - 12.7	6.8 - 17.6 - 29.7 - 42.3 - 54.8 - 67.5 - 80.5 - 92.9 - 105.6 (29.7-38.1)	2.0	470	6.0	5-7	2030.0	8.0
202001010303	ダ	右	1000	晴	良	10:50	3歳未勝利		2020-8-1	1	札幌	3	3歳未勝利	(混)[指](馬齢)	8	610	4	8	230	4	9	170	2	8-9	1700	6	8-9	710	7	6-8	1,040	17	6-9	1,060	18	8=>9	3620	14	6-8-9	5400	22	8=>9=>6	28390	120			(*4,8)6,9(1,10)(3,12)5,2-11,7	(*4,8)-(1,6,9)(5,10,12)(3,2)-11=7	12.5 - 10.8 - 11.7 - 11.8 - 12.2	12.5 - 23.3 - 35.0 - 46.8 - 59.0 (35.0-35.7)	6.0	310	7.0	6-7	670.0	3.0
202001010304	ダ	右	1700	晴	良	11:20	3歳未勝利		2020-8-1	1	札幌	3	3歳未勝利	[指](馬齢)	13	560	4	13	160	2	9	240	5	9-13	2400	9	9-13	720	9	10-13	580	8	9-10	810	10	13=>9	4370	19	9-10-13	4160	10	13=>9=>10	24150	72	5(11,12,14)(3,9)1,4,10(2,7,13)-6-8	5,11(3,12,14)9(1,4)10(2,7,13)-6,8	5(11,12)(3,9,14)(10,4)(1,13)(7,8)(2,6)	(11,*10)(5,12)(9,13)(1,14)(3,7,8,4)6-2	6.8 - 11.2 - 12.1 - 12.8 - 12.4 - 12.6 - 12.9 - 12.6 - 12.7	6.8 - 18.0 - 30.1 - 42.9 - 55.3 - 67.9 - 80.8 - 93.4 - 106.1 (30.1-38.2)	10.0	190	4.0	6-8	920.0	6.0
202001010305	芝	右	1500	晴	良	12:10	2歳新馬		2020-8-1	1	札幌	3	2歳新馬	(混)[指](馬齢)	3	730	4	3	170	4	1	140	3	1-3	1120	5	1-3	430	6	3-9	420	5	1-9	350	4	3=>1	2860	14	1-3-9	1420	5	3=>1=>9	10800	37		(2,*6)-(1,5)-(3,4)-8(7,9)	(*2,6)(1,5)(3,8)4(7,9)	2(6,5)(1,8)3(7,9)4	6.8 - 11.3 - 11.6 - 12.1 - 12.3 - 11.8 - 11.7 - 11.8	6.8 - 18.1 - 29.7 - 41.8 - 54.1 - 65.9 - 77.6 - 89.4 (29.7-35.3)	9.0	130	2.0	1-3	1550.0	7.0
202001010306	芝	右	2000	晴	良	12:40	3歳未勝利		2020-8-1	1	札幌	3	3歳未勝利	(混)[指](馬齢)	4	3110	7	4	600	8	1	150	1	1-4	3390	10	1-4	1,230	14	4-11	3,770	36	1-11	720	7	4=>1	10540	33	1-4-11	10950	36	4=>1=>11	93440	279	9(5,12)(2,16)-1,11,6(3,13)-8(4,14)10-(7,15)	(*9,12)-5,2,16(1,11)(3,6,13)8(4,14)10(7,15)	(*9,12)(2,5)(1,11,16)(3,6,13)(4,8)(10,14)15-7	(9,*12,5)(2,11)1(3,6,4)16(10,13)8(14,15)-7	12.5 - 10.5 - 11.7 - 12.1 - 12.2 - 12.6 - 12.1 - 12.2 - 12.4 - 12.6	12.5 - 23.0 - 34.7 - 46.8 - 59.0 - 71.6 - 83.7 - 95.9 - 108.3 - 120.9 (34.7-37.2)	11.0	390	5.0	1-2	1780.0	7.0
202001010307	芝	右	1800	晴	良	13:15	3歳以上1勝クラス		2020-8-1	1	札幌	3	3歳以上1勝クラス	牝[指](定量)	4	240	2	4	110	1	8	110	2	4-8	250	1	4-8	120	1	4-5	140	2	5-8	150	3	4=>8	560	2	4-5-8	210	1	4=>8=>5	1060	3	8,5(2,4)3-9,7(1,6)	8,5,2,4,3-9(1,7)-6	8,5(2,4)3,9,1-(6,7)	(*8,5)4,2,9(3,1)=6-7	12.9 - 11.9 - 12.2 - 12.1 - 12.0 - 11.7 - 11.7 - 11.5 - 11.6	12.9 - 24.8 - 37.0 - 49.1 - 61.1 - 72.8 - 84.5 - 96.0 - 107.6 (37.0-34.8)	5.0	110	3.0	4-8	210.0	1.0
202001010308	ダ	右	1000	晴	良	13:50	3歳以上2勝クラス		2020-8-1	1	札幌	3	3歳以上2勝クラス	(混)[指](定量)	10	2010	7	10	460	7	1	590	8	1-10	19370	44	1-10	4,260	44	7-10	1,790	22	1-7	1,930	24	10=>1	39890	87	1-7-10	34860	98	10=>1=>7	344310	677			(*6,7)10,2(3,11)4(1,8)9-5	(*6,7)-10-(2,3,11)(1,8)4,9-5	12.0 - 10.5 - 11.1 - 11.7 - 12.8	12.0 - 22.5 - 33.6 - 45.3 - 58.1 (33.6-35.6)	7.0	220	2.0	1-8	4650.0	15.0
202001010309	芝	右	1200	晴	良	14:25	礼文特別 		2020-8-1	1	札幌	3	3歳以上500万下	(混)(特指)(定量)	1	230	1	1	120	1	9	140	2	1-9	450	1	1-9	220	1	1-8	520	6	8-9	740	10	1=>9	770	1	1-8-9	2010	4	1=>9=>8	6220	10			9,8,3,7(2,5)(1,11)(4,6)10	9,8(3,7)(2,5)(1,11)(4,6,10)	11.9 - 10.5 - 11.0 - 11.5 - 11.5 - 12.4	11.9 - 22.4 - 33.4 - 44.9 - 56.4 - 68.8 (33.4-35.4)	8.0	240	6.0	1-7	370.0	1.0
202001010310	芝	右	2600	晴	良	15:01	阿寒湖特別 		2020-8-1	1	札幌	3	3歳以上1000万下	(混)(特指)(定量)	10	180	1	10	110	1	8	170	4	8-10	670	3	8-10	290	3	9-10	250	2	8-9	510	6	10=>8	840	3	8-9-10	1050	2	10=>8=>9	3100	5	6-10,4-(2,7)(1,8)(3,9)-5	6,10,4-(2,7)(1,8)(3,9)5	6,10,4,2(8,7)1,9,5-3	6,10(2,4)(5,8,9)1-7-3	12.7 - 11.9 - 12.4 - 12.5 - 11.9 - 12.7 - 12.8 - 12.9 - 12.2 - 11.7 - 11.8 - 12.2 - 12.4	12.7 - 24.6 - 37.0 - 49.5 - 61.4 - 74.1 - 86.9 - 99.8 - 112.0 - 123.7 - 135.5 - 147.7 - 160.1 (37.0-36.4)	9.0	150	2.0	7-8	500.0	2.0
202001010311	芝	右	1800	晴	良	15:35	STV賞 		2020-8-1	1	札幌	3	3歳以上1600万下	(混)[指](ハンデ)	7	930	4	7	260	4	3	230	3	3-7	2720	8	3-7	1,000	11	4-7	1,180	13	3-4	910	8	7=>3	5220	18	3-4-7	7090	19	7=>3=>4	45320	133	(1,*10)-(2,6)(5,13)(9,14)(3,4,8,12)(7,11)	10(1,6,13,14)(2,9,8)5(4,12)3(7,11)	(*10,6)(1,13,14)9(2,8,12)(4,11)(5,3)7	(*10,6)1(9,13,14)(2,4,8,12)11(5,3)7	12.5 - 11.2 - 12.8 - 11.8 - 12.1 - 12.0 - 11.7 - 11.6 - 12.1	12.5 - 23.7 - 36.5 - 48.3 - 60.4 - 72.4 - 84.1 - 95.7 - 107.8 (36.5-35.4)	4.0	310	5.0	3-5	460.0	1.0
202001010312	ダ	右	1700	晴	良	16:10	3歳以上1勝クラス		2020-8-1	1	札幌	3	3歳以上1勝クラス	(混)[指](定量)	11	490	2	11	270	6	4	920	10	4-11	11960	36	4-11	3,520	39	6-11	1,030	12	4-6	4,840	49	11=>4	16810	63	4-6-11	29320	100	11=>4=>6	149310	512	8,12(7,11)(3,6)(4,9)10(2,5)-1	8,12(7,11)(3,6,9)4(10,5)2-1	8(12,11)(7,4,6)9(3,10)-(2,5)-1	11(8,12)(4,6)-10(7,5)(3,2,9)1	6.9 - 11.3 - 12.6 - 12.8 - 12.3 - 11.8 - 12.3 - 12.6 - 13.1	6.9 - 18.2 - 30.8 - 43.6 - 55.9 - 67.7 - 80.0 - 92.6 - 105.7 (30.8-38.0)	6.0	210	2.0	4-8	7060.0	19.0
202001010401	ダ	右	1000	晴	良	09:55	2歳未勝利		2020-8-2	1	札幌	4	2歳未勝利	(混)[指](馬齢)	5	140	1	5	100	1	3	110	2	3-5	230	1	3-5	130	1	5-7	240	3	3-7	430	6	5=>3	330	1	3-5-7	650	2	5=>3=>7	1600	3			7(3,6)-(1,5)-2,4-8	(*7,3)6-5,1-2,4=8	12.4 - 11.2 - 11.7 - 11.8 - 12.5	12.4 - 23.6 - 35.3 - 47.1 - 59.6 (35.3-36.0)	7.0	140	4.0			
