着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		1	7.0	4.0	000a013a3b	牡	4			57.5	153.72	0			a033e	05016	00nan	0.0	2018G6a00108
2		13	13.9	7.0	000a014098	セ	4			53.0		アタマ			a030f	a0389	00nan	0.0	2018G6a00108
3		2	6.9	3.0	000a0137bc	牡	4			56.5		1.3/4			05529	05518	00nan	0.0	2018G6a00108
4		8	40.0	13.0	000a0140cc	セ	6			54.5		1			05407	05519	00nan	0.0	2018G6a00108
5		7	30.3	12.0	000a013a78	牡	4			55.0		3/4			05520	a0389	00nan	0.0	2018G6a00108
6		14	5.1	2.0	000a014093	セ	4			53.0		アタマ			05416	a0329	00nan	0.0	2018G6a00108
7		18	4.6	1.0	000a0140b9	牝	4			51.5		3/4			05547	a0324	00nan	0.0	2018G6a00108
8		16	49.8	14.0	000a0140db	牡	5			52.5		アタマ			a03ad	a0329	00nan	0.0	2018G6a00108
9		10	219.3	17.0	000a0135cb	セ	6			54.0		アタマ			a0357	a032d	00nan	0.0	2018G6a00108
10		11	51.1	15.0	000a013404	セ	5			54.0		3/4			a03d7	a0327	00nan	0.0	2018G6a00108
11		9	24.6	9.0	000a013199	牡	5			54.0		1			05454	05559	00nan	0.0	2018G6a00108
12		5	20.5	8.0	000a0140c7	牡	5			55.5		4			a03d6	a032d	00nan	0.0	2018G6a00108
13		3	9.2	5.0	2014101985	牡	4			55.5		アタマ			01088	01075	00nan	0.0	2018G6a00108
14		15	24.8	10.0	2012103988	牡	6			53.0		3/4			01163	01054	00nan	0.0	2018G6a00108
15		6	11.6	6.0	000a0140c4	牡	4			55.0		アタマ			00895	a0388	00nan	0.0	2018G6a00108
16		17	28.7	11.0	000a0140c1	セ	5			52.0		1			a03af	a0329	00nan	0.0	2018G6a00108
17		12	226.7	18.0	000a0140d8	牡	4			53.5		1.1/2			a0369	a038a	00nan	0.0	2018G6a00108
18		4	63.1	16.0	000a013af3	牡	5					3/4			05585	a0387	00nan	0.0	2018G6a00108
取		19	---		000a0140e8	セ	7			52.0					05551	a0324	00nan	0.0	2018G6a00108
取		20	---		000a0140eb	セ	5			50.0					05551	a0327	00nan	0.0	2018G6a00108
