着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		23	12.4	7	000a014019	セ	3			51.0	201.17	0.0			05547	a030d	242800	0.0	2018G4a00a07
2		9	---	4	000a013af5	牡	5			55.0					05529	a038c	00nan	0.0	2018G4a00a07
3		17	---	10	000a01415f	セ	5			53.0					05307	a038e	00nan	0.0	2018G4a00a07
4		13	---	15	000a0140cb	牡	4			54.0					05454	a0324	a00071	0.0	2018G4a00a07
5		24	---	11	000a013fb0	牡	3			51.0					a02c7	05518	00nan	0.0	2018G4a00a07
6		22	---	8	000a0140b9	牝	4			51.5					05416	a0324	00nan	0.0	2018G4a00a07
7		19	---	23	000a014155	セ	5			53.0					05407	a0390	00nan	0.0	2018G4a00a07
8		1	---	1	000a013a3b	牡	4			57.5					a033e	05016	00nan	0.0	2018G4a00a07
9		5	---	9	000a013408	セ	5			55.5					a0306	00970	00nan	0.0	2018G4a00a07
10		16	---	16	000a013404	セ	5			54.5					05446	a0327	00nan	0.0	2018G4a00a07
11		11	---	2	000a0137ba	牡	4			54.5					05520	05518	00nan	0.0	2018G4a00a07
12		18	---	21	000a013afb	セ	7			53.0					a03d7	a038f	00nan	0.0	2018G4a00a07
13		20	---	24	000a014152	セ	6			53.0					05585	a0387	00nan	0.0	2018G4a00a07
14		4	---	13	2014101985	牡	4			55.5					01088	01075	00nan	0.0	2018G4a00a07
15		15	---	12	000a0135cb	セ	6			54.0					a0357	a032d	00nan	0.0	2018G4a00a07
16		3	---	5	000a014016	セ	6			56.0					a0301	a038b	00nan	0.0	2018G4a00a07
17		7	---	17	000a012a33	セ	10			55.5					a030f	a0324	00nan	0.0	2018G4a00a07
18		6	---	14	000a0140c7	牡	5			55.5					a03d6	a032d	00nan	0.0	2018G4a00a07
19		21	---	19	000a01410e	牡	4			52.0					a0359	a032b	00nan	0.0	2018G4a00a07
20		8	---	20	000a0140c4	牡	4			55.0					05479	a0388	00nan	0.0	2018G4a00a07
21		12	---	22	000a014111	セ	7			54.0					05528	a038d	00nan	0.0	2018G4a00a07
22		10	---	6	000a013ab3	セ	4			54.5					a03ab	00955	00nan	0.0	2018G4a00a07
23		14	---	18	000a013ab8	セ	6			54.0					00895	a0329	00nan	0.0	2018G4a00a07
中		2	---	3	000a0137bc	牡	4			56.5					05366	05518	00nan	0.0	2018G4a00a07
