	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200603010111	芝	右	2000	晴	良	15:30	吾妻小富士賞 		2006-4-1	1	福島	1	4歳以上1000万下	(混)(ハンデ)	1	1740	7	1	520	9	8	170	1	9.0	180	2.0	1-4	3880.0	17.0	1-8	4860	17	1-8	1,370	15	1-9	1,870	23	8-9	480	1	1=>8	12790	44	1-8-9	8700	21	1,16,15(2,4)10(5,11,14)(6,9,12,13)8,7-3	1-16(2,15)4(5,10)(11,14)(6,9,12,13)8,7,3	(*1,16)(2,15,13)(5,4,10)7(6,8,11,12,3)(9,14)	1(2,16,13)5(8,15,7,3)10(4,12,9)(6,11)-14	12.2 - 11.2 - 11.4 - 12.7 - 12.5 - 12.6 - 12.0 - 11.9 - 11.5 - 12.1	12.2 - 23.4 - 34.8 - 47.5 - 60.0 - 72.6 - 84.6 - 96.5 - 108.0 - 120.1 (34.8-35.5)	1=>8=>9	73900.0	213.0
200603010112	芝	右	1200	晴	良	16:10	喜多方特別 		2006-4-1	1	福島	1	4歳以上500万下	(混)(別定)	3	470	2	3	200	2	7	390	6	2.0	1,090	14.0	2-4	590.0	1.0	3-7	3250	9	3-7	1,180	9	2-3	3,330	45	2-7	6,860	73	3=>7	4860	14	2-3-7	49120	150			(*1,12)-(3,8,16)(2,14)7,5(10,15,13)(4,9)(6,11)	1,12(3,8)2,7(14,16)5,10,4(6,13)(9,15)11	12.1 - 10.4 - 10.9 - 11.3 - 11.5 - 12.2	12.1 - 22.5 - 33.4 - 44.7 - 56.2 - 68.4 (33.4-35.0)	3=>7=>2	223460.0	721.0
200603010201	ダ	右	1000	雨	良	09:55	3歳未勝利		2006-4-2	1	福島	2	3歳未勝利	[指](馬齢)	9	2410	5	9	250	5	2	100	1	4.0	150	2.0	2-7	990.0	5.0	2-9	1200	5	2-9	510	5	4-9	1,230	13	2-4	190	1	9=>2	4300	13	2-4-9	2090	7			(*2,9)(4,7)(1,8,10,12)5-(3,11)6	(*2,9)-(4,7,12)(8,10)1,5-(11,6)-3	12.6 - 11.1 - 12.0 - 12.3 - 12.8	12.6 - 23.7 - 35.7 - 48.0 - 60.8 (35.7-37.1)			
200603010202	ダ	右	1700	曇	良	10:25	3歳未勝利		2006-4-2	1	福島	2	3歳未勝利	[指](馬齢)	6	220	1	6	120	1	2	190	3	4.0	950	8.0	2-6	530.0	2.0	2-6	530	2	2-6	250	2	4-6	1,670	16	2-4	2,450	20	6=>2	760	3	2-4-6	6370	16	2(5,6,11)3-8(1,10)7(4,9)	2(5,6)(3,11)=(8,10)1-4(9,7)	(*2,5,6)(3,11)-(8,10,4)1-9=7	2,6,5(3,4)8(10,11,1)9=7	7.1 - 11.3 - 11.3 - 12.8 - 13.4 - 12.9 - 13.4 - 13.1 - 13.5	7.1 - 18.4 - 29.7 - 42.5 - 55.9 - 68.8 - 82.2 - 95.3 - 108.8 (29.7-40.0)			
200603010203	芝	右	2000	雨	良	10:55	3歳未勝利		2006-4-2	1	福島	2	3歳未勝利	牝[指](馬齢)	3	320	1	3	120	1	1	140	3	10.0	140	2.0	1-2	630.0	2.0	1-3	630	1	1-3	270	1	3-10	340	2	1-10	360	3	3=>1	1040	1	1-3-10	1150	1	12(8,14)(2,7)6(1,9,10)3(4,5)-(15,11)(13,16)	12(8,14)(2,7)(1,6)(9,10)3-(4,5)-(15,11,16)13	(*12,8,14)(2,6,7)10(1,9)(3,4,5)(15,13,16)11	12(2,8,14)(6,7)(1,9,10)(15,3,4,5)(13,16)-11	12.3 - 11.4 - 11.9 - 12.8 - 13.2 - 13.0 - 12.4 - 12.4 - 12.3 - 12.6	12.3 - 23.7 - 35.6 - 48.4 - 61.6 - 74.6 - 87.0 - 99.4 - 111.7 - 124.3 (35.6-37.3)			
200603010204	ダ	右	1700	雨	良	11:25	3歳未勝利		2006-4-2	1	福島	2	3歳未勝利	(混)[指](馬齢)	1	290	1	1	140	1	10	390	8	12.0	160	2.0	1-7	1500.0	7.0	1-10	2390	11	1-10	810	12	1-12	340	2	10-12	1,200	17	1=>10	4640	19	1-10-12	4420	15	(*7,10)13-12,1(2,8)(3,11)4,6-(9,5)	7,10,13(12,1)2,8(3,11)4,6-(9,5)	(10,13,*1)(7,12,2)-(8,4)(11,5)-(6,9)-3	10,1-12(13,2)4,8,11,5-(7,6)-9-3	6.9 - 11.0 - 11.6 - 13.0 - 13.5 - 12.9 - 12.9 - 13.1 - 13.5	6.9 - 17.9 - 29.5 - 42.5 - 56.0 - 68.9 - 81.8 - 94.9 - 108.4 (29.5-39.5)			
200603010205	芝	右	1200	曇	良	11:55	3歳未勝利		2006-4-2	1	福島	2	3歳未勝利	(混)[指](馬齢)	3	510	2	3	190	2	9	320	4	8.0	540	8.0	2-5	3850.0	13.0	3-9	3670	12	3-9	1,280	13	3-8	1,430	17	8-9	4,390	43	3=>9	8050	26	3-8-9	25250	72			(3,*6,7)(2,9,11)14(1,15)16,10-(4,8)-5(12,13)	(*3,6)7(2,9)(15,11)(1,16,14)(10,8)-4,5,12-13	12.3 - 10.7 - 11.3 - 11.7 - 11.9 - 12.9	12.3 - 23.0 - 34.3 - 46.0 - 57.9 - 70.8 (34.3-36.5)			
200603010206	ダ	右	2400	曇	良	12:45	4歳以上500万下		2006-4-2	1	福島	2	4歳以上500万下	(混)[指](別定)	8	1390	6	8	250	6	1	170	3	6.0	140	1.0	1-8	1480.0	7.0	1-8	2960	13	1-8	890	13	6-8	730	11	1-6	280	2	8=>1	7300	27	1-6-8	2810	10	(*5,7)(1,9)(2,4)(8,3,6)	(*5,7)(1,9)(2,4)(3,6)8	8(5,7,6)1(2,4)(9,3)	8(7,6)(5,4,1)2,9,3	13.2 - 12.9 - 13.6 - 14.0 - 13.9 - 13.6 - 13.8 - 13.2 - 12.4 - 12.5 - 12.5 - 13.6	13.2 - 26.1 - 39.7 - 53.7 - 67.6 - 81.2 - 95.0 - 108.2 - 120.6 - 133.1 - 145.6 - 159.2 (39.7-38.6)			
200603010207	芝	右	1800	曇	良	13:15	4歳以上500万下		2006-4-2	1	福島	2	4歳以上500万下	牝[指](別定)	15	500	2	15	300	4	8	760	10	2.0	520	8.0	4-8	720.0	3.0	8-15	8720	36	8-15	3,250	40	2-15	2,410	30	2-8	4,710	54	15=>8	13980	56	2-8-15	32640	112	(*1,9)15(4,7,10,12)2(8,13)6(3,14)(11,16)5	1,9(4,15)(2,7,10,12)8(6,13)(14,16)(3,11)5	1(9,15)(4,7,12)(2,8,10,13)(6,5,14,16)(3,11)	1(9,15)(4,7)(2,8,12)(10,13)(6,5,14,16,11)3	12.6 - 10.6 - 12.3 - 12.5 - 12.4 - 12.2 - 12.0 - 12.1 - 12.6	12.6 - 23.2 - 35.5 - 48.0 - 60.4 - 72.6 - 84.6 - 96.7 - 109.3 (35.5-36.7)			
200603010208	ダ	右	1700	曇	良	13:45	4歳以上500万下		2006-4-2	1	福島	2	4歳以上500万下	[指](別定)	1	660	5	1	270	5	6	180	1	3.0	470	8.0	1-4	1700.0	9.0	1-6	1770	6	1-6	470	4	1-3	2,420	34	3-6	1,220	13	1=>6	4100	15	1-3-6	9790	38	1(3,9)-11(7,12)(4,6)2,5(10,15)8-14-13	(*1,3,9)(4,6,11)(7,12)(2,5)(10,15)8,14-13	(*1,3,9,11)(6,5)(4,12)2(8,15)(14,10)13-7	(*1,3)(4,6)(9,11)(8,5)(14,12,2)(13,10)15=7	7.1 - 11.1 - 11.5 - 13.0 - 12.9 - 12.8 - 12.9 - 12.9 - 13.3	7.1 - 18.2 - 29.7 - 42.7 - 55.6 - 68.4 - 81.3 - 94.2 - 107.5 (29.7-39.1)			
200603010209	芝	右	2000	曇	良	14:20	4歳以上500万下		2006-4-2	1	福島	2	4歳以上500万下	[指](別定)	4	330	1	4	140	1	1	200	2	2.0	840	12.0	1-2	630.0	2.0	1-4	910	2	1-4	370	2	2-4	2,160	30	1-2	2,750	36	4=>1	1740	2	1-2-4	12840	41	(*2,3)(14,16)(1,12)(4,6,15)5(9,10,13)(7,11)8	2(3,14,16)(1,12,15)4,6(5,13)(9,10,11)(7,8)	(*2,16)(1,3,14)(4,12,15)(6,13)(5,9,11)(7,10,8)	2(1,16)(4,14,15)(3,12)(6,13)(9,11)(5,7,8)10	12.4 - 11.5 - 11.6 - 12.9 - 12.4 - 12.3 - 12.0 - 12.2 - 12.1 - 12.2	12.4 - 23.9 - 35.5 - 48.4 - 60.8 - 73.1 - 85.1 - 97.3 - 109.4 - 121.6 (35.5-36.5)	4=>1=>2	53450.0	148.0
200603010210	芝	右	1800	曇	良	14:55	ひめさゆり賞 		2006-4-2	1	福島	2	3歳500万下	(混)(特指)(馬齢)	3	1640	7	3	440	6	10	260	4	8.0	1,670	10.0	3-8	3720.0	13.0	3-10	6620	22	3-10	1,600	20	3-8	6,420	40	8-10	3,620	33	3=>10	14970	47	3-8-10	54830	90	8(5,9)-4(1,7)(2,6)-(3,10)	8(5,9)4(1,2,7)6-3,10	8(5,9,4)(2,7)(1,6)3,10	8(9,4)5(1,3,2)(7,6)10	12.7 - 11.0 - 12.1 - 12.1 - 11.9 - 11.7 - 12.1 - 12.2 - 12.9	12.7 - 23.7 - 35.8 - 47.9 - 59.8 - 71.5 - 83.6 - 95.8 - 108.7 (35.8-37.2)	3=>10=>8	581010.0	573.0
200603010211	芝	右	1200	曇	良	15:30	福島中央テレビ杯 		2006-4-2	1	福島	2	4歳以上1000万下	[指](別定)	4	460	2	4	200	2	2	360	6	13.0	810	9.0	1-2	980.0	4.0	2-4	2570	10	2-4	920	8	4-13	2,760	31	2-13	5,060	58	4=>2	4300	16	2-4-13	42370	108			(*4,6,15)(12,16)(3,5,8,7,11,14)2,9(10,13)-1	(*4,6)15(3,5,8,12,16)(2,14)(10,7)(13,9,11)1	12.4 - 10.9 - 11.1 - 11.5 - 11.4 - 12.1	12.4 - 23.3 - 34.4 - 45.9 - 57.3 - 69.4 (34.4-35.0)	4=>2=>13	166630.0	459.0
200603010212	ダ	右	1150	曇	良	16:10	大内宿特別 		2006-4-2	1	福島	2	4歳以上500万下	(混)[指](別定)	14	920	3	14	240	5	4	110	1	7.0	190	3.0	2-7	650.0	3.0	4-14	890	3	4-14	320	2	7-14	1,140	13	4-7	350	3	14=>4	2470	7	4-7-14	1020	2			14(11,4,15)(2,7)(3,12)(6,16)(1,13)5,10,8,9	14(11,4)(2,15)(3,7)(6,12)13(1,5)(8,16,10)9	9.5 - 10.6 - 11.3 - 12.2 - 12.1 - 12.4	9.5 - 20.1 - 31.4 - 43.6 - 55.7 - 68.1 (31.4-36.7)	14=>4=>7	15670.0	26.0
200603010301	ダ	右	1000	曇	良	09:55	3歳未勝利		2006-4-8	1	福島	3	3歳未勝利	(馬齢)	11	340	2	11	120	2	5	160	3	9.0	100	1.0	5-8	1000.0	3.0	5-11	1220	5	5-11	290	3	9-11	130	1	5-9	200	2	11=>5	1880	6	5-9-11	560	1			11(8,9,12)-4(2,5,10)-3(1,7)6	(*11,9,12)8-(4,5)2,10(3,1)7,6	12.5 - 10.9 - 11.9 - 12.6 - 13.4	12.5 - 23.4 - 35.3 - 47.9 - 61.3 (35.3-37.9)			
200603010302	ダ	右	1700	雨	良	10:25	3歳未勝利		2006-4-8	1	福島	3	3歳未勝利	(馬齢)	8	410	2	8	190	2	6	420	6	10.0	380	5.0	4-5	2980.0	13.0	6-8	1950	7	6-8	820	10	8-10	720	7	6-10	2,550	27	8=>6	4130	15	6-8-10	9740	34	6,12(1,3,14)(7,13)8,10(2,4,11)-(9,15)5	6,12(1,3,14)13,8(10,7)2(4,11)-(9,15)-5	6-(12,3,14)(8,13)(1,10)-2-(4,7,11)-15-(5,9)	6=(12,3,14,8)10(1,13)2,4-(7,11)15-(5,9)	6.9 - 11.2 - 11.8 - 13.3 - 13.4 - 12.5 - 12.7 - 12.8 - 13.6	6.9 - 18.1 - 29.9 - 43.2 - 56.6 - 69.1 - 81.8 - 94.6 - 108.2 (29.9-39.1)			
200603010303	芝	右	1800	雨	良	10:55	3歳未勝利		2006-4-8	1	福島	3	3歳未勝利	牝(馬齢)	3	620	3	3	230	3	2	360	5	15.0	500	8.0	2-2	3790.0	12.0	2-3	3530	15	2-3	1,310	15	3-15	1,690	20	2-15	2,670	28	3=>2	6040	28	2-3-15	15240	53	1,7,10(3,14)(9,15)(2,12)8,11-(6,13)-(5,4)	1-7(3,10)14,9(2,15)8(11,12)-(6,13)5,4	1(7,10)(14,9)(3,15)(2,8)(11,12)(13,5)6-4	(*1,7)10(3,14)(2,15,8,9)(11,12)(13,5)-6=4	12.5 - 10.7 - 11.7 - 12.3 - 12.7 - 12.6 - 12.6 - 12.4 - 12.4	12.5 - 23.2 - 34.9 - 47.2 - 59.9 - 72.5 - 85.1 - 97.5 - 109.9 (34.9-37.4)			
200603010304	ダ	右	1150	雨	良	11:25	3歳未勝利		2006-4-8	1	福島	3	3歳未勝利	(混)(馬齢)	1	1240	6	1	350	6	12	180	1	14.0	1,120	11.0	1-6	1340.0	8.0	1-12	2100	9	1-12	980	11	1-14	10,280	61	12-14	2,660	30	1=>12	5360	23	1-12-14	33260	84			(*12,5)-(1,14)(3,15)6-(9,16)4(2,11)10,8=7 13	12,5,1-14(3,15)6(9,16)-(4,11)(2,10)-8=7 13	9.6 - 10.9 - 10.9 - 12.2 - 12.7 - 13.3	9.6 - 20.5 - 31.4 - 43.6 - 56.3 - 69.6 (31.4-38.2)			
200603010305	芝	右	2000	雨	良	11:55	3歳未勝利		2006-4-8	1	福島	3	3歳未勝利	(混)(馬齢)	5	550	4	5	190	2	15	210	4	16.0	2,830	13.0	3-8	940.0	5.0	5-15	1470	5	5-15	410	3	5-16	8,980	66	15-16	7,100	58	5=>15	2930	11	5-15-16	74350	144	16-(3,9)(7,8)(5,11)(4,15,12,14)(6,13)-10(2,1)	16(3,9)(8,11)(5,7)14(4,15,12)(6,2,13)(1,10)	16,8(3,9)(5,11,14)(7,15)(4,2,12)-(6,10,13)1	16(3,8)5-(7,9,14)(11,15)(4,2)(6,12)10,1-13	12.0 - 11.2 - 11.5 - 13.0 - 12.7 - 12.7 - 12.3 - 12.4 - 12.6 - 12.8	12.0 - 23.2 - 34.7 - 47.7 - 60.4 - 73.1 - 85.4 - 97.8 - 110.4 - 123.2 (34.7-37.8)			
200603010306	芝	右	1200	曇	稍重	12:45	3歳未勝利		2006-4-8	1	福島	3	3歳未勝利	(馬齢)	4	330	1	4	170	1	3	2,570	13	15.0	210	3.0	2-2	26350.0	33.0	3-4	26990	53	3-4	4,400	46	4-15	490	3	3-15	9,510	67	4=>3	36610	90	3-4-15	45830	131			4,16(12,14)(1,7)15(2,8,13)9(3,6)5,10=11	(*4,16)(12,14)(7,15)(1,8)(2,9)(3,13)(10,6,5)=11	12.4 - 10.8 - 11.3 - 12.1 - 12.0 - 12.8	12.4 - 23.2 - 34.5 - 46.6 - 58.6 - 71.4 (34.5-36.9)			
200603010307	ダ	右	1700	曇	稍重	13:15	4歳以上500万下		2006-4-8	1	福島	3	4歳以上500万下	(別定)	10	450	3	10	160	1	12	280	4	5.0	310	5.0	6-7	790.0	3.0	10-12	1470	5	10-12	640	5	5-10	990	8	5-12	1,430	17	10=>12	3130	11	5-10-12	6510	16	12,13(5,14)(9,7)(2,3,10,15)11(1,6)(4,8)	(*12,13)(5,14)(2,9,7,10)(3,15)(6,11)(1,8)4	12(13,14)(5,10)(3,7)2,9,6(15,8)(1,11)4	12,10(5,14)13(2,3,7)6,9-8(1,15,11)-4	6.8 - 11.5 - 11.9 - 13.0 - 12.7 - 12.2 - 12.6 - 12.7 - 13.8	6.8 - 18.3 - 30.2 - 43.2 - 55.9 - 68.1 - 80.7 - 93.4 - 107.2 (30.2-39.1)			
200603010308	ダ	右	1150	曇	稍重	13:45	4歳以上500万下		2006-4-8	1	福島	3	4歳以上500万下	牝(別定)	2	2360	8	2	780	9	7	5,830	15	10.0	480	6.0	1-4	6440.0	20.0	2-7	134740	98	2-7	26,080	98	2-10	3,490	37	7-10	22,340	95	2=>7	314690	201	2-7-10	751640	431			(*6,10)(3,8,9)-13,7,14,16(11,12)(2,15)4(1,5)	(*6,10)(3,8,9)7,13-(2,14)11(4,15,12)(1,16)5	9.5 - 10.5 - 11.1 - 12.2 - 12.7 - 13.4	9.5 - 20.0 - 31.1 - 43.3 - 56.0 - 69.4 (31.1-38.3)			
200603010309	芝	右	1800	曇	稍重	14:20	4歳以上500万下		2006-4-8	1	福島	3	4歳以上500万下	(別定)	1	700	3	1	280	3	5	260	2	2.0	530	6.0	1-3	1180.0	5.0	1-5	2310	8	1-5	940	8	1-2	1,290	12	2-5	1,650	17	1=>5	4390	12	1-2-5	10570	41	(*3,7)(8,14)(2,5)10-(1,11)6,4(12,15)(13,16)9	3(7,8)(2,14)(5,10)(1,11)-4,6(12,15)-(13,16)-9	3(7,8)(2,5,14)(10,11)1-(4,15,9)12(13,6,16)	3(7,8,5)(2,1)10(4,15)(12,14)(13,11,9)=(6,16)	12.7 - 10.9 - 11.8 - 12.0 - 12.1 - 12.1 - 12.5 - 12.4 - 12.6	12.7 - 23.6 - 35.4 - 47.4 - 59.5 - 71.6 - 84.1 - 96.5 - 109.1 (35.4-37.5)	1=>5=>2	50350.0	151.0
200603010310	芝	右	1200	曇	稍重	14:55	津軽リフレッシュ記念 		2006-4-8	1	福島	3	4歳以上500万下	(混)(別定)	5	470	2	5	210	3	14	160	1	2.0	1,160	13.0	3-7	630.0	2.0	5-14	1210	2	5-14	570	2	2-5	3,900	44	2-14	3,490	40	5=>14	2570	4	2-5-14	15870	62			(*14,5)15,2-(4,3,12)(1,7,13)16(6,8,9,10)11	(*14,5)(2,15)4(1,3)7(6,8)(12,13)-(11,16)(9,10)	12.3 - 11.0 - 11.1 - 11.6 - 11.6 - 12.4	12.3 - 23.3 - 34.4 - 46.0 - 57.6 - 70.0 (34.4-35.6)	5=>14=>2	70250.0	221.0
200603010311	芝	右	1800	曇	稍重	15:30	飯坂温泉特別 		2006-4-8	1	福島	3	4歳以上1000万下	(混)(別定)	1	410	1	1	200	1	4	1,840	14	2.0	320	5.0	1-3	1620.0	6.0	1-4	14450	54	1-4	5,110	60	1-2	870	5	2-4	7,500	70	1=>4	22290	94	1-2-4	42420	147	1,4-(2,12)14(3,6)(8,7,15)(9,11)(5,10,13)	1-4-2,12(3,6,14)(8,7,15)11(5,10,9)13	1-4-(3,6,2,12)(8,7,14,13)11,5(10,15)9	1-4-(3,2)(7,12)(6,14)(8,11,13)5(10,15)9	12.6 - 10.9 - 12.0 - 11.8 - 11.8 - 11.8 - 12.2 - 12.3 - 12.9	12.6 - 23.5 - 35.5 - 47.3 - 59.1 - 70.9 - 83.1 - 95.4 - 108.3 (35.5-37.4)	1=>4=>2	247390.0	852.0
