	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200609010101	ダ	右	1800	晴	稍重	10:10	3歳未勝利		2006-2-25	1	阪神	1	3歳未勝利	牝[指](馬齢)	6	140	1	6	100	1	2	110	3	4.0	100	2.0	2-6	370.0	2.0	2-6	370	2	2-6	150	2	4-6	120	1	2-4	190	3	6=>2	450	2	2-4-6	230	1	2-6,9(5,7)(4,8)-(10,11)(1,3)	2-6(5,4,9)7,8(10,11)-(1,3)	2-6,4,9(5,7)(11,8)10,3,1	2-6-4-(5,7)8-10(9,11,3)1	12.8 - 11.9 - 13.2 - 13.4 - 13.5 - 13.0 - 12.5 - 12.4 - 13.1	12.8 - 24.7 - 37.9 - 51.3 - 64.8 - 77.8 - 90.3 - 102.7 - 115.8 (37.9-38.0)			
200609010102	ダ	右	1200	晴	稍重	10:40	3歳未勝利		2006-2-25	1	阪神	1	3歳未勝利	[指](馬齢)	15	340	1	15	140	1	9	160	4	5.0	150	3.0	5-8	930.0	5.0	9-15	900	3	9-15	370	4	5-15	290	1	5-9	410	6	15=>9	1570	4	5-9-15	970	2			(*5,15)-(6,7)-(1,12)14-(2,13)(9,8)(3,4,11)10,16	5,15,7-12(6,1,14)-2(9,13,8)-(3,4)-(10,16,11)	12.7 - 11.1 - 11.9 - 12.4 - 12.8 - 13.2	12.7 - 23.8 - 35.7 - 48.1 - 60.9 - 74.1 (35.7-38.4)			
200609010103	芝	右	2200	晴	良	11:10	3歳未勝利		2006-2-25	1	阪神	1	3歳未勝利	(混)[指](馬齢)	2	160	1	2	120	1	3	230	3	16.0	330	6.0	1-2	240.0	1.0	2-3	640	2	2-3	310	2	2-16	400	4	3-16	1,340	14	2=>3	820	2	2-3-16	2080	6	13-16,9(14,12)(3,11,5)(4,7)15,8,2,10,1 6	13-(9,16)14(3,11,12)(4,7,5)(8,15)-2,10,1 6	13(16,14)(9,3,11,12)(4,7)(15,5)8(1,2,10) 6	(*13,16,14)(9,3)(4,7,11,12,2,10)(8,15)(1,5) 6	12.6 - 11.0 - 11.9 - 13.2 - 13.4 - 13.2 - 13.0 - 12.4 - 12.0 - 11.6 - 12.4	12.6 - 23.6 - 35.5 - 48.7 - 62.1 - 75.3 - 88.3 - 100.7 - 112.7 - 124.3 - 136.7 (35.5-36.0)			
200609010104	障		3140	晴	良  ダート	11:40	障害4歳以上オープン		2006-2-25	1	阪神	1	障害4歳以上オープン	(混)(別定)	11	370	1	11	150	1	6	490	8	7.0	230	5.0	5-8	1390.0	8.0	6-11	3380	14	6-11	890	11	7-11	500	5	6-7	1,930	25	11=>6	5470	25	6-7-11	7130	27	3-2,1,5,12-(7,6)(10,11)-4-(9,8)	3-(1,2,5)-12(7,6)(10,11)-4-8-9	(*3,1)5-6,11,7,10-12-4=9-8 2	1-11(6,5)-7-10=12,4=9=8 2,3					
200609010105	ダ	右	1800	晴	稍重	12:30	3歳新馬		2006-2-25	1	阪神	1	3歳新馬	[指](馬齢)	5	790	5	5	270	5	9	380	6	15.0	240	3.0	3-5	4390.0	24.0	5-9	4490	20	5-9	1,680	21	5-15	800	8	9-15	1,160	13	5=>9	7440	27	5-9-15	11570	39	(8,*14)3,4,13,15,12,9(7,16)(5,11)1,2-6 10	(8,*14)-3-(4,13)-15,12,9,7,16,11(1,2)5-6 10	8,14-3(4,12)(9,13)(7,15)(11,2)-16(1,5)-6 10	(*8,3)15(9,12,2)5,13,7,16,1(14,6)(4,11) 10	12.8 - 11.1 - 12.9 - 13.1 - 13.2 - 13.9 - 13.4 - 13.6 - 13.0	12.8 - 23.9 - 36.8 - 49.9 - 63.1 - 77.0 - 90.4 - 104.0 - 117.0 (36.8-40.0)			
200609010106	芝	右	1200	晴	良	13:00	3歳500万下		2006-2-25	1	阪神	1	3歳500万下	(混)(特指)(馬齢)	2	500	3	2	190	3	9	740	8	13.0	770	9.0	1-5	2220.0	8.0	2-9	5540	19	2-9	1,650	19	2-13	1,630	18	9-13	3,910	41	2=>9	10790	33	2-9-13	26900	77			3-(9,13)15(2,6)(8,10)(1,16)(4,14)7-11,12,5	3(9,13)(2,15)(1,6,10)(8,16)(4,14)(7,12)11-5	12.2 - 11.0 - 11.4 - 11.7 - 11.5 - 12.3	12.2 - 23.2 - 34.6 - 46.3 - 57.8 - 70.1 (34.6-35.5)			
200609010107	ダ	右	1200	晴	稍重	13:30	4歳以上500万下		2006-2-25	1	阪神	1	4歳以上500万下	[指](別定)	9	170	1	9	110	1	15	200	3	7.0	260	4.0	5-8	770.0	2.0	9-15	840	2	9-15	350	2	7-9	450	3	7-15	1,560	15	9=>15	1100	3	7-9-15	2570	7			7(9,11,15)(2,4)(1,5,6,16,12)8,3,14,10-13	(*7,9,15)11(2,12)4(1,8)(5,6)(16,14)3,10-13	12.7 - 11.2 - 12.1 - 11.8 - 12.0 - 12.9	12.7 - 23.9 - 36.0 - 47.8 - 59.8 - 72.7 (36.0-36.7)			
200609010108	ダ	右	1800	晴	稍重	14:00	4歳以上500万下		2006-2-25	1	阪神	1	4歳以上500万下	(混)[指](別定)	9	320	1	9	140	1	5	160	2	4.0	1,290	12.0	3-5	490.0	1.0	5-9	670	2	5-9	280	1	4-9	3,640	41	4-5	3,720	42	9=>5	1210	3	4-5-9	17190	49	15(2,13)(5,16)1(4,6)10,3,7,12,11(9,8)-14	15,13(2,5)16(1,6)4-(3,10)7(11,12)9,8,14	15,13,5,16(2,1)6,4(3,10)7,11(9,14)(8,12)	15,13,5(2,1,16)6(4,10,7)(3,11)9(14,8)-12	12.9 - 11.3 - 13.2 - 12.8 - 12.5 - 12.5 - 12.8 - 12.7 - 13.1	12.9 - 24.2 - 37.4 - 50.2 - 62.7 - 75.2 - 88.0 - 100.7 - 113.8 (37.4-38.6)			
200609010109	芝	右	1600	晴	良	14:35	丹波特別 		2006-2-25	1	阪神	1	4歳以上1000万下	(混)[指](ハンデ)	1	420	1	1	170	1	15	180	3	16.0	190	4.0	1-8	450.0	1.0	1-15	1470	5	1-15	610	5	1-16	670	7	15-16	680	9	1=>15	2670	7	1-15-16	2770	6		15,8(11,12,13)1,2,16(4,5)(9,10)(3,6)14,7	15(8,11)(1,12)-13(4,2)(3,5,16)(6,10)(7,9)14	15,1(8,11)-(4,12)16(2,13)(5,10)3(6,9)7,14	12.4 - 11.4 - 11.5 - 12.1 - 12.0 - 11.9 - 11.3 - 12.3	12.4 - 23.8 - 35.3 - 47.4 - 59.4 - 71.3 - 82.6 - 94.9 (35.3-35.5)	1=>15=>16	12730.0	23.0
200609010110	芝	右	2500	晴	良	15:10	御堂筋ステークス 		2006-2-25	1	阪神	1	4歳以上1600万下	(混)[指](別定)	12	2760	7	12	390	7	3	110	1	2.0	300	6.0	3-8	1070.0	4.0	3-12	1450	6	3-12	550	6	2-12	2,700	24	2-3	400	3	12=>3	6480	18	2-3-12	4310	16	8-(7,5)(9,11)(4,13)-2-(6,3)10(1,12)	8-(7,5)-(4,9,11)13-2-(6,3)-10,1,12	8-(7,5)11(4,9)13,2-(6,3)-10,1,12	11(8,2)(9,13)5,3(4,10)(7,12)(1,6)	6.8 - 11.3 - 11.2 - 12.4 - 12.3 - 12.5 - 12.4 - 12.2 - 12.7 - 12.5 - 12.5 - 12.0 - 12.8	6.8 - 18.1 - 29.3 - 41.7 - 54.0 - 66.5 - 78.9 - 91.1 - 103.8 - 116.3 - 128.8 - 140.8 - 153.6 (29.3-37.3)	12=>3=>2	45720.0	123.0
200609010111	芝	右	1600	晴	良	15:45	アーリントンカップ	G3	2006-2-25	1	阪神	1	3歳オープン	(混)(特指)(別定)	9	500	3	9	190	3	6	250	4	4.0	450	6.0	4-5	870.0	3.0	6-9	1730	9	6-9	630	8	4-9	1,470	17	4-6	1,720	20	9=>6	3360	12	4-6-9	8180	34		9,11(3,4,15)(5,10)14-6(1,13)(2,7,8,12)	9-(3,11)15,4,5(10,14)6(13,12)2(1,8)-7	9,3(4,11)(6,5,15,14)10,13(2,8,12,7)-1	12.5 - 11.2 - 11.4 - 11.9 - 12.1 - 12.1 - 11.4 - 12.1	12.5 - 23.7 - 35.1 - 47.0 - 59.1 - 71.2 - 82.6 - 94.7 (35.1-35.6)	9=>6=>4	44090.0	137.0
200609010112	ダ	右	1200	晴	稍重	16:20	4歳以上1000万下		2006-2-25	1	阪神	1	4歳以上1000万下	[指](別定)	13	620	4	13	210	4	8	150	1	6.0	270	6.0	5-7	720.0	2.0	8-13	1290	4	8-13	500	3	6-13	1,240	17	6-8	660	9	13=>8	2980	11	6-8-13	3840	14			8(9,12)(7,11)(3,10,14)13,4(1,2)(5,15)6	8(7,9,12)(3,11,10)14(4,13)(2,15)1,6,5	12.3 - 10.9 - 12.0 - 12.0 - 12.3 - 12.9	12.3 - 23.2 - 35.2 - 47.2 - 59.5 - 72.4 (35.2-37.2)	13=>8=>6	21150.0	77.0
200609010201	ダ	右	1200	雨	不良	10:10	3歳未勝利		2006-2-26	1	阪神	2	3歳未勝利	見習騎手(馬齢)	8	310	1	8	150	1	6	360	7	3.0	220	4.0	5-6	1450.0	7.0	6-8	1800	9	6-8	700	10	3-8	390	2	3-6	1,270	18	8=>6	2670	11	3-6-8	2940	12			11,6(1,8)(3,4)(2,5,9)(7,13)12-10	(*11,6)8-(1,4)3(2,7,9)5(10,12)=13	12.7 - 11.6 - 12.5 - 12.6 - 11.9 - 12.8	12.7 - 24.3 - 36.8 - 49.4 - 61.3 - 74.1 (36.8-37.3)			
200609010202	ダ	右	1800	雨	不良	10:40	3歳未勝利		2006-2-26	1	阪神	2	3歳未勝利	(混)[指](馬齢)	4	7430	10	4	1,670	9	5	200	2	1.0	370	5.0	4-5	10650.0	19.0	4-5	12330	26	4-5	2,700	24	1-4	6,660	42	1-5	720	8	4=>5	35900	61	1-4-5	26130	57	4,11(5,8,9)(1,12)-(3,2)7-10,6	4,11(5,9)8(1,12)-(3,2,7)-10-6	4-(5,11)9(8,12)1,7-3-2-10-6	4,5-8(1,12,7)-(3,11)(9,2)=10=6	12.8 - 11.6 - 13.2 - 12.5 - 12.3 - 12.7 - 12.5 - 12.6 - 13.4	12.8 - 24.4 - 37.6 - 50.1 - 62.4 - 75.1 - 87.6 - 100.2 - 113.6 (37.6-38.5)			
200609010203	ダ	右	1400	雨	不良	11:10	3歳未勝利		2006-2-26	1	阪神	2	3歳未勝利	(混)[指](馬齢)	2	320	1	2	150	1	9	160	3	1.0	360	6.0	1-5	510.0	1.0	2-9	630	1	2-9	300	1	1-2	820	10	1-9	1,050	13	2=>9	1200	1	1-2-9	2610	6			1,6(2,5)-(7,9)13(3,8)(4,15)(11,10)14,16-12	1,6-2-5(7,9)13(3,8)11,15-14,4-(10,16)12	12.2 - 11.2 - 12.0 - 12.1 - 12.5 - 12.4 - 12.5	12.2 - 23.4 - 35.4 - 47.5 - 60.0 - 72.4 - 84.9 (35.4-37.4)			
200609010204	障		3000	雨	重  ダート	11:40	障害4歳以上未勝利		2006-2-26	1	阪神	2	障害4歳以上未勝利	(混)(定量)	14	770	3	14	270	3	6	140	1	7.0	2,180	12.0	4-8	1020.0	4.0	6-14	1300	3	6-14	540	3	7-14	14,410	62	6-7	2,980	29	14=>6	3690	13	6-7-14	52530	93	6-14-(7,9)-1(4,8)11-(5,13)3=12-10 2	6,14,9-7,1(4,8)11(5,13)(3,12)=10 2	6-14,9,7,11-8-(1,4)-12(5,13)=3=10 2	6-14-7,9-11-8,4-12,1=5-13-3=10 2					
200609010205	芝	右	1400	雨	不良	12:30	3歳新馬		2006-2-26	1	阪神	2	3歳新馬	(混)[指](馬齢)	5	3300	9	5	790	9	2	490	5	14.0	590	8.0	2-3	11130.0	24.0	2-5	11760	32	2-5	2,850	30	5-14	5,320	45	2-14	2,910	32	5=>2	43240	84	2-5-14	76400	146			5,9(3,10)8(2,11)(4,13)(7,6)(1,14)12=15	5(9,10)-3(2,8,11)(7,13)(4,14,6)(1,12)=15	12.6 - 11.2 - 12.1 - 12.6 - 12.3 - 12.2 - 12.4	12.6 - 23.8 - 35.9 - 48.5 - 60.8 - 73.0 - 85.4 (35.9-36.9)			
200609010206	ダ	右	1400	雨	不良	13:00	3歳500万下		2006-2-26	1	阪神	2	3歳500万下	(混)(特指)(馬齢)	12	1550	5	12	450	5	11	130	1	5.0	460	6.0	6-6	1660.0	6.0	11-12	1590	5	11-12	630	5	5-12	5,060	40	5-11	930	9	12=>11	5110	16	5-11-12	10850	31			(*3,8)10(5,11,16)12(1,7)14,2,6(9,13)4,15	(*3,8)(5,10)13(1,11,16)(2,12)(6,7,9)14,15,4	12.2 - 11.2 - 11.6 - 12.5 - 12.8 - 12.5 - 13.2	12.2 - 23.4 - 35.0 - 47.5 - 60.3 - 72.8 - 86.0 (35.0-38.5)			
