	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200607010101	ダ	左	1700	晴	稍重	09:55	3歳未勝利		2006-3-4	1	中京	1	3歳未勝利	[指](馬齢)	6	1930	5	6	470	5	12	270	2	3.0	320	4.0	5-8	3850.0	10.0	6-12	6630	16	6-12	1,370	17	3-6	1,210	14	3-12	800	7	6=>12	18350	38	3-6-12	13580	40	3,12(2,6,10)(1,9,11)(4,7)5-(8,13)	3,12(2,10)(1,6,9,11)4,7,5-(8,13)	(*3,12)-(10,11)(2,6)(9,7)1,4-5-(8,13)	(*3,12)-(10,11)6(2,7)-9,1-4-5-8,13	7.0 - 11.0 - 12.3 - 13.6 - 13.3 - 13.0 - 13.0 - 13.2 - 12.8	7.0 - 18.0 - 30.3 - 43.9 - 57.2 - 70.2 - 83.2 - 96.4 - 109.2 (30.3-39.0)			
200607010102	ダ	左	1000	晴	稍重	10:25	3歳未勝利		2006-3-4	1	中京	1	3歳未勝利	[指](馬齢)	10	1780	7	10	570	8	14	150	1	7.0	480	7.0	5-7	3130.0	13.0	10-14	2640	10	10-14	1,420	16	7-10	4,090	41	7-14	1,540	18	10=>14	5810	24	7-10-14	13940	46			10,13(5,6,14)-(8,7,16)(12,15,11)4,2(1,3)-9	10,13,14,6(5,7,16)(8,12,15)11,4,2,1,3,9	12.5 - 10.7 - 12.3 - 12.4 - 13.0	12.5 - 23.2 - 35.5 - 47.9 - 60.9 (35.5-37.7)			
200607010103	ダ	左	1700	晴	稍重	10:55	3歳未勝利		2006-3-4	1	中京	1	3歳未勝利	(混)[指](馬齢)	8	160	1	8	110	1	5	350	6	12.0	350	7.0	4-6	630.0	3.0	5-8	1470	5	5-8	520	4	8-12	680	6	5-12	3,600	36	8=>5	2030	6	5-8-12	4950	21	(*6,8)(4,10,11)12(2,9)1,3-5-7-13	(*6,8)11(4,10)12,2(1,9)(5,3)-7-13	(6,*8)(11,12)(4,10)(2,3)(1,9,5)-7=13	8(11,12)-(6,4)-(1,10,2,5)-(9,3)-7-13	7.1 - 10.9 - 12.1 - 13.9 - 13.3 - 13.1 - 13.3 - 12.6 - 12.7	7.1 - 18.0 - 30.1 - 44.0 - 57.3 - 70.4 - 83.7 - 96.3 - 109.0 (30.1-38.6)			
200607010104	芝	左	2000	晴	良	11:25	3歳未勝利		2006-3-4	1	中京	1	3歳未勝利	牝[指](馬齢)	4	990	5	4	330	7	16	290	4	6.0	320	6.0	2-8	2200.0	8.0	4-16	4760	24	4-16	1,630	20	4-6	1,760	22	6-16	1,830	25	4=>16	9180	43	4-6-16	11420	44	7(1,9)16,4(2,8,13)-(3,5,6,12)-14(10,11)15	7(1,9)16(2,4,8,13)(3,5,6)12(14,11)(10,15)	(*7,9)(1,16)(4,13)(2,8,6)(3,5,14,12,11)-15,10	(7,*9)(1,16)(2,4,13)6(3,8)(5,14,11)(15,12)10	12.2 - 10.8 - 11.7 - 13.6 - 13.7 - 12.8 - 12.6 - 12.0 - 11.9 - 12.0	12.2 - 23.0 - 34.7 - 48.3 - 62.0 - 74.8 - 87.4 - 99.4 - 111.3 - 123.3 (34.7-35.9)			
200607010105	ダ	左	1000	晴	稍重	11:55	4歳以上500万下		2006-3-4	1	中京	1	4歳以上500万下	牝[指](別定)	10	2670	9	10	480	8	3	120	1	8.0	260	4.0	2-5	740.0	2.0	3-10	2580	8	3-10	760	7	8-10	1,860	24	3-8	420	2	10=>3	7630	23	3-8-10	6140	19			3,7(4,10)(8,15)(2,16)(1,5)(13,12)-(6,14)-11-9	3(7,10)(8,4)15(2,16)5(1,13)12-(6,14)-11,9	12.2 - 10.6 - 12.1 - 11.8 - 12.7	12.2 - 22.8 - 34.9 - 46.7 - 59.4 (34.9-36.6)			
200607010106	ダ	左	1700	晴	良	12:45	4歳以上500万下		2006-3-4	1	中京	1	4歳以上500万下	[指](別定)	4	370	2	4	170	2	10	220	4	8.0	190	3.0	2-5	1290.0	4.0	4-10	1340	3	4-10	500	3	4-8	600	5	8-10	760	7	4=>10	2380	5	4-8-10	3280	4	14,12,16(10,11,15)(4,2,3,6)(1,9)7(8,13)-5	14,12-(10,16)(11,15)(4,2)(1,3,6)9,7(8,13)-5	(14,*5)12,10-(4,2,11)(7,1,15)(6,9)(8,13)-3-16	5,14(12,10)4(7,2,1,11)(8,6)(15,9)13-3=16	7.0 - 10.9 - 11.4 - 13.3 - 12.9 - 12.4 - 12.8 - 13.0 - 12.9	7.0 - 17.9 - 29.3 - 42.6 - 55.5 - 67.9 - 80.7 - 93.7 - 106.6 (29.3-38.7)			
200607010107	ダ	左	1000	晴	良	13:15	4歳以上500万下		2006-3-4	1	中京	1	4歳以上500万下	[指](別定)	16	1390	5	16	520	7	5	350	3	1.0	490	5.0	3-8	1620.0	6.0	5-16	7640	20	5-16	2,800	25	1-16	3,840	38	1-5	2,740	24	16=>5	14850	39	1-5-16	43140	111			16,5,13-(1,4)(11,15)2,14(6,10)(3,8,7)-9-12	16(5,13)-1(4,15)(2,11)(6,10,14)(3,7)8,9-12	12.4 - 10.5 - 11.7 - 11.9 - 12.9	12.4 - 22.9 - 34.6 - 46.5 - 59.4 (34.6-36.5)			
200607010108	芝	左	2500	晴	良	13:45	4歳以上500万下		2006-3-4	1	中京	1	4歳以上500万下	(混)[指](別定)	1	540	3	1	200	2	8	240	5	2.0	1,660	13.0	1-4	640.0	2.0	1-8	1510	8	1-8	690	9	1-2	2,700	28	2-8	5,050	48	1=>8	2810	12	1-2-8	23080	82	2(4,13,11)(1,14)5-(7,12,10)8,15(9,6)-3,16	2(4,13,11)(1,14)5(7,10)(12,8)-(9,15)6(16,3)	2(1,4,13)(11,14)(7,5,12,8)(10,6)(16,9,15,3)	2(1,14)(7,4)(5,13,8)(16,9,12,11,6)(15,10,3)	7.2 - 12.1 - 12.8 - 12.8 - 13.3 - 12.4 - 13.2 - 12.9 - 12.2 - 11.6 - 11.6 - 11.6 - 11.8	7.2 - 19.3 - 32.1 - 44.9 - 58.2 - 70.6 - 83.8 - 96.7 - 108.9 - 120.5 - 132.1 - 143.7 - 155.5 (32.1-35.0)			
200607010109	芝	左	1800	晴	良	14:20	あざみ賞 		2006-3-4	1	中京	1	3歳500万下	(混)(特指)(馬齢)	1	400	2	1	120	2	9	100	1	6.0	150	4.0	1-8	250.0	1.0	1-9	280	1	1-9	130	1	1-6	270	5	6-9	200	2	1=>9	720	2	1-6-9	430	1	9,8,1,7(2,6)(5,3)-4	9,8,1,7,6,2(5,3)-4	9(8,7)1-6,3(2,5)-4	9(8,7)1-6,5-3,2,4	12.7 - 12.0 - 13.1 - 12.9 - 12.3 - 12.0 - 11.5 - 11.4 - 11.6	12.7 - 24.7 - 37.8 - 50.7 - 63.0 - 75.0 - 86.5 - 97.9 - 109.5 (37.8-34.5)	1=>9=>6	2570.0	5.0
200607010110	ダ	左	1700	晴	良	14:55	4歳以上500万下		2006-3-4	1	中京	1	4歳以上500万下	[指](別定)	11	290	1	11	130	1	4	150	2	7.0	250	5.0	2-6	420.0	1.0	4-11	630	1	4-11	270	1	7-11	610	5	4-7	950	11	11=>4	1110	2	4-7-11	2100	3	(*3,8)(1,4,5,13)-(2,15)(6,11)(9,14)(7,10)16,12	(*3,8)(1,4,5,13)-2(6,15)(9,11)7(10,14)(12,16)	4(3,13)(1,8,11)(5,2)(7,9)(12,10)16,14(6,15)	4,13(3,11)(1,8,2)(5,7)(12,9)10,16-(6,14)15	6.9 - 11.4 - 11.8 - 12.4 - 12.3 - 12.3 - 13.1 - 12.9 - 13.0	6.9 - 18.3 - 30.1 - 42.5 - 54.8 - 67.1 - 80.2 - 93.1 - 106.1 (30.1-39.0)	11=>4=>7	8030.0	9.0
