	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200605010101	ダ	左	1400	晴	良	10:00	3歳未勝利		2006-1-28	1	東京	1	3歳未勝利	(市)[指](馬齢)	7	270	1	7	130	1	6	240	4	10	270	6	5-5	1080.0	6.0	6-7	1100	4	6-7	430	4	7-10	520	7	6-10	790	13	7=>6	1690	4	6-7-10	2550	11			(*7,10)(1,13)8(2,11)4(5,6,12)(3,9)	(*7,10)13,1(8,11)2(6,4,12)5(3,9)	12.6 - 11.4 - 12.4 - 13.0 - 12.7 - 12.7 - 13.3	12.6 - 24.0 - 36.4 - 49.4 - 62.1 - 74.8 - 88.1 (36.4-38.7)			
200605010102	ダ	左	2100	晴	良	10:30	3歳未勝利		2006-1-28	1	東京	1	3歳未勝利	(混)[指](馬齢)	15	5050	10	15	1,010	10	14	390	6	4	250	4	7-8	7460.0	26.0	14-15	24790	52	14-15	5,630	48	4-15	4,670	45	4-14	1,530	20	15=>14	56410	105	4-14-15	49510	116	3(4,6)(7,11,12)9(8,14)(1,2,13)16,15-10-5	3,6(4,11)(7,12)9(8,14,16)1(2,13)-15,10,5	(*3,6)11(12,16,5)(4,14,13)7(9,2)-(1,8,10)15	(*3,6)11(4,16,5)(9,7,12,14,13)2,15,1(8,10)	7.2 - 11.9 - 13.3 - 13.7 - 13.9 - 13.6 - 12.6 - 12.7 - 12.8 - 13.2 - 13.5	7.2 - 19.1 - 32.4 - 46.1 - 60.0 - 73.6 - 86.2 - 98.9 - 111.7 - 124.9 - 138.4 (32.4-39.5)			
200605010103	ダ	左	1600	晴	良	11:00	3歳未勝利		2006-1-28	1	東京	1	3歳未勝利	牝[指](馬齢)	16	360	2	16	140	2	13	130	1	6	300	6	7-8	490.0	1.0	13-16	590	1	13-16	250	1	6-16	1,030	13	6-13	600	8	16=>13	1290	2	6-13-16	3380	10			16(6,13)(5,7,10)(2,9)(1,15)12(11,14)-(3,4)=8	16,6,13,10,7(5,9)2-(1,11,15)12(3,14,4)-8	12.7 - 11.5 - 12.4 - 13.1 - 13.4 - 12.7 - 12.6 - 13.6	12.7 - 24.2 - 36.6 - 49.7 - 63.1 - 75.8 - 88.4 - 102.0 (36.6-38.9)			
200605010104	障		3000	晴	良  ダート	11:30	障害4歳以上未勝利		2006-1-28	1	東京	1	障害4歳以上未勝利	(定量)	9	460	2	9	140	2	7	410	6	10	110	1	5-6	550.0	3.0	7-9	4840	13	7-9	1,330	13	9-10	210	1	7-10	820	9	9=>7	8730	23	7-9-10	2120	6	6,9(4,11)-10(2,8,14)-7-5-(3,1)=(12,13)	(*6,8)(9,11,14)(4,2)10-7-(5,3)1=13-12	(*6,8)(9,14)10,11,2(4,7)-3=1-5=13-12	(*6,9)8,10,7(11,14)2-4,3=1-5=13-12					
200605010105	ダ	左	1400	晴	良	12:20	3歳新馬		2006-1-28	1	東京	1	3歳新馬	(混)[指](馬齢)	2	240	2	2	130	1	5	1,500	11	7	200	3	2-5	2430.0	11.0	2-5	11560	23	2-5	3,000	28	2-7	360	2	5-7	4,910	34	2=>5	17480	39	2-5-7	16180	38			(*9,7)(2,8,12)-10-(11,6,5)3=1-4	(*9,7)12(2,8)-5(10,6)3,11=(1,4)	13.0 - 11.8 - 12.0 - 12.8 - 13.1 - 13.1 - 13.6	13.0 - 24.8 - 36.8 - 49.6 - 62.7 - 75.8 - 89.4 (36.8-39.8)			
200605010106	芝	左	2000	晴	良	12:50	3歳新馬		2006-1-28	1	東京	1	3歳新馬	(混)[指](馬齢)	5	390	2	5	150	3	8	180	4	2	140	2				5-8	1080	6	5-8	400	6	2-5	360	4	2-8	310	3	5=>8	2110	13	2-5-8	1260	4		4,7,3,5,8,2-1-6	4,7(3,5)8(1,2)-6	(*4,7)(3,5,8)(1,2)6	13.8 - 13.0 - 13.8 - 13.7 - 13.7 - 13.7 - 12.8 - 11.7 - 11.0 - 11.5	13.8 - 26.8 - 40.6 - 54.3 - 68.0 - 81.7 - 94.5 - 106.2 - 117.2 - 128.7 (40.6-34.2)			
200605010107	ダ	左	1600	晴	良	13:20	3歳500万下		2006-1-28	1	東京	1	3歳500万下	(混)(特指)(馬齢)	9	1080	4	9	320	4	6	480	7	2	180	2	6-8	5980.0	17.0	6-9	10290	26	6-9	2,240	26	2-9	840	11	2-6	1,350	17	9=>6	21550	53	2-6-9	15570	42			6,9(2,5,8)(1,4,10)3,7	(*6,9)(2,5,8)10(1,4)(3,7)	12.8 - 11.5 - 11.9 - 13.0 - 13.5 - 12.7 - 12.6 - 13.1	12.8 - 24.3 - 36.2 - 49.2 - 62.7 - 75.4 - 88.0 - 101.1 (36.2-38.4)			
200605010108	ダ	左	1400	晴	良	13:55	4歳以上500万下		2006-1-28	1	東京	1	4歳以上500万下	[指](別定)	10	530	2	10	250	4	4	210	2	16	720	9	2-5	1820.0	8.0	4-10	2090	8	4-10	910	8	10-16	2,100	30	4-16	1,930	28	10=>4	4150	15	4-10-16	20180	70			14,10(7,16)(4,8,15)11(1,9,2,13,5)(6,3)-12	14,10(7,16,11,15)(4,8,2,13,5)(1,9,3)6-12	12.6 - 11.6 - 12.4 - 12.9 - 12.3 - 12.6 - 12.9	12.6 - 24.2 - 36.6 - 49.5 - 61.8 - 74.4 - 87.3 (36.6-37.8)			
200605010109	芝	左	1400	晴	良	14:30	クロッカスステークス 		2006-1-28	1	東京	1	3歳オープン	(混)(特指)(別定)	2	150	1	2	110	1	1	140	3	9	240	4	1-2	320.0	2.0	1-2	310	2	1-2	160	2	2-9	360	5	1-9	730	11	2=>1	450	2	1-2-9	1160	5			1,9,3,2-5(4,7)6-8	1,9(3,2)-5(4,7)-6-8	12.6 - 11.0 - 11.4 - 12.0 - 11.3 - 11.3 - 12.1	12.6 - 23.6 - 35.0 - 47.0 - 58.3 - 69.6 - 81.7 (35.0-34.7)	2=>1=>9	2650.0	7.0
200605010110	芝	左	2400	晴	良	15:05	箱根特別 		2006-1-28	1	東京	1	4歳以上1000万下	(混)[指](別定)	8	850	5	8	230	5	3	150	1	12	430	7	3-6	1240.0	7.0	3-8	1200	6	3-8	410	5	8-12	1,620	20	3-12	940	17	8=>3	3470	16	3-8-12	5160	25	5,4(6,11)-(1,10)2,9(3,8)12,7	5-4,6,11(1,10)(3,2)9(8,12)-7	5,4,6,11(1,10)(3,2,9)(8,12)-7	5,4(6,11)1,10,3,9(8,2,12)-7	12.8 - 11.4 - 12.2 - 11.9 - 12.3 - 12.7 - 12.8 - 12.2 - 12.0 - 11.5 - 11.7 - 12.3	12.8 - 24.2 - 36.4 - 48.3 - 60.6 - 73.3 - 86.1 - 98.3 - 110.3 - 121.8 - 133.5 - 145.8 (36.4-35.5)	8=>3=>12	30880.0	135.0
