rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		タガノキトピロ	牡4	56.0		竹吉徹	1:29.5		6-5-4-4	38.5	2.0	1	501	-2		九日俊光		崎谷彦司	70.0
2	6	6		アンジュリアン	牝5	54.0		田中純	1:29.8	1.1/2	2-2-2-2	39.7	24.2	6	473	-3		濱田一夫		馬場信一	21.0
3	7	9		ブルーリップグロス	牝5	54.0		田中直人	1:30.2	2.0	3-3-3-3	40.0	5.7	4	505	-7		山田義人		上岡和男	11.2
4	5	5		エリーキャナル	牝5	54.0		山口勲	1:30.4	1.0	1-1-1-1	40.5	4.0	2	506	-3		池田忠好		光安了	5.6
5	4	4		ハクユウフライヤー	牡5	56.0		石川倭	1:30.4	アタマ	9-8-8-7	38.2	5.5	3	453	0		東眞市		（株）Ｈ．Ｉコーポ	4.2
6	3	3		セイマーメイド	牝6	54.0		川島拓	1:31.4	5.0	4-4-6-6	40.0	74.6	9	484	2		土井道隆		酒井孝敏	
7	8	10		カシノウィング	牡5	56.0		小松丈二	1:31.5	クビ	7-7-7-8	39.7	57.7	7	517	3		濱田一夫		柏木務	
8	1	1		ビヘーヴ	牡9	56.0		吉田順治	1:31.5	ハナ	5-6-5-5	40.0	118.9	11	479	-2		柳井宏之		瀬戸年美	
9	6	7		トゥアレグ	牡5	53.0		飛田愛斗	1:31.8	1.1/2	10-10-9-9	39.5	93.3	10	451	14		矢野久美		中地賢次郎	
10	8	11		シゲルボスザル	牡7	56.0		山下裕貴	1:32.1	1.1/2	8-9-10-10	39.8	71.1	8	490	0		九日俊光		森中蕃	
中	2	2		ワディアルヒタン	牝5	51.0		池谷匠翔			11-11		20.2	5	470	5		真島元徳		平井裕	
