	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
199103010808	芝	右	1700	晴	良	13:55	4歳500万下		1991-7-7	1	福島	8	4歳500万下	牝(馬齢)	2	5710	14	2	1,260	14	8	360	7	7.0	320	4.0	2-5	14880	29																							6.9 - 10.9 - 11.7 - 12.1 - 12.0 - 12.1 - 12.3 - 12.8 - 13.3	6.9 - 17.8 - 29.5 - 41.6 - 53.6 - 65.7 - 78.0 - 90.8 - 104.1 (6.9-6.9)			
199103010809	芝	右	2000	晴	良	14:30	さくらんぼステークス 		1991-7-7	1	福島	8	4歳900万下	(混)(ハンデ)	1	380	2	1	160	1	4	280	5	10.0	790	11.0	1-3	870	2																							12.6 - 11.1 - 11.7 - 12.7 - 13.0 - 12.0 - 11.9 - 12.0 - 12.6 - 12.3	12.6 - 23.7 - 35.4 - 48.1 - 61.1 - 73.1 - 85.0 - 97.0 - 109.6 - 121.9 (12.6-12.6)			
199103010810	ダ	右	1700	晴	良	15:05	彦星賞 		1991-7-7	1	福島	8	4歳以上900万下	(別定)	8	230	1	8	110	1	7	150	4	3.0	140	3.0	7-8	630	2																							7.1 - 11.3 - 12.1 - 12.8 - 12.6 - 12.4 - 12.3 - 13.5 - 13.2	7.1 - 18.4 - 30.5 - 43.3 - 55.9 - 68.3 - 80.6 - 94.1 - 107.3 (7.1-7.1)			
199103010811	芝	右	2000	晴	良	15:40	七夕賞	G3	1991-7-7	1	福島	8	4歳以上オープン	(ハンデ)	9	820	6	9	240	5	6	190	2	1.0	340	7.0	5-7	1120	5																							12.6 - 11.3 - 11.9 - 12.1 - 12.5 - 11.9 - 11.7 - 11.9 - 12.5 - 12.5	12.6 - 23.9 - 35.8 - 47.9 - 60.4 - 72.3 - 84.0 - 95.9 - 108.4 - 120.9 (12.6-12.6)			
199103010812	芝	右	1800	晴	良	16:15	4歳以上500万下		1991-7-7	1	福島	8	4歳以上500万下	(混)(別定)	7	750	3	7	210	3	3	280	4	4.0	900	9.0	3-7	4240	11																							12.7 - 11.4 - 11.8 - 12.1 - 11.7 - 12.2 - 12.6 - 13.1 - 12.0	12.7 - 24.1 - 35.9 - 48.0 - 59.7 - 71.9 - 84.5 - 97.6 - 109.6 (12.7-12.7)			
199103020101	芝	右	1200	曇	良	10:00	3歳未勝利		1991-9-28	2	福島	1	3歳未勝利	(馬齢)	8	480	3	8	170	3	6	140	2	10.0	210	4.0	5-6	690	3																							12.2 - 11.1 - 11.5 - 11.9 - 12.1 - 11.9	12.2 - 23.3 - 34.8 - 46.7 - 58.8 - 70.7 (12.2-12.2)			
199103020102	芝	右	1800	曇	良	10:25	4歳未勝利		1991-9-28	2	福島	1	4歳未勝利	(馬齢)	8	320	1	8	170	2	3	310	5	4.0	370	8.0	3-7	610	3																							12.3 - 11.5 - 12.1 - 11.8 - 12.3 - 12.5 - 12.5 - 12.6 - 11.8	12.3 - 23.8 - 35.9 - 47.7 - 60.0 - 72.5 - 85.0 - 97.6 - 109.4 (12.3-12.3)			
199103020103	芝	右	1200	曇	良	10:50	4歳未勝利		1991-9-28	2	福島	1	4歳未勝利	(父)(馬齢)	3	910	5	3	310	5	6	460	7	1.0	360	6.0	3-6	6920	24																							12.2 - 10.8 - 11.2 - 12.0 - 12.4 - 12.0	12.2 - 23.0 - 34.2 - 46.2 - 58.6 - 70.6 (12.2-12.2)			
199103020104	芝	右	1800	曇	良	11:15	4歳未勝利		1991-9-28	2	福島	1	4歳未勝利	牝(馬齢)	7	740	4	7	210	3	3	310	7	9.0	140	1.0	3-5	7600	21																							12.2 - 10.9 - 12.0 - 12.3 - 12.6 - 12.2 - 12.5 - 12.7 - 12.6	12.2 - 23.1 - 35.1 - 47.4 - 60.0 - 72.2 - 84.7 - 97.4 - 110.0 (12.2-12.2)			
199103020105	芝	右	2000	曇	良	11:40	4歳未勝利		1991-9-28	2	福島	1	4歳未勝利	(馬齢)	7	260	1	7	130	2	2	210	5	4.0	110	1.0	2-7	1090	4																							12.4 - 10.9 - 11.5 - 12.0 - 12.7 - 12.8 - 12.7 - 12.9 - 12.7 - 12.6	12.4 - 23.3 - 34.8 - 46.8 - 59.5 - 72.3 - 85.0 - 97.9 - 110.6 - 123.2 (12.4-12.4)			
199103020106	ダ	右	1700	曇	重	12:05	4歳未勝利		1991-9-28	2	福島	1	4歳未勝利	(混)(馬齢)	2	230	1	2	130	1	1	450	8	9.0	160	2.0	1-2	3200	10																							7.2 - 10.9 - 11.7 - 12.5 - 12.9 - 13.1 - 13.6 - 14.4 - 13.9	7.2 - 18.1 - 29.8 - 42.3 - 55.2 - 68.3 - 81.9 - 96.3 - 110.2 (7.2-7.2)			
199103020107	芝	右	1200	曇	良	13:05	4歳未勝利		1991-9-28	2	福島	1	4歳未勝利	(混)(馬齢)	5	130	1	5	110	1	8	150	3	4.0	120	2.0	5-8	570	2																							12.4 - 11.2 - 11.6 - 11.9 - 12.1 - 11.8	12.4 - 23.6 - 35.2 - 47.1 - 59.2 - 71.0 (12.4-12.4)			
199103020108	芝	右	1800	曇	良	13:35	4歳未勝利		1991-9-28	2	福島	1	4歳未勝利	(馬齢)	4	300	1	4	130	1	3	330	6	10.0	140	3.0	3-4	1920	9																							12.2 - 11.1 - 11.4 - 12.6 - 12.7 - 12.0 - 12.6 - 13.1 - 12.7	12.2 - 23.3 - 34.7 - 47.3 - 60.0 - 72.0 - 84.6 - 97.7 - 110.4 (12.2-12.2)			
199103020109	ダ	右	1700	曇	重	14:05	アラブ3歳ステークス 		1991-9-28	2	福島	1	3歳オープン	[抽](別定)	7	150	1	7	110	1	5	140	3	8.0	130	2.0	5-7	490	2																							7.0 - 11.0 - 11.8 - 12.4 - 13.4 - 13.3 - 13.8 - 14.9 - 14.2	7.0 - 18.0 - 29.8 - 42.2 - 55.6 - 68.9 - 82.7 - 97.6 - 111.8 (7.0-7.0)			
199103020110	ダ	右	1000	曇	重	14:40	雄国沼特別 		1991-9-28	2	福島	1	4歳以上500万下	(別定)	8	810	5	8	320	7	6	180	2	1.0	260	5.0	5-6	830	4																							12.1 - 11.1 - 11.7 - 12.7 - 12.2	12.1 - 23.2 - 34.9 - 47.6 - 59.8 (12.1-12.1)			
199103020201	ダ	右	1000	晴	稍重	10:00	3歳未勝利		1991-9-29	2	福島	2	3歳未勝利	[抽](馬齢)	3	380	3	3	140	3	1	100	1				1-3	310	2																							12.9 - 11.8 - 12.3 - 13.3 - 12.7	12.9 - 24.7 - 37.0 - 50.3 - 63.0 (12.9-12.9)			
199103020202	芝	右	1200	晴	良	10:30	3歳新馬		1991-9-29	2	福島	2	3歳新馬	(混)(馬齢)	7	190	1	7	110	1	9	120	2	8.0	150	3.0	7-8	270	1																							12.1 - 10.7 - 11.7 - 11.7 - 12.1 - 11.8	12.1 - 22.8 - 34.5 - 46.2 - 58.3 - 70.1 (12.1-12.1)			
199103020301	芝	右	1700	雨	良	10:00	3歳未勝利		1991-10-5	2	福島	3	3歳未勝利	(混)(馬齢)	4	230	1	4	100	2	3	100	1	7.0	380	7.0	3-4	340	1																							7.3 - 11.3 - 11.4 - 12.2 - 12.7 - 12.5 - 12.5 - 12.3 - 12.4	7.3 - 18.6 - 30.0 - 42.2 - 54.9 - 67.4 - 79.9 - 92.2 - 104.6 (7.3-7.3)	3-4	410.0	1.0
199103020302	ダ	右	1000	曇	良	10:25	4歳未勝利		1991-10-5	2	福島	3	4歳未勝利	(混)(馬齢)	12	930	2	12	150	2	8	100	1	10.0	250	5.0	6-8	390	1																							12.7 - 11.2 - 12.2 - 12.7 - 12.6	12.7 - 23.9 - 36.1 - 48.8 - 61.4 (12.7-12.7)	8-12	500.0	1.0
199103020303	芝	右	1800	曇	良	10:50	4歳未勝利		1991-10-5	2	福島	3	4歳未勝利	(馬齢)	3	270	1	3	120	1	12	140	2	9.0	1,380	15.0	2-6	470	1																							12.6 - 11.2 - 11.9 - 12.2 - 12.4 - 12.3 - 12.5 - 12.2 - 12.6	12.6 - 23.8 - 35.7 - 47.9 - 60.3 - 72.6 - 85.1 - 97.3 - 109.9 (12.6-12.6)	3-12	530.0	1.0
199103020304	ダ	右	1700	曇	良	11:15	4歳未勝利		1991-10-5	2	福島	3	4歳未勝利	(馬齢)	8	850	4	8	290	5	4	150	2	6.0	240	4.0	4-6	1150	4																							7.0 - 11.1 - 12.0 - 12.4 - 12.9 - 12.8 - 13.4 - 13.9 - 14.1	7.0 - 18.1 - 30.1 - 42.5 - 55.4 - 68.2 - 81.6 - 95.5 - 109.6 (7.0-7.0)	4-8	1230.0	4.0
199103020305	ダ	右	1700	曇	良	11:40	4歳未勝利		1991-10-5	2	福島	3	4歳未勝利	(馬齢)	5	1370	5	5	310	8	11	110	1	10.0	150	2.0	5-8	780	4																							7.3 - 11.1 - 12.0 - 12.8 - 13.2 - 12.8 - 13.1 - 13.2 - 12.6	7.3 - 18.4 - 30.4 - 43.2 - 56.4 - 69.2 - 82.3 - 95.5 - 108.1 (7.3-7.3)	5-11	1350.0	5.0
199103020306	芝	右	2000	曇	良	12:05	4歳未勝利		1991-10-5	2	福島	3	4歳未勝利	(混)(馬齢)	4	3000	7	4	430	7	3	130	1	12.0	250	5.0	3-4	1940	7																							12.2 - 11.2 - 11.6 - 12.5 - 13.2 - 12.9 - 12.0 - 12.2 - 12.4 - 12.4	12.2 - 23.4 - 35.0 - 47.5 - 60.7 - 73.6 - 85.6 - 97.8 - 110.2 - 122.6 (12.2-12.2)	3-4	1770.0	7.0
199103020307	芝	右	1200	曇	良	13:05	4歳未勝利		1991-10-5	2	福島	3	4歳未勝利	牝(馬齢)	5	710	3	5	210	2	8	430	7	10.0	2,600	16.0	3-4	3120	14																							12.3 - 10.8 - 11.3 - 11.8 - 11.9 - 12.3	12.3 - 23.1 - 34.4 - 46.2 - 58.1 - 70.4 (12.3-12.3)	5-8	6000.0	23.0
199103020308	芝	右	1800	曇	良	13:35	4歳未勝利		1991-10-5	2	福島	3	4歳未勝利	(馬齢)	15	3850	9	15	660	9	8	210	3	14.0	200	2.0	4-8	1260	6																							12.6 - 11.0 - 11.9 - 12.0 - 12.5 - 12.5 - 13.0 - 12.5 - 12.1	12.6 - 23.6 - 35.5 - 47.5 - 60.0 - 72.5 - 85.5 - 98.0 - 110.1 (12.6-12.6)	8-15	7660.0	27.0
199103020309	ダ	右	1000	晴	良	14:05	保原ステークス 		1991-10-5	2	福島	3	4歳以上オープン	[抽](別定)	3	240	2	3	100	2	4	100	3	1.0	100	1.0	3-4	620	3																							13.1 - 11.6 - 11.7 - 12.6 - 12.4	13.1 - 24.7 - 36.4 - 49.0 - 61.4 (13.1-13.1)			
199103020310	芝	右	1000	晴	良	14:40	岩谷特別 		1991-10-5	2	福島	3	4歳以上500万下	(別定)	9	300	1	9	180	2	6	470	9	11.0	290	3.0	4-6	1070	4																							12.1 - 10.7 - 11.5 - 12.0 - 11.8	12.1 - 22.8 - 34.3 - 46.3 - 58.1 (12.1-12.1)	6-9	2310.0	11.0
199103020311	芝	右	2000	晴	良	15:15	文知摺特別 		1991-10-5	2	福島	3	4歳以上500万下	(別定)	8	570	4	8	270	5	10	230	4	3.0	350	6.0	7-8	780	2																							12.5 - 10.8 - 11.3 - 11.9 - 12.3 - 12.5 - 12.3 - 12.5 - 12.8 - 12.7	12.5 - 23.3 - 34.6 - 46.5 - 58.8 - 71.3 - 83.6 - 96.1 - 108.9 - 121.6 (12.5-12.5)	8-10	2620.0	11.0
199103020401	芝	右	1200	曇	良	10:00	3歳新馬		1991-10-6	2	福島	4	3歳新馬	(馬齢)	6	230	1	6	130	1	2	140	3				2-6	270	1																							12.4 - 11.2 - 11.4 - 12.2 - 12.7 - 12.3	12.4 - 23.6 - 35.0 - 47.2 - 59.9 - 72.2 (12.4-12.4)			
199103020402	芝	右	1700	曇	良	10:25	3歳未勝利		1991-10-6	2	福島	4	3歳未勝利	[抽](馬齢)	2	570	3	2	240	6	3	180	3	11.0	120	1.0	2-3	1310	7																							7.2 - 11.3 - 12.1 - 12.5 - 12.5 - 12.4 - 12.9 - 13.5 - 12.6	7.2 - 18.5 - 30.6 - 43.1 - 55.6 - 68.0 - 80.9 - 94.4 - 107.0 (7.2-7.2)	2-3	1360.0	5.0
199103020403	ダ	右	1000	曇	良	10:50	4歳未勝利		1991-10-6	2	福島	4	4歳未勝利	牝(馬齢)	4	4970	9	4	910	9	5	150	2	10.0	190	3.0	4-5	7030	20																							12.5 - 11.1 - 12.2 - 13.1 - 12.6	12.5 - 23.6 - 35.8 - 48.9 - 61.5 (12.5-12.5)	4-5	7850.0	24.0
199103020404	芝	右	1800	曇	良	11:15	4歳未勝利		1991-10-6	2	福島	4	4歳未勝利	(混)(馬齢)	2	460	2	2	240	2	5	260	3	8.0	1,320	9.0	2-5	1260	5																							12.6 - 11.4 - 12.9 - 13.2 - 13.0 - 12.1 - 12.2 - 12.5 - 12.5	12.6 - 24.0 - 36.9 - 50.1 - 63.1 - 75.2 - 87.4 - 99.9 - 112.4 (12.6-12.6)	2-5	1320.0	5.0
199103020405	ダ	右	1700	曇	良	11:40	4歳未勝利		1991-10-6	2	福島	4	4歳未勝利	(馬齢)	8	570	3	8	190	3	3	230	4	7.0	160	2.0	3-6	810	2																							7.1 - 11.3 - 12.2 - 12.7 - 13.1 - 12.9 - 13.5 - 13.9 - 13.0	7.1 - 18.4 - 30.6 - 43.3 - 56.4 - 69.3 - 82.8 - 96.7 - 109.7 (7.1-7.1)	3-8	2150.0	9.0
199103020406	芝	右	2000	雨	良	12:05	4歳未勝利		1991-10-6	2	福島	4	4歳未勝利	(馬齢)	8	2110	8	8	420	8	9	130	1	2.0	360	7.0	7-8	820	3																							13.0 - 11.4 - 12.2 - 12.1 - 12.8 - 12.6 - 12.0 - 12.3 - 12.3 - 12.8	13.0 - 24.4 - 36.6 - 48.7 - 61.5 - 74.1 - 86.1 - 98.4 - 110.7 - 123.5 (13.0-13.0)	8-9	1780.0	7.0
199103020407	芝	右	1800	雨	良	13:05	4歳未勝利		1991-10-6	2	福島	4	4歳未勝利	(馬齢)	4	1940	8	4	370	7	1	160	3	5.0	160	2.0	1-4	6130	18																							12.9 - 11.2 - 12.2 - 12.8 - 12.4 - 12.3 - 12.7 - 12.8 - 12.4	12.9 - 24.1 - 36.3 - 49.1 - 61.5 - 73.8 - 86.5 - 99.3 - 111.7 (12.9-12.9)	1-4	6370.0	23.0
199103020408	芝	右	1200	雨	良	13:35	4歳未勝利		1991-10-6	2	福島	4	4歳未勝利	(馬齢)	2	740	5	2	210	4	8	140	1	10.0	240	6.0	2-7	1210	5																							12.4 - 11.0 - 11.3 - 11.9 - 12.3 - 12.4	12.4 - 23.4 - 34.7 - 46.6 - 58.9 - 71.3 (12.4-12.4)	2-8	1370.0	4.0
199103020409	ダ	右	1700	雨	稍重	14:05	檜原湖特別 		1991-10-6	2	福島	4	4歳以上500万下	(混)(別定)	11	210	1	11	110	1	8	120	2	3.0	140	3.0	6-8	240	1																							7.0 - 11.1 - 11.9 - 12.5 - 13.4 - 13.5 - 13.2 - 13.0 - 13.0	7.0 - 18.1 - 30.0 - 42.5 - 55.9 - 69.4 - 82.6 - 95.6 - 108.6 (7.0-7.0)	8-11	300.0	1.0
199103020410	芝	右	1800	雨	良	14:40	勿来特別 		1991-10-6	2	福島	4	4歳以上500万下	牝(別定)	5	300	1	5	130	1	6	140	2	2.0	160	3.0	5-6	550	1																							12.7 - 11.0 - 12.0 - 12.4 - 12.6 - 12.2 - 12.1 - 12.1 - 12.1	12.7 - 23.7 - 35.7 - 48.1 - 60.7 - 72.9 - 85.0 - 97.1 - 109.2 (12.7-12.7)	5-6	590.0	1.0
199103020501	芝	右	1000	雨	不良	10:00	3歳未勝利		1991-10-12	2	福島	5	3歳未勝利	[抽](馬齢)	5	380	2	5	210	3	2	620	6	4.0	480	5.0	2-5	5750	14																							12.6 - 11.2 - 11.6 - 12.2 - 12.6	12.6 - 23.8 - 35.4 - 47.6 - 60.2 (12.6-12.6)			
199103020502	ダ	右	1000	雨	不良	10:30	4歳未勝利		1991-10-12	2	福島	5	4歳未勝利	(馬齢)	3	1070	5	3	240	4	12	170	2	10.0	270	5.0	3-8	1870	10																							12.4 - 10.9 - 11.9 - 12.8 - 12.9	12.4 - 23.3 - 35.2 - 48.0 - 60.9 (12.4-12.4)	3-12	2240.0	10.0
199103020503	ダ	右	1700	雨	不良	11:00	4歳未勝利		1991-10-12	2	福島	5	4歳未勝利	(馬齢)	10	300	1	10	140	1	6	270	5	11.0	1,680	11.0	5-7	1050	4																							7.2 - 11.0 - 12.2 - 12.5 - 12.9 - 12.8 - 13.6 - 14.1 - 13.3	7.2 - 18.2 - 30.4 - 42.9 - 55.8 - 68.6 - 82.2 - 96.3 - 109.6 (7.2-7.2)	6-10	1400.0	4.0
199103020504	芝	右	1800	雨	不良	11:30	4歳未勝利		1991-10-12	2	福島	5	4歳未勝利	牝(馬齢)	10	2040	9	10	510	9	3	170	1	7.0	360	6.0	2-5	1420	6																							12.4 - 11.4 - 12.3 - 12.5 - 12.5 - 12.0 - 12.6 - 12.9 - 12.8	12.4 - 23.8 - 36.1 - 48.6 - 61.1 - 73.1 - 85.7 - 98.6 - 111.4 (12.4-12.4)	3-10	5570.0	21.0
199103020505	ダ	右	1700	雨	不良	12:00	4歳未勝利		1991-10-12	2	福島	5	4歳未勝利	(馬齢)	7	6130	11	7	1,990	11	5	650	9	9.0	430	7.0	5-6	4050	18																							7.3 - 10.8 - 12.0 - 13.0 - 13.2 - 12.7 - 13.2 - 13.6 - 12.8	7.3 - 18.1 - 30.1 - 43.1 - 56.3 - 69.0 - 82.2 - 95.8 - 108.6 (7.3-7.3)	5-7	38810.0	53.0
199103020506	芝	右	2000	雨	不良	13:00	4歳未勝利		1991-10-12	2	福島	5	4歳未勝利	(馬齢)	13	960	4	13	270	2	8	350	6	3.0	340	5.0	4-7	2660	14																							12.5 - 11.2 - 11.3 - 12.1 - 12.7 - 12.8 - 12.7 - 12.9 - 12.9 - 13.0	12.5 - 23.7 - 35.0 - 47.1 - 59.8 - 72.6 - 85.3 - 98.2 - 111.1 - 124.1 (12.5-12.5)	8-13	3680.0	13.0
199103020507	芝	右	1800	雨	不良	13:30	4歳未勝利		1991-10-12	2	福島	5	4歳未勝利	(混)(馬齢)	1	4040	9	1	920	11	3	370	6	14.0	240	2.0	1-2	10640	29																							12.6 - 11.2 - 11.9 - 12.3 - 12.3 - 12.5 - 12.6 - 12.3 - 12.8	12.6 - 23.8 - 35.7 - 48.0 - 60.3 - 72.8 - 85.4 - 97.7 - 110.5 (12.6-12.6)	1-3	25050.0	46.0
199103020508	芝	右	2000	雨	不良	14:05	三春ステークス 		1991-10-12	2	福島	5	4歳以上オープン	[抽](ハンデ)	6	220	1	6	130	1	2	420	6	14.0	190	3.0	2-4	1730	7																							12.6 - 11.3 - 11.3 - 12.4 - 12.5 - 13.0 - 12.5 - 12.8 - 12.8 - 13.2	12.6 - 23.9 - 35.2 - 47.6 - 60.1 - 73.1 - 85.6 - 98.4 - 111.2 - 124.4 (12.6-12.6)	2-6	1930.0	7.0
199103020509	ダ	右	1000	雨	不良	14:40	高湯特別 		1991-10-12	2	福島	5	4歳以上500万下	(別定)	8	170	1	8	120	1	10	210	3	6.0	270	4.0	6-7	430	2																							11.9 - 10.7 - 11.6 - 12.3 - 13.1	11.9 - 22.6 - 34.2 - 46.5 - 59.6 (11.9-11.9)	8-10	670.0	2.0
199103020601	ダ	右	1000	雨	不良	10:00	3歳未勝利		1991-10-13	2	福島	6	3歳未勝利	(馬齢)	4	180	1	4	120	1	3	150	2	8.0	920	10.0	3-4	490	1																							12.5 - 11.2 - 12.0 - 13.0 - 12.8	12.5 - 23.7 - 35.7 - 48.7 - 61.5 (12.5-12.5)	3-4	530.0	1.0
199103020602	芝	右	1800	雨	不良	10:25	4歳未勝利		1991-10-13	2	福島	6	4歳未勝利	(父)(馬齢)	9	190	1	9	100	1	4	120	2	8.0	140	3.0	4-7	440	2																							12.5 - 11.2 - 12.2 - 12.5 - 12.3 - 12.7 - 12.7 - 12.9 - 13.2	12.5 - 23.7 - 35.9 - 48.4 - 60.7 - 73.4 - 86.1 - 99.0 - 112.2 (12.5-12.5)	4-9	510.0	1.0
199103020603	ダ	右	1000	雨	不良	10:50	4歳未勝利		1991-10-13	2	福島	6	4歳未勝利	(馬齢)	9	710	3	9	410	6	3	620	7	4.0	360	5.0	3-8	7360	22																							12.5 - 11.0 - 12.0 - 13.0 - 12.9	12.5 - 23.5 - 35.5 - 48.5 - 61.4 (12.5-12.5)	3-9	10630.0	27.0
199103020604	ダ	右	1000	雨	不良	11:15	4歳未勝利		1991-10-13	2	福島	6	4歳未勝利	(馬齢)	11	200	1	11	120	1	7	230	4	3.0	210	3.0	6-8	900	3																							12.3 - 10.9 - 11.8 - 12.4 - 12.6	12.3 - 23.2 - 35.0 - 47.4 - 60.0 (12.3-12.3)	7-11	1110.0	2.0
199103020605	芝	右	2000	雨	不良	11:40	4歳未勝利		1991-10-13	2	福島	6	4歳未勝利	(馬齢)	10	500	3	10	200	3	4	530	8	1.0	160	2.0	2-5	3480	15																							12.5 - 11.3 - 12.0 - 12.6 - 12.7 - 12.6 - 12.5 - 12.6 - 13.0 - 13.2	12.5 - 23.8 - 35.8 - 48.4 - 61.1 - 73.7 - 86.2 - 98.8 - 111.8 - 125.0 (12.5-12.5)	4-10	5230.0	19.0
199103020606	ダ	右	1700	雨	不良	12:05	4歳未勝利		1991-10-13	2	福島	6	4歳未勝利	牝(馬齢)	2	270	1	2	150	2	3	210	4	10.0	220	5.0	2-3	1300	7																							7.0 - 10.9 - 12.1 - 12.9 - 13.3 - 12.9 - 13.5 - 14.0 - 13.6	7.0 - 17.9 - 30.0 - 42.9 - 56.2 - 69.1 - 82.6 - 96.6 - 110.2 (7.0-7.0)	2-3	1250.0	6.0
199103020607	芝	右	1800	雨	不良	13:05	4歳未勝利		1991-10-13	2	福島	6	4歳未勝利	(馬齢)	14	430	2	14	160	2	3	280	5	10.0	460	8.0	2-7	1640	7																							12.7 - 11.2 - 12.2 - 12.5 - 12.7 - 12.3 - 12.9 - 13.0 - 13.4	12.7 - 23.9 - 36.1 - 48.6 - 61.3 - 73.6 - 86.5 - 99.5 - 112.9 (12.7-12.7)	3-14	2330.0	7.0
199103020608	芝	右	1200	雨	不良	13:35	4歳未勝利		1991-10-13	2	福島	6	4歳未勝利	(馬齢)	11	940	5	11	320	5	12	140	2	2.0	210	4.0	7-7	1580	7																							12.3 - 11.0 - 11.4 - 11.5 - 11.9 - 12.7	12.3 - 23.3 - 34.7 - 46.2 - 58.1 - 70.8 (12.3-12.3)	11-12	1880.0	8.0
199103020609	芝	右	1700	雨	不良	14:05	アラブ3歳特別 		1991-10-13	2	福島	6	3歳400万下	[抽](馬齢)	6	1580	6	6	420	6	3	300	4	7.0	660	9.0	3-5	2700	15																							7.1 - 11.3 - 12.3 - 12.1 - 12.8 - 12.5 - 13.0 - 13.1 - 12.9	7.1 - 18.4 - 30.7 - 42.8 - 55.6 - 68.1 - 81.1 - 94.2 - 107.1 (7.1-7.1)	3-6	3370.0	14.0
199103020610	芝	右	2000	雨	不良	14:40	飯坂特別 		1991-10-13	2	福島	6	4歳以上900万下	(混)(別定)	1	180	1	1	150	2	3	950	6				1-3	1590	7																							12.6 - 11.3 - 12.6 - 13.2 - 12.7 - 12.4 - 12.3 - 12.3 - 12.8 - 12.5	12.6 - 23.9 - 36.5 - 49.7 - 62.4 - 74.8 - 87.1 - 99.4 - 112.2 - 124.7 (12.6-12.6)			
199103020611	芝	右	1800	雨	不良	15:15	喜多方特別 		1991-10-13	2	福島	6	4歳以上500万下	(別定)	5	590	2	5	190	1	6	250	4	3.0	510	9.0	3-3	1620	6																							12.6 - 11.0 - 11.7 - 12.0 - 12.3 - 12.6 - 12.7 - 12.8 - 13.4	12.6 - 23.6 - 35.3 - 47.3 - 59.6 - 72.2 - 84.9 - 97.7 - 111.1 (12.6-12.6)	5-6	1650.0	1.0
199103020701	ダ	右	1000	曇	稍重	10:00	3歳未勝利		1991-10-19	2	福島	7	3歳未勝利	[抽](馬齢)	1	2430	8	1	710	8	7	170	3	4.0	320	4.0	1-7	4390	17																							13.0 - 11.3 - 12.4 - 12.6 - 12.9	13.0 - 24.3 - 36.7 - 49.3 - 62.2 (13.0-13.0)			
199103020702	芝	右	1000	曇	良	10:25	3歳未勝利		1991-10-19	2	福島	7	3歳未勝利	(混)(馬齢)	8	980	4	8	270	3	6	680	11	12.0	470	7.0	5-6	1090	4																							12.4 - 11.0 - 11.5 - 12.0 - 11.8	12.4 - 23.4 - 34.9 - 46.9 - 58.7 (12.4-12.4)	6-8	15260.0	53.0
199103020703	ダ	右	1000	曇	稍重	10:50	4歳未勝利		1991-10-19	2	福島	7	4歳未勝利	牝(馬齢)	3	1190	6	3	280	5	10	350	6	8.0	420	7.0	3-7	1990	9																							12.5 - 11.1 - 11.9 - 12.6 - 12.7	12.5 - 23.6 - 35.5 - 48.1 - 60.8 (12.5-12.5)	3-10	8590.0	34.0
199103020704	ダ	右	1700	曇	稍重	11:15	4歳未勝利		1991-10-19	2	福島	7	4歳未勝利	(混)(馬齢)	8	1150	5	8	230	4	1	160	2	9.0	110	1.0	1-6	1050	4																							6.9 - 11.8 - 12.1 - 12.5 - 12.8 - 12.4 - 12.7 - 12.7 - 13.3	6.9 - 18.7 - 30.8 - 43.3 - 56.1 - 68.5 - 81.2 - 93.9 - 107.2 (6.9-6.9)	1-8	2720.0	10.0
199103020705	芝	右	1800	曇	良	11:40	4歳未勝利		1991-10-19	2	福島	7	4歳未勝利	(馬齢)	11	1080	7	11	370	8	14	210	3	2.0	190	1.0	6-7	2710	15																							12.6 - 11.0 - 12.1 - 12.3 - 12.6 - 12.0 - 12.1 - 12.6 - 12.7	12.6 - 23.6 - 35.7 - 48.0 - 60.6 - 72.6 - 84.7 - 97.3 - 110.0 (12.6-12.6)	11-14	3840.0	12.0
199103020706	ダ	右	1700	曇	稍重	12:05	4歳未勝利		1991-10-19	2	福島	7	4歳未勝利	(混)(馬齢)	1	480	2	1	190	2	2	180	1	9.0	220	5.0	1-2	710	3																							6.8 - 11.3 - 11.5 - 12.5 - 13.0 - 13.1 - 13.8 - 13.8 - 13.7	6.8 - 18.1 - 29.6 - 42.1 - 55.1 - 68.2 - 82.0 - 95.8 - 109.5 (6.8-6.8)	1-2	760.0	1.0
199103020707	芝	右	2000	曇	良	13:05	4歳未勝利		1991-10-19	2	福島	7	4歳未勝利	(混)(馬齢)	14	260	1	14	140	1	11	800	11	10.0	710	10.0	6-7	960	3																							12.4 - 11.2 - 11.4 - 13.0 - 13.2 - 12.8 - 12.3 - 12.4 - 11.9 - 12.4	12.4 - 23.6 - 35.0 - 48.0 - 61.2 - 74.0 - 86.3 - 98.7 - 110.6 - 123.0 (12.4-12.4)	11-14	7840.0	28.0
