rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ブルベアオンス	牡3	55.0		田中学	1:52.6		7-7-2-1	38.0	5.4	4	485	1		田中道夫		（同）ＪＰＮ技研	60.0
2	7	10		ゼンダンイワミ	牡3	55.0		吉村智洋	1:52.7	1/2	1-1-1-1	38.7	3.9	2	502	2		飯田良弘		渡辺善男	16.8
3	8	12		アナト	牝3	54.0		笹田知宏	1:54.1	9.0	2-2-3-3	39.9	14.7	6	438	0		新子雅司		木部嚴生	8.4
4	4	4		キクノフラッシュ	牡3	55.0		松木大地	1:54.4	1.3/4	6-6-6-6	39.6	82.9	9	471	-5		田中範雄		菊池五郎	6.0
5	3	3		エイシンマゼラン	牡3	55.0		下原理	1:54.9	3.0	9-8-7-7	39.8	4.0	3	484	-3		坂本和也		平井克彦	4.8
6	8	11		エイシンアイトーン	牡3	55.0		永井孝典	1:54.9	アタマ	3-4-5-4	40.4	42.4	8	475	-15		坂本和也		平井克彦	
7	6	7		パッションボーイ	牡3	55.0		廣瀬航	1:55.4	3.0	10-11-10-9	39.9	188.9	12	461	-5		徳本慶一		宮澤健	
8	5	6		ディムッター	牝3	54.0		川原正一	1:55.7	2.0	4-3-4-5	41.3	9.6	5	461	1		保利良平		薪浦亨	
9	6	8		ヴァランセカズマ	牡3	55.0		鴨宮祥行	1:55.9	1.1/4	11-10-11-10	40.5	38.5	7	496	-4		保利幸作		細川幸男	
10	2	2		ミヤミヤアイチイ	牝3	53.0		石堂響	1:56.1	3/4	8-8-9-8	40.9	83.3	10	425	6		長南和宏		宮本育也	
11	5	5		キクノアオラ	牡3	55.0		大山真吾	1:56.4	2.0	11-12-12-12	40.5	3.2	1	484	-8		田中一巧		菊池五郎	
12	7	9		ケイティダンサー	牝3	54.0		山田雄大	1:57.0	3.1/2	5-5-7-11	42.3	179.2	11	451	-1		保利良平		瀧本和義	
