日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/13	曇	2	11	5	5	45.6	9	5	52.0	良	1:56.0	1.1	2-2-2-2	37.7-39.7	40.6	阪神	202209011002	3歳未勝利	202209011002	01193	ダ	1800	476	-2	52.0
2022/02/27	晴	3	13	8	12	46.4	10	10	52.0	良	1:27.3	0.8	11-7	34.4-39.7	39.5	阪神	202209010603	3歳未勝利	202209010603	01190	ダ	1400	478	2	0.0
2022/02/13	曇	2	12	3	3	20.9	5	7	56.0	良	1:58.5	1.3	6-5-4-5	38.9-38.5	39.4	阪神	202209010202	3歳未勝利	202209010202	00732	ダ	1800	476	-2	0.0
2022/02/06	小雪	1	16	4	7	42.0	8	10	56.0	稍	1:15.2	2.2	9-9	35.6-37.4	38.8	中京	202207011201	3歳未勝利	202207011201	01174	ダ	1200	478	0	0.0
2022/01/15	曇	3	9	8	8	10.9	5	4	56.0	良	2:05.1	1.2	2-3-2-2	31.9-38.7	39.8	中京	202207010503	3歳未勝利	202207010503	01174	ダ	1900	478	-2	78.0
2022/01/09	晴	2	16	3	6	12.4	5	6	56.0	良	1:14.4	1.0	6-5	35.3-38.1	38.6	中京	202207010302	3歳未勝利	202207010302	01174	ダ	1200	480	8	0.0
2021/12/18	晴	3	16	4	8	41.2	7	5	55.0	重	1:25.7	2.4	12-10	34.4-36.9	38.0	阪神	202109060503	2歳未勝利	202109060503	05203	ダ	1400	472	0	51.0
2021/11/20	晴	1	13	5	7	11.5	4	4	55.0	良	1:27.6	0.8	8-7	34.8-39.7	39.1	阪神	202109050501	2歳未勝利	202109050501	01174	ダ	1400	472	-2	77.0
2021/11/14	曇	2	11	3	3	21.5	5	5	55.0	良	1:57.4	3.2	4-4-3-3	37.7-38.9	41.7	阪神	202109050402	2歳未勝利	202109050402	01128	ダ	1800	474	4	51.0
2021/09/19	晴	2	8	6	6	12.9	4	5	54.0	重	1:54.3	2.0	4-5-3-3	36.7-37.9	39.8	中京	202107050402	2歳未勝利	202107050402	01128	ダ	1800	470	-6	51.0
2021/09/12	曇	1	12	6	7	31.1	9	8	54.0	良	1:26.1	1.5	11-10	35.2-37.5	37.8	中京	202107050201	2歳未勝利	202107050201	01128	ダ	1400	476	-4	0.0
2021/08/08	曇	6	15	8	15	119.4	13	14	54.0	良	1:39.2	3.2	4-4	37.6-33.3	36.1	新潟	202104030606	2歳新馬	202104030606	01128	芝	1600	480	0	0.0
