rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		メズメライザー	牡2	55.0		大野拓弥	1:11.4		2-2	37.3	4.3	2	528	6		千田輝彦		ゴドルフィン	730.0
2	7	9		アイヴォリードレス	牝2	54.0		菊沢一樹	1:11.4	アタマ	3-3	37.1	1.7	1	448	2		菊沢隆徳		サンデーレーシング	290.0
3	4	4		レッドゲイル	牡2	55.0		津村明秀	1:11.9	3.0	3-3	37.6	8.9	3	456	-2		手塚貴久		東京ホースレーシング	180.0
4	2	2		ボルタドマール	牡2	52.0		小林脩斗	1:12.0	1/2	1-1	38.0	74.1	9	526	-2		黒岩陽一		今中俊平	110.0
5	5	5		ウィンダミア	牡2	55.0		丸山元気	1:12.2	1.1/4	5-5	37.7	15.5	5	456	0		林徹		広尾レース	73.0
6	6	6		イチゴキネンビ	牡2	53.0		山田敬士	1:12.4	1.1/4	7-5	37.7	30.8	7	470	0		小桧山悟		ノルディック	
7	7	8		エムティゲラン	牡2	55.0		石川裕紀	1:12.5	3/4	7-8	37.8	36.9	8	448	6		小野次郎		門別牧場	
8	8	11		アーリーレッグ	牡2	52.0		永野猛蔵	1:12.7	1.1/4	5-5	38.2	144.2	10	466	18		伊藤圭三		岡本真二	
9	1	1		ナックドロップス	牝2	54.0		横山和生	1:12.8	1/2	10-10	37.1	10.4	4	466	4		杉浦宏昭		小松欣也	
10	6	7		ワンエルメス	牝2	53.0		亀田温心	1:12.9	1.0	9-9	38.0	29.7	6	446	-6		大和田成		嶋田賢	
取	8	10		ケイティソルジャー	牡2	55.0		鮫島克駿					---		計不			村山明		瀧本和義	
