waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016100263	ツヅミボシ			a042c	飛田愛斗	05745	渡辺博文	453	-2
2	2	2016103482	マオノピュア			05478	石川慎将	05257	手島勝利	463	4
3	3	2018100940	シゲルテンチョウ			05501	山下裕貴	05005	九日俊光	483	2
4	4	2017103336	ボギータイサ			05147	長田進仁	05450	川田孝好	454	1
5	5	2018104469	スーパーキンチャン			a0291	川島拓	a0278	北村欣也	488	-1
6	6	2018104639	ジャカランダブルー			05329	倉富隆一	a00f4	山田義人	415	-5
6	7	2017104891	シャドウワルツ			05579	出水拓人	05624	中川竜馬	447	6
7	8	2016100148	ボルドーシエル			05548	竹吉徹	a00f4	山田義人	461	-1
7	9	2016103714	モズマチニマッター			05229	山口勲	05257	手島勝利	486	1
8	10	2017106042	キンカイレナ			05456	田中純	05109	古賀光範	449	0
8	11	2017101382	キョウワファントム			05587	小松丈二	05333	矢野久美	511	5
