waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019105986	オベリスク	牡3	53.0	01200	西塚	01190	村田	474	0
1	2	2019104316	サヨノフィールド	牡3	56.0	01096	大野	01076	小笠	480	-2
2	3	2019102483	ロイズピーク	牡3	56.0	00689	江田照	01064	武藤	478	-6
2	4	2019100942	ニシノブチヌケ	牡3	56.0	01150	石川	01108	矢野	534	-2
3	5	2019103225	ミスターブリーズ	牡3	56.0	01135	杉原	01047	勢司	480	-8
3	6	2019104898	ルージュライゼ	牝3	54.0	01170	横山武	01127	栗田	428	2
4	7	2019100244	ドルズプライスレス	牡3	56.0	05386	戸崎圭	01112	田島	516	6
4	8	2019104393	トーセンリベロ	牡3	54.0	01188	永野	01056	本間	466	-9
5	9	2019103554	スプレッドイーグル	牡3	56.0	01009	柴田大	01167	稲垣	498	-10
5	10	2019101814	チャールストン	牡3	56.0	01143	原田和	01005	小桧山	502	2
6	11	2019100510	キタノブレイド	牡3	56.0	01162	木幡巧	01024	萱野	446	-12
6	12	2019100828	ヴィニュロン	牡3	56.0	01129	菅原隆	00428	石毛	472	6
7	13	2019101073	ペイシャワキア	牡3	56.0	01029	武士沢	01131	蛯名利	436	-2
7	14	2019101525	ロードシャマール	牡3	56.0	01158	野中	01116	新開	486	-4
8	15	2019101676	エコロガナドール	牡3	56.0	01077	石橋脩	01038	手塚	438	4
8	16	2019102951	アイファーロブスト	牡3	56.0	01117	丸田	01131	蛯名利	428	-4
