日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/07/20	晴	11	10	1	1	70.1	6	中	56.0	良			8-8-7-10	0.0-38.7		金沢	202146072011	MRO金賞[G1ステ(G)	202146072011	05296	米倉知	ダ	1900	456	-5	0.0
2021/07/06	雨	9	10	6	6	3.8	3	3	56.0	不	1:35.4	1.0	9-9-5-3	0.0-39.0	38.9	金沢	202146070609	能登舳倉島賞(未勝利)	202146070609	05296	米倉知	ダ	1500	461	-2	13.6
2021/06/22	曇	8	8	4	4	1.8	1	1	56.0	良	1:36.6	-0.3	2-2-1-2	0.0-38.0	37.8	金沢	202146062208	パール特別	202146062208	05296	米倉知	ダ	1500	463	-2	48.0
2021/06/08	曇	8	10	6	6	3.4	2	3	56.0	良	1:37.2	0.6	5-6-3-3	0.0-39.6	38.9	金沢	202146060808	金沢芸妓特別	202146060808	05299	吉原寛人	ダ	1500	465	5	7.6
2021/05/10	曇	8	7	3	3	1.7	1	2	56.0	良	1:37.6	0.1	4-5-5-4	0.0-37.9	37.5	金沢	202146051008	3歳A　2	202146051008	05296	米倉知	ダ	1500	460	4	12.1
2021/04/18	曇	3	10	2	2	1.3	1	1	56.0	不	1:36.9	0.0	7-6-6-2	0.0-38.4	37.8	金沢	202146041803	3歳A　2	202146041803	05296	米倉知	ダ	1500	456	-6	38.0
2021/04/13	曇	1	8	2	2	2.7	2	1	56.0	良	1:30.0	-0.4	4-2-2-1	0.0-38.0	37.9	金沢	202146041301	3歳B　二走1	202146041301	05296	米倉知	ダ	1400	462	2	30.0
2021/04/04	雨	1	9	2	2	2.4	1	2	56.0	稍	1:31.6	0.2	8-7-3-3	0.0-39.3	39.2	金沢	202146040401	令和3年度オープニン	202146040401	05296	米倉知	ダ	1400	460	-4	9.6
2021/03/07	曇	5	14	5	8	160.1	13	9	56.0	稍	2:04.3	2.0	9-10-7-7	36.6-35.8	37.0	小倉	202110020805	3歳未勝利	202110020805	01109	黛弘人	芝	2000	464	-8	0.0
2021/02/20	晴	2	18	2	3	433.0	18	14	56.0	良	1:10.2	1.7	13-13	34.0-34.5	35.0	小倉	202110020302	3歳未勝利	202110020302	01091	丹内祐次	芝	1200	472	2	0.0
2021/01/24	曇	6	18	6	12	130.4	17	10	53.0	重	1:11.5	1.1	15-12	34.0-36.4	36.3	小倉	202110010406	3歳未勝利	202110010406	01181	秋山稔樹	芝	1200	470	10	0.0
2020/10/17	雨	1	16	7	14	97.9	11	14	55.0	稍	1:29.2	4.3	9-10	36.3-36.1	39.1	東京	202005040301	2歳未勝利	202005040301	00689	江田照男	ダ	1400	460	-2	0.0
2020/09/26	小雨	5	16	8	16	20.5	7	12	54.0	稍	1:38.4	2.3	11-12-13	34.0-38.3	37.4	中山	202006040605	2歳新馬	202006040605	00689	江田照男	芝	1600	462	0	0.0
