rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		メイショウケイゼン	牡3	56.0		岡村卓弥	1:32.2		2-2-1-1	40.6	49.4	7	455	3		雑賀正光		朝比奈順二	50.0
2	5	6		ボールドマーカー	牝3	54.0		塚本雄大	1:33.9	8.0	4-5-4-3	41.9	4.1	4	430	7		目迫大輔		上山泰憲	17.5
3	1	1		ジョーアヤメ	牝3	54.0		宮川実	1:34.2	1.1/2	6-3-3-2	42.3	3.8	2	454	4		打越勇児		上田江吏子	10.0
4	4	4		オウケントップ	牡3	56.0		上田将司	1:34.6	2.0	9-8-6-4	42.1	78.6	8	478	-2		国澤輝幸		服部康夫	7.5
5	7	9		ハジヲシレ	牝3	54.0		山崎雅由	1:35.6	5.0	11-11-11-9	42.1	9.4	5	454	3		雑賀正光		内田玄祥	5.0
6	8	12		モッツアフィアート	牝3	50.0		濱尚美	1:35.7	1/2	8-9-8-6	43.1	178.3	12	430	1		那俄性哲		（有）アシスタント	
7	3	3		バービーボーイ	牡3	56.0		林謙佑	1:35.9	1.0	12-12-12-11	41.4	3.9	3	508	2		胡本友晴		（株）アネモネ	
8	7	10		ノーブルアリーナ	牡3	56.0		佐原秀泰	1:36.2	1.1/2	7-7-7-7	43.8	3.4	1	467	1		那俄性哲		吉木伸彦	
9	6	7		ファシリティズ	牝3	54.0		永森大智	1:36.4	1.0	3-4-2-5	44.6	32.0	6	498	14		雑賀正光		光安了	
10	8	11		ビッグブルールーフ	牝3	54.0		西森将司	1:36.5	1/2	5-6-9-8	43.6	114.2	11	471	3		西山裕貴		大屋高広	
11	6	8		キングタロウ	牡3	56.0		大澤誠志	1:37.1	3.0	10-10-10-10	43.9	93.7	10	433	-8		田中譲二		金野喜見男	
12	2	2		スマイルシンデレラ	牝3	54.0		郷間勇太	1:41.4	大	1-1-5-12	49.1	86.0	9	407	1		別府真司		国田正忠	
