rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		ケンキャクハーバー	牡6	56.0		永森大智	1:26.1		8-8-7-5	40.1	1.2	1	535	1		雑賀正光		木村公子	20.0
2	1	1		アルマヘクトール	牡4	56.0		嬉勝則	1:26.3	1.0	6-5-5-4	40.8	25.0	6	454	-5		田中譲二		西岡透	7.0
3	6	7		シーリーヴェール	牡8	55.0		木村直輝	1:26.6	1.1/2	10-9-8-8	40.4	10.7	2	492	-3		細川忠義		門脇ゆり	4.0
4	8	11		ヒロノフェロー	牡6	56.0		佐原秀泰	1:26.7	クビ	2-2-2-3	41.8	16.8	5	535	-1		細川忠義		門脇ゆり	3.0
5	5	5		エムオーセイコー	牡4	55.0		岡村卓弥	1:26.7	ハナ	4-4-3-2	41.5	60.7	8	492	-4		雑賀正光		大月隆寛	2.0
6	4	4		スマートダイバー	牡8	56.0		林謙佑	1:27.0	1.1/2	7-6-6-6	41.3	63.1	9	493	0		松木啓助		岡林英雄	
7	7	9		ペイシャオブライフ	牝4	54.0		山崎雅由	1:27.4	2.0	3-3-4-7	42.1	12.9	3	497	-1		大関吉明		中内晴子	
8	2	2		ウッチャリ	牡10	56.0		西川敏弘	1:27.6	1.0	12-12-10-9	40.6	40.7	7	435	2		大関吉明		（同）ＪＰＮ技研	
9	3	3		サクラヴァローレ	牡8	51.0		濱尚美	1:27.8	1.0	1-1-1-1	43.1	14.6	4	505	-7		田中守		谷岡真喜	
10	7	10		レモンフェイヴァー	牝6	54.0		大澤誠志	1:28.3	2.1/2	5-7-9-11	42.0	86.6	10	478	0		大関吉明		濱田修一	
11	8	12		ナイトブルーミング	牝9	53.0		上田将司	1:28.4	クビ	11-11-11-10	41.4	120.9	12	480	-6		宮路洋一		酒井孝敏	
12	5	6		セファイド	セ7	53.0		妹尾将充	1:29.1	3.0	9-10-12-12	42.0	87.7	11	490	-3		宮路洋一		酒井孝敏	
