	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200806010111	芝	右	2000	晴	良	15:25	日刊スポ賞中山金杯	G3	2008-1-5	1	中山	1	4歳以上オープン	(国際)[指](ハンデ)	13	640	3	13	230	3	15	210	2	3	780	10	7-8	1440.0	5.0	13-15	1710	4	13-15	680	4	3-13	2,680	31	3-15	2,830	34	13=>15	3660	8	3-13-15	16930	50	3,4(2,13)(1,6,16)12(5,11,14)(7,15)8(9,10)	3(2,4)(1,6,13)16(12,14,15)(11,7)(5,8)(9,10)	(*3,4)(2,13)(1,6)(12,16,15)(5,14,7)(11,9,8,10)	3(2,4,13)(1,6,15)(12,7)(16,14)5(11,10)(9,8)	12.4 - 11.4 - 13.3 - 12.5 - 12.4 - 11.9 - 11.9 - 11.4 - 11.0 - 12.5	12.4 - 23.8 - 37.1 - 49.6 - 62.0 - 73.9 - 85.8 - 97.2 - 108.2 - 120.7 (37.1-34.9)	13=>15=>3	72880.0	200.0
200806010112	芝	右	1200	晴	良	16:00	4歳以上1000万下		2008-1-5	1	中山	1	4歳以上1000万下	(混)[指](定量)	2	690	3	2	300	3	4	620	11	13	830	14	1-2	3940.0	19.0	2-4	7430	31	2-4	2,200	27	2-13	3,230	49	4-13	7,180	81	2=>4	14160	59	2-4-13	69080	228			2,13(6,12)(14,15)(3,9,11)10(7,8,5)(1,4,16)	2,13(9,6)(12,14,15)(3,7,8,10)(1,5,11)(4,16)	12.1 - 10.3 - 11.3 - 11.3 - 11.6 - 12.1	12.1 - 22.4 - 33.7 - 45.0 - 56.6 - 68.7 (33.7-35.0)	2=>4=>13	332630.0	1112.0
200806010201	ダ	右	1200	晴	良	09:50	3歳未勝利		2008-1-6	1	中山	2	3歳未勝利	見習騎手(馬齢)	13	190	1	13	110	1	8	170	3	11	240	5	4-7	680.0	3.0	8-13	690	2	8-13	330	2	11-13	390	3	8-11	1,020	14	13=>8	1040	2	8-11-13	2050	5			(*12,13)(8,14,15)11-(6,3)(1,16)(5,9)4-10(2,7)	(*12,13)(8,14,15)11-(6,3)1(5,16)(4,9)-2(10,7)	12.2 - 10.7 - 11.7 - 12.8 - 12.8 - 13.8	12.2 - 22.9 - 34.6 - 47.4 - 60.2 - 74.0 (34.6-39.4)			
200806010202	ダ	右	1800	晴	良	10:20	3歳未勝利		2008-1-6	1	中山	2	3歳未勝利	牝[指](馬齢)	13	910	4	13	270	5	9	200	3	16	150	1	5-7	2360.0	12.0	9-13	3350	12	9-13	1,140	11	13-16	630	4	9-16	510	2	13=>9	6430	24	9-13-16	3430	7	1(3,16)-(8,11)12(5,6)10(2,9,15)13-7,14=4	1(3,16)-(8,11)12(5,6,10)(9,15)2,13(7,14)-4	(1,*3,16)8(11,12)(5,6,10)(2,13,9)15(7,14)=4	(*3,16)(8,12)(1,11)(5,10)(2,13,9)(6,15)(7,14)-4	12.3 - 11.5 - 12.3 - 12.9 - 12.8 - 13.4 - 13.8 - 13.8 - 13.9	12.3 - 23.8 - 36.1 - 49.0 - 61.8 - 75.2 - 89.0 - 102.8 - 116.7 (36.1-41.5)			
200806010203	ダ	右	1800	晴	良	10:50	3歳未勝利		2008-1-6	1	中山	2	3歳未勝利	(混)[指](馬齢)	10	330	2	10	190	3	16	170	2	12	470	7	5-8	610.0	2.0	10-16	1410	5	10-16	490	4	10-12	1,430	16	12-16	1,160	12	10=>16	2270	7	10-12-16	7500	23	16-9,11(10,15)4(1,13)(8,6,14)7(3,12)5-2	16-9,11(10,15)4,13(1,6)(8,14)(7,3,12)-5,2	16,9(4,11)10,15(6,2)12,13(3,14)(1,8)(7,5)	16(9,11)10,4(6,15)2-(3,12)(13,7)14(1,5)-8	12.5 - 11.2 - 12.7 - 13.9 - 12.7 - 13.0 - 13.1 - 13.0 - 13.2	12.5 - 23.7 - 36.4 - 50.3 - 63.0 - 76.0 - 89.1 - 102.1 - 115.3 (36.4-39.3)			
200806010204	ダ	右	2500	晴	良	11:20	4歳以上500万下		2008-1-6	1	中山	2	4歳以上500万下	[指](定量)	15	11220	13	15	2,940	13	10	930	11	9	440	6	6-8	2680.0	13.0	10-15	203300	93	10-15	26,140	87	9-15	18,520	80	9-10	4,720	47	15=>10	392940	187	9-10-15	538700	335	15-14-(11,12)8-1(7,9)(6,2)(3,10)-(4,13)-5	15-14(11,12)8,1(7,9)(6,2)(3,10)(4,13)5	(15,*14)(12,1)(11,8,9)2(7,10,13)-(6,3)-5-4	(15,*14)-(12,1)(11,9)(7,8,10)2(6,3)-(5,13)-4	7.0 - 11.4 - 12.9 - 13.1 - 12.5 - 13.4 - 13.7 - 14.4 - 13.4 - 12.5 - 12.5 - 13.0 - 13.9	7.0 - 18.4 - 31.3 - 44.4 - 56.9 - 70.3 - 84.0 - 98.4 - 111.8 - 124.3 - 136.8 - 149.8 - 163.7 (31.3-39.4)			
200806010205	芝	右	2000	晴	良	12:10	3歳未勝利		2008-1-6	1	中山	2	3歳未勝利	[指](馬齢)	1	620	3	1	190	3	4	110	1	2	250	4	1-2	440.0	2.0	1-4	740	2	1-4	330	2	1-2	1,030	11	2-4	470	4	1=>4	1830	5	1-2-4	2210	4	(*11,13)-1(4,7,14)(6,10)(3,15)(2,12)(9,8,16)5	(*11,13)1(4,7,14)(3,6,10)(2,15)12(9,8,16)5	(*11,13)-1(4,7,14)(6,10)(3,15)(2,12)(16,5)(9,8)	(*11,13)-1,4(7,10)(3,15)(2,6)(14,12)(9,8,16,5)	12.5 - 10.9 - 12.5 - 12.5 - 12.7 - 12.1 - 12.4 - 12.2 - 12.2 - 12.7	12.5 - 23.4 - 35.9 - 48.4 - 61.1 - 73.2 - 85.6 - 97.8 - 110.0 - 122.7 (35.9-37.1)			
200806010206	芝	右	1800	晴	良	12:40	3歳新馬		2008-1-6	1	中山	2	3歳新馬	[指](馬齢)	3	810	3	3	240	3	9	160	2	7	310	4	3-6	1050.0	5.0	3-9	1330	4	3-9	520	4	3-7	950	10	7-9	710	6	3=>9	3090	10	3-7-9	4420	13	(2,*9)-14-(3,5,12)-11(1,4)-(8,13)6-(7,10)	2-9-14-(3,5,12)-(1,11)(6,4)8-13,7-10	(*2,9)14(5,11,6,8)(3,12)4(10,1)13,7	(*2,9)14(5,11)(6,8)3(10,12)(1,4,7)13	12.7 - 12.3 - 12.2 - 13.9 - 13.0 - 12.2 - 12.5 - 11.6 - 12.0	12.7 - 25.0 - 37.2 - 51.1 - 64.1 - 76.3 - 88.8 - 100.4 - 112.4 (37.2-36.1)			
200806010207	ダ	右	1200	晴	良	13:10	4歳以上500万下		2008-1-6	1	中山	2	4歳以上500万下	(混)[指](定量)	11	190	1	11	130	1	10	630	10	5	1,900	13	5-6	2700.0	10.0	10-11	3190	12	10-11	1,190	12	5-11	4,410	42	5-10	24,180	92	11=>10	4450	16	5-10-11	100560	171			(*4,6)(1,10)(8,12,15)(11,16)(2,7)(5,13,14)-9-3	4(1,6,10)8(2,11,12)(7,15)(5,14)16-(9,13)-3	12.4 - 10.3 - 11.4 - 12.3 - 12.5 - 12.7	12.4 - 22.7 - 34.1 - 46.4 - 58.9 - 71.6 (34.1-37.5)			
200806010208	障		3200	晴	良  ダート	13:40	中山新春ジャンプS 		2008-1-6	1	中山	2	障害4歳以上オープン	(混)(別定)	9	2550	9	9	510	8	7	530	9	2	220	2	5-6	970.0	4.0	7-9	21030	42	7-9	4,010	39	2-9	2,050	28	2-7	1,870	27	9=>7	44390	82	2-7-9	33660	86	9-5,7-13(6,8)(1,14)-12-10-(2,3)=11,4	9(5,7)-(6,13,8)14-1-12,10(2,3)-4,11	9(7,5)8-14-1,10,13-(2,12)(11,6,4)3	(*7,9)-(5,8)14=(1,10)=(13,2)11(12,4)(6,3)					
200806010209	芝	右	1600	晴	良	14:15	ジュニアカップ 		2008-1-6	1	中山	2	3歳オープン	(混)(特指)(別定)	8	1220	5	8	310	6	9	130	1	6	170	3	6-6	1350.0	6.0	8-9	1420	5	8-9	600	5	6-8	1,000	13	6-9	300	1	8=>9	3590	14	6-8-9	2200	4		(4,*10)(1,2)(3,5,6)(11,12)(8,9,13)-7	10-4(1,2)-(3,5)(9,6)-(11,12)13-8-7	(*10,4)(1,2,5)(3,6)(11,9,13)(12,8)-7	12.3 - 10.7 - 10.7 - 11.3 - 12.2 - 12.4 - 12.2 - 12.3	12.3 - 23.0 - 33.7 - 45.0 - 57.2 - 69.6 - 81.8 - 94.1 (33.7-36.9)	8=>9=>6	18390.0	53.0
200806010210	ダ	右	1800	晴	良	14:50	初茜賞 		2008-1-6	1	中山	2	4歳以上1000万下	(混)[指](定量)	7	680	3	7	230	4	3	300	5	9	140	1	2-4	1870.0	8.0	3-7	3130	12	3-7	1,080	12	7-9	470	3	3-9	700	4	7=>3	5630	20	3-7-9	3140	5	(*1,9)12,14,3-(2,4)(13,16)8(5,6,10)11(7,15)	(*1,9)12-(3,14)(2,4)-13(8,16)(5,10)6(7,11)15	(1,*9)(3,12)-(13,2)(7,14,10)(8,4)(5,11)(16,6)15	9,12,3(7,13,10)(1,2,8)11-(5,14,6)(16,4,15)	12.5 - 11.2 - 12.3 - 12.6 - 12.2 - 12.6 - 12.9 - 13.0 - 13.7	12.5 - 23.7 - 36.0 - 48.6 - 60.8 - 73.4 - 86.3 - 99.3 - 113.0 (36.0-39.6)	7=>3=>9	24030.0	59.0
200806010211	芝	右	1600	晴	良	15:25	初富士ステークス 		2008-1-6	1	中山	2	4歳以上1600万下	(混)[指](定量)	4	2520	9	4	610	8	15	1,170	10	13	230	3	2-8	6970.0	22.0	4-15	63240	69	4-15	12,260	72	4-13	2,100	27	13-15	4,460	39	4=>15	111950	134	4-13-15	82720	150		(6,12,*15)(1,14)(4,8)(3,10,11,13)5(2,9)(7,16)	15,6(4,12)(1,14,11)(3,8)(2,13)(5,10)(7,9)16	15(4,6)(12,14)(1,3)(8,11)(2,13)(7,5,10,9)16	12.6 - 11.1 - 11.4 - 11.3 - 11.8 - 11.9 - 11.6 - 12.0	12.6 - 23.7 - 35.1 - 46.4 - 58.2 - 70.1 - 81.7 - 93.7 (35.1-35.5)	4=>15=>13	881780.0	1151.0
200806010301	ダ	右	1200	小雨	良	09:50	3歳未勝利		2008-1-12	1	中山	3	3歳未勝利	[指](馬齢)	1	740	2	1	470	2	6	3,440	10	11	1,870	9	1-3	2040.0	6.0	1-6	14530	30	1-6	3,900	35	1-11	3,760	33	6-11	12,820	49	1=>6	23150	52	1-6-11	120640	146			(*1,2,6)8-(12,14)10(5,15)(3,9,11,13)-(4,7,16)	(*1,6)(2,8)-(12,14)-(10,15)-13(5,11)-(3,7)(9,4)16	12.3 - 10.5 - 11.2 - 12.1 - 12.6 - 13.7	12.3 - 22.8 - 34.0 - 46.1 - 58.7 - 72.4 (34.0-38.4)			
200806010302	ダ	右	1800	小雨	良	10:20	3歳未勝利		2008-1-12	1	中山	3	3歳未勝利	見習騎手(馬齢)	15	340	1	15	140	1	6	160	3	8	200	4	3-8	710.0	3.0	6-15	930	2	6-15	380	2	8-15	420	4	6-8	640	7	15=>6	1800	4	6-8-15	2080	3	8(7,13,15)(12,14)(5,6)16(2,11)1(4,9)(3,10)	(*8,15)(7,13)(12,14)(5,6)(2,1,16)11-(3,4,9,10)	(*8,15)(7,13,6)11(12,14)5,1,16(2,4)(3,9,10)	(*8,15)(7,6)-(12,13)-11(14,5)-1(2,16,10)(3,4)9	13.2 - 12.1 - 13.2 - 13.3 - 13.4 - 13.3 - 12.8 - 13.3 - 13.4	13.2 - 25.3 - 38.5 - 51.8 - 65.2 - 78.5 - 91.3 - 104.6 - 118.0 (38.5-39.5)			
200806010303	ダ	右	1200	小雨	良	10:50	3歳新馬		2008-1-12	1	中山	3	3歳新馬	牝[指](馬齢)	15	980	5	15	270	5	3	140	1	7	150	2	2-8	770.0	5.0	3-15	1800	7	3-15	710	10	7-15	640	7	3-7	270	1	15=>3	4890	20	3-7-15	1940	4			3(4,15)7,1(6,8)12-14,11(9,13)(5,16)10=2	3(4,15)(1,7)(6,8)-12-(14,11)-(9,5)13(16,10)=2	12.4 - 10.9 - 11.7 - 12.5 - 13.1 - 13.8	12.4 - 23.3 - 35.0 - 47.5 - 60.6 - 74.4 (35.0-39.4)			
200806010304	障		2880	雨	良  ダート	11:20	障害4歳以上未勝利		2008-1-12	1	中山	3	障害4歳以上未勝利	(混)(定量)	4	2340	7	4	330	6	2	150	3	8	150	1	2-3	2760.0	10.0	2-4	3300	11	2-4	880	11	4-8	850	10	2-8	290	2	4=>2	8390	31	2-4-8	2610	5	2,8,4,14-(10,9)(1,12)6=(3,7)11-5=13	2(4,8)14(10,12)-1(6,9)=(3,7)11=5=13	(*2,14)8,4,12-10-1-6=11-9-7-3=5=13	2(4,14)-8-12-(10,1)=6-11=7=(9,3)-5=13					
200806010305	芝	右	1600	雨	良	12:10	3歳未勝利		2008-1-12	1	中山	3	3歳未勝利	牝[指](馬齢)	8	3680	10	8	760	10	5	1,020	12	1	180	1	3-4	7030.0	24.0	5-8	38850	74	5-8	8,810	75	1-8	1,590	15	1-5	2,810	31	8=>5	85840	152	1-5-8	44460	129		14(3,5,8,11)(4,10)(1,6,15)(12,13,16)2,7 9	(*14,11)8(5,10,13)(3,15)(1,4,12,16)(6,2,7) 9	(*14,11)8(5,10)(3,15,13)(1,12,16,7)(4,2)6 9	12.6 - 11.1 - 11.8 - 12.1 - 12.2 - 12.2 - 12.5 - 12.8	12.6 - 23.7 - 35.5 - 47.6 - 59.8 - 72.0 - 84.5 - 97.3 (35.5-37.5)			
200806010306	ダ	右	1200	雨	良	12:40	4歳以上500万下		2008-1-12	1	中山	3	4歳以上500万下	[指](定量)	12	290	1	12	150	2	11	520	8	16	300	4	6-6	2790.0	11.0	11-12	2890	12	11-12	930	12	12-16	600	4	11-16	3,080	27	12=>11	4610	17	11-12-16	9420	30			(*12,16)(3,8,11,13,10)(2,5,15)9-(1,4,14)7,6	(*12,16)(8,11)(3,2,5,10)-(9,13,15)4,1(7,14)6	12.3 - 10.6 - 11.6 - 12.2 - 12.3 - 12.7	12.3 - 22.9 - 34.5 - 46.7 - 59.0 - 71.7 (34.5-37.2)			
200806010307	ダ	右	1800	雨	良	13:10	4歳以上500万下		2008-1-12	1	中山	3	4歳以上500万下	[指](定量)	13	2230	8	13	460	5	9	3,060	15	11	540	8	5-7	8050.0	23.0	9-13	106650	104	9-13	21,060	100	11-13	2,720	31	9-11	26,160	108	13=>9	189320	194	9-11-13	450340	416	(*2,3,4)16(6,7)(9,13)14,8(5,11)-(1,10)12-15	2(3,4)-(6,16)7(9,13)14(8,5)11(1,10)-12-15	(*2,3,4,13)(6,7,16)(9,14,5)-(8,11,10)-(15,1,12)	(*2,4,13)(3,7,16,5)(6,14)(9,8)(11,12)(15,10)1	12.7 - 11.6 - 12.5 - 12.9 - 12.6 - 12.8 - 13.1 - 13.1 - 14.3	12.7 - 24.3 - 36.8 - 49.7 - 62.3 - 75.1 - 88.2 - 101.3 - 115.6 (36.8-40.5)			
200806010308	ダ	右	1200	雨	良	13:40	4歳以上1000万下		2008-1-12	1	中山	3	4歳以上1000万下	(混)[指](定量)	7	580	3	7	200	2	3	120	1	6	540	9	2-4	740.0	3.0	3-7	800	3	3-7	390	3	6-7	2,780	30	3-6	1,410	15	7=>3	2180	6	3-6-7	8260	25			(*2,7,10)(12,15)(1,11,16)13,5,3(4,8,14)6,9	2,7(1,10,12)11(15,16)-(5,13)3(4,8,14)6,9	12.1 - 10.4 - 10.9 - 11.8 - 12.8 - 13.4	12.1 - 22.5 - 33.4 - 45.2 - 58.0 - 71.4 (33.4-38.0)			
200806010309	ダ	右	1200	雨	良	14:15	呉竹賞 		2008-1-12	1	中山	3	3歳500万下	牝(特指)(馬齢)	5	610	2	5	200	2	15	120	1	4	460	9	3-8	510.0	1.0	5-15	740	1	5-15	350	2	4-5	1,590	19	4-15	810	8	5=>15	1960	6	4-5-15	4790	15			5(3,15)(11,16)1(4,13)12(2,6,10)(7,8,14)-9	5,15(3,11,16)(1,4)(12,13)2(7,6,10)(8,14)9	12.1 - 10.3 - 11.3 - 12.2 - 12.6 - 13.4	12.1 - 22.4 - 33.7 - 45.9 - 58.5 - 71.9 (33.7-38.2)	5=>15=>4	28940.0	83.0
200806010310	芝	右	1600	雨	良	14:50	東雲賞 		2008-1-12	1	中山	3	4歳以上1000万下	(混)[指](ハンデ)	2	2460	8	2	510	7	1	750	10	12	270	4	1-1	23910.0	33.0	1-2	33320	73	1-2	4,700	58	2-12	2,080	24	1-12	4,350	55	2=>1	63070	142	1-2-12	81100	204		(8,*11)(9,13)(2,5,10,16)(4,12,15)(1,6)(3,7,14)	11=8,13,16,9(2,10)(1,5)4-15-(3,12,6)7-14	11=(8,2)(1,13)(10,9)(3,15,16,5)4,12(6,7)-14	12.5 - 10.9 - 11.0 - 10.8 - 11.5 - 12.4 - 12.8 - 13.1	12.5 - 23.4 - 34.4 - 45.2 - 56.7 - 69.1 - 81.9 - 95.0 (34.4-38.3)	2=>1=>12	637060.0	1405.0
200806010311	ダ	右	1200	雨	稍重	15:25	ジャニュアリーS 		2008-1-12	1	中山	3	4歳以上1600万下	(混)[指](定量)	10	5450	15	10	1,410	14	11	320	4	3	930	12	5-6	7790.0	28.0	10-11	27770	73	10-11	6,630	74	3-10	15,720	101	3-11	4,210	53	10=>11	69020	169	3-10-11	212150	363			11(3,14,15)(2,5,8)-(4,9)(1,13,10)6,16(7,12)	11(3,14,15)(2,5,8)-(4,9,10)(1,13)6(7,16)12	12.1 - 10.4 - 11.0 - 11.6 - 12.1 - 13.0	12.1 - 22.5 - 33.5 - 45.1 - 57.2 - 70.2 (33.5-36.7)	10=>11=>3	1573540.0	2219.0
200806010312	芝	右	2000	雨	稍重	16:00	4歳以上500万下		2008-1-12	1	中山	3	4歳以上500万下	(混)[指](定量)	4	230	1	4	120	1	14	200	2	5	210	4	2-7	760.0	3.0	4-14	850	2	4-14	340	2	4-5	430	3	5-14	800	8	4=>14	1250	2	4-5-14	2370	3	2,3(1,4)(5,14)(7,10)(8,16)(11,12,15)13,6-9	2,3(1,4)(5,14)(8,7,10)(12,15,16)(11,13)-6,9	(*2,3)(1,4)(5,14)(12,8,10,6)11(7,16,13)(9,15)	(*2,3)(1,4)(5,14,10,6)(12,8)11(9,7,16,13)15	12.6 - 11.6 - 13.4 - 12.5 - 13.3 - 12.6 - 12.9 - 12.3 - 12.1 - 12.3	12.6 - 24.2 - 37.6 - 50.1 - 63.4 - 76.0 - 88.9 - 101.2 - 113.3 - 125.6 (37.6-36.7)	4=>14=>5	8920.0	8.0
