	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200808010101	ダ	右	1800	晴	良	10:05	3歳未勝利		2008-1-5	1	京都	1	3歳未勝利	[指](馬齢)	2	110	1	2	100	1	3	620	7	1.0	250	3.0	1-2	1190.0	6.0	2-3	1790	6	2-3	770	6	1-2	300	2	1-3	2,910	27	2=>3	2220	7	1-2-3	3830	13	2,8,12(4,11)3,9(1,7,15,16)(6,14)(5,13)10	2,8,12(4,11)3,9,7(1,15,16)-(5,6,14)13,10	2,8,12(3,4,11)-(7,9)(1,15)-(6,14,16,13)(5,10)	2-(3,8,12)(4,11)-7,1(9,13)15-6(14,10)5-16	12.2 - 11.3 - 13.1 - 13.2 - 12.9 - 12.8 - 12.6 - 12.4 - 12.8	12.2 - 23.5 - 36.6 - 49.8 - 62.7 - 75.5 - 88.1 - 100.5 - 113.3 (36.6-37.8)			
200808010102	ダ	右	1200	晴	良	10:35	3歳未勝利		2008-1-5	1	京都	1	3歳未勝利	(混)[指](馬齢)	12	260	1	12	130	1	3	190	3	7.0	300	6.0	2-6	550.0	2.0	3-12	980	2	3-12	380	2	7-12	750	10	3-7	1,400	15	12=>3	1480	3	3-7-12	4100	12			(*5,8)(1,3,11)(10,12)(7,4)13(9,16)6,14(2,15)	(*5,8)(1,3,11,12)(7,4,13)16(9,10)-(6,14)(2,15)	12.5 - 11.7 - 11.9 - 12.2 - 12.2 - 12.6	12.5 - 24.2 - 36.1 - 48.3 - 60.5 - 73.1 (36.1-37.0)			
200808010103	ダ	右	1400	晴	良	11:05	3歳新馬		2008-1-5	1	京都	1	3歳新馬	牝[指](馬齢)	7	580	3	7	160	3	16	120	1	5.0	120	2.0	4-8	520.0	2.0	7-16	1020	3	7-16	370	3	5-7	300	2	5-16	180	1	7=>16	2280	8	5-7-16	810	1			16,8(2,7)5,6,3,10,14(12,13,4)9,15=11 1	16,8(2,7)(6,5,3)-10(12,14)(15,9)13-4=11 1	12.0 - 11.5 - 12.3 - 12.7 - 12.5 - 12.3 - 12.7	12.0 - 23.5 - 35.8 - 48.5 - 61.0 - 73.3 - 86.0 (35.8-37.5)			
200808010104	ダ	右	1400	晴	良	11:35	3歳500万下		2008-1-5	1	京都	1	3歳500万下	(混)(特指)(馬齢)	5	150	1	5	110	1	6	140	2	15.0	230	5.0	3-3	360.0	1.0	5-6	340	1	5-6	170	1	5-15	350	3	6-15	730	8	5=>6	530	1	5-6-15	1400	3			(*5,10,11)(13,15)6(7,9,14)(2,4)(1,3)8-16,12	5(10,11,13)(6,15)(7,9,14)(2,4)-(1,3,8)-12,16	11.9 - 11.0 - 11.9 - 12.5 - 12.2 - 12.3 - 12.2	11.9 - 22.9 - 34.8 - 47.3 - 59.5 - 71.8 - 84.0 (34.8-36.7)			
200808010105	芝	右	1800	晴	良	12:25	3歳未勝利		2008-1-5	1	京都	1	3歳未勝利	(混)[指](馬齢)	7	240	1	7	120	1	14	160	2	10.0	330	6.0	4-7	360.0	1.0	7-14	600	1	7-14	270	2	7-10	760	8	10-14	1,290	13	7=>14	1010	1	7-10-14	2800	7			16,14(6,8,11)(1,7,15)5(2,13,10)(4,9)(3,12)	16(14,11)(6,8,7)15(1,5,10)(2,9)13,4-(3,12)	12.3 - 11.8 - 12.0 - 12.5 - 13.4 - 12.8 - 11.8 - 11.4 - 11.7	12.3 - 24.1 - 36.1 - 48.6 - 62.0 - 74.8 - 86.6 - 98.0 - 109.7 (36.1-34.9)			
200808010106	ダ	右	1200	晴	良	12:55	4歳以上500万下		2008-1-5	1	京都	1	4歳以上500万下	(混)[指](定量)	6	2840	11	6	770	12	7	410	7	1.0	190	1.0	3-4	4940.0	21.0	6-7	12580	50	6-7	4,290	58	1-6	2,080	26	1-7	1,090	7	6=>7	26870	103	1-6-7	25820	95			7(8,6)(1,15)(3,5,16)(2,13,12)(4,14)11(9,10)	(*7,8)(1,6,15)(3,5,13,16)(2,14)(4,12)11(9,10)	12.4 - 11.5 - 12.1 - 12.2 - 12.1 - 12.7	12.4 - 23.9 - 36.0 - 48.2 - 60.3 - 73.0 (36.0-37.0)			
200808010107	ダ	右	1800	晴	良	13:25	4歳以上500万下		2008-1-5	1	京都	1	4歳以上500万下	(混)[指](定量)	8	2580	8	8	850	8	14	1,120	9	1.0	350	2.0	4-7	15600.0	26.0	8-14	34840	50	8-14	5,190	40	1-8	1,980	22	1-14	2,440	29	8=>14	89050	95	1-8-14	65750	116	(*3,6)(2,8,13)(1,12,14)(10,15,16)11,5,7-4 9	(3,*6)-13(2,8)(1,14)12(10,15,16)-11,5,7-4 9	6(3,13)(2,8)(1,14)12(10,15)(11,16)(5,4)7 9	(*6,3,8)(2,1,13,14)(12,15)10(11,5)7,4,16 9	12.1 - 11.4 - 12.3 - 12.5 - 13.3 - 12.9 - 12.7 - 12.5 - 13.1	12.1 - 23.5 - 35.8 - 48.3 - 61.6 - 74.5 - 87.2 - 99.7 - 112.8 (35.8-38.3)			
200808010108	ダ	右	1400	晴	良	14:00	4歳以上1000万下		2008-1-5	1	京都	1	4歳以上1000万下	(混)[指](定量)	3	430	2	3	180	2	8	230	4	4.0	910	9.0	2-4	780.0	1.0	3-8	1420	5	3-8	550	6	3-4	2,410	26	4-8	3,460	33	3=>8	2490	8	3-4-8	16510	50			3(1,8)10,9(11,14)(4,16)7(6,15,13)5-(2,12)	3,8(1,10)9,4(11,14)7(6,5,15)(2,12,16)13	11.9 - 11.1 - 11.7 - 12.0 - 12.0 - 12.1 - 12.6	11.9 - 23.0 - 34.7 - 46.7 - 58.7 - 70.8 - 83.4 (34.7-36.7)			
200808010109	ダ	右	1200	晴	良	14:30	初夢ステークス 		2008-1-5	1	京都	1	4歳以上1600万下	(混)[指](定量)	15	250	1	15	120	1	3	410	7	13.0	140	2.0	2-8	1880.0	8.0	3-15	2550	9	3-15	930	10	13-15	230	1	3-13	850	9	15=>3	3320	10	3-13-15	2330	4			15(13,16)11(4,6)10(1,5)-(3,9)14-12(7,8)2	15(13,16)(11,4)(6,10)(1,5)3,14(12,9)-(8,2)7	12.4 - 10.8 - 11.5 - 11.8 - 11.8 - 12.5	12.4 - 23.2 - 34.7 - 46.5 - 58.3 - 70.8 (34.7-36.1)	15=>3=>13	13400.0	27.0
200808010110	芝	右	3000	晴	良	15:05	万葉ステークス 		2008-1-5	1	京都	1	4歳以上オープン	(国際)[指](ハンデ)	6	290	1	6	120	1	4	160	3	11.0	130	2.0	3-4	740.0	3.0	4-6	900	2	4-6	340	2	6-11	170	1	4-11	360	3	6=>4	1540	3	4-6-11	710	1	1,8,13,2(3,12)5(6,4)(7,9)14,11 10	1(8,13)2(3,12)(5,4)(6,7,9)14,11 10	1(8,13)(2,3,12)(5,4)6(11,7,9)14 10	1(8,13)(2,3,12)(5,6,4)(11,7,9)-14 10	13.2 - 12.3 - 12.5 - 12.7 - 12.6 - 12.4 - 13.2 - 13.4 - 13.1 - 13.0 - 12.7 - 11.8 - 11.4 - 11.4 - 11.9	13.2 - 25.5 - 38.0 - 50.7 - 63.3 - 75.7 - 88.9 - 102.3 - 115.4 - 128.4 - 141.1 - 152.9 - 164.3 - 175.7 - 187.6 (38.0-34.7)	6=>4=>11	3810.0	3.0
