	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200807010111	芝	左	1200	晴	良	15:30	中京スポニチ賞 		2008-3-1	1	中京	1	4歳以上1000万下	(混)[指](ハンデ)	15	740	3	15	260	3	16	220	2	17	1,290	14	7-8	1300	5	15-16	1890	5	15-16	780	4	15-17	3,970	51	16-17	4,390	55	15=>16	3590	8	15-16-17	28550	90			14-(4,8)(13,15)-16,7(3,11,12)10(6,5,9)18,1,2,17	14-(4,8,15)(13,16)(7,3,12)-11(6,10,5,9)(1,18)(17,2)	11.9 - 10.2 - 11.0 - 11.8 - 11.7 - 12.2	11.9 - 22.1 - 33.1 - 44.9 - 56.6 - 68.8 (33.1-35.7)	15=>16=>17	111350.0	320.0
200807010112	芝	左	2000	晴	良	16:05	高山特別 		2008-3-1	1	中京	1	4歳以上500万下	(混)[指](定量)	15	440	3	15	140	1	8	160	3	10	140	2	4-7	900	3	8-15	1080	3	8-15	470	3	10-15	330	1	8-10	350	2	15=>8	2270	6	8-10-15	1240	1	6-8,10-15,12(1,16)(2,11)(5,14)13-18,9,4,17-3-7	6-8,10-15-(1,12,16)(2,11)(5,14)13-18,9,4,17-3-7	6,8,10-15-(1,16)(2,12,11)14(5,9)(13,4)18-17-3,7	6,8,10-15,1,16(2,11)(14,9)(12,4)(5,13,18)-17-(3,7)	12.2 - 10.5 - 11.2 - 12.5 - 12.3 - 12.1 - 12.2 - 12.6 - 12.1 - 12.5	12.2 - 22.7 - 33.9 - 46.4 - 58.7 - 70.8 - 83.0 - 95.6 - 107.7 - 120.2 (33.9-37.2)	15=>8=>10	6340.0	3.0
200807010201	ダ	左	1000	晴	良	09:50	3歳未勝利		2008-3-2	1	中京	2	3歳未勝利	牝(馬齢)	15	370	2	15	130	2	11	110	1	1	140	3	6-8	330	1	11-15	440	1	11-15	170	1	1-15	340	3	1-11	180	2	15=>11	960	3	1-11-15	540	1			(*11,15)-3,6,4,5(2,9,13)(1,8)10(7,12)-(14,16)	(*11,15)-(4,3)(2,6,5,9,13)1,8(10,12)7-(14,16)	12.4 - 10.7 - 12.5 - 12.1 - 12.2	12.4 - 23.1 - 35.6 - 47.7 - 59.9 (35.6-36.8)			
200807010202	ダ	左	1700	晴	良	10:20	3歳未勝利		2008-3-2	1	中京	2	3歳未勝利	(馬齢)	12	640	3	12	180	4	5	110	1	14	240	5	3-6	600	2	5-12	610	2	5-12	310	3	12-14	1,000	12	5-14	430	4	12=>5	1550	5	5-12-14	1920	5	3(5,10,13)2,9(1,16)(7,8,12)6,15(4,11,14)	3(5,10,13)(2,9)(1,8,16)(7,12)(6,15)(4,11,14)	12,5(3,16)(2,10,14)(9,13,15)(1,8,11)(6,7,4)	12,5(3,16)(10,14)2(9,13)(1,15)(8,11)(6,7,4)	7.0 - 11.3 - 11.7 - 13.9 - 13.8 - 12.7 - 13.9 - 12.6 - 12.4	7.0 - 18.3 - 30.0 - 43.9 - 57.7 - 70.4 - 84.3 - 96.9 - 109.3 (30.0-38.9)			
200807010203	ダ	左	1700	晴	良	10:50	3歳未勝利		2008-3-2	1	中京	2	3歳未勝利	(馬齢)	13	190	1	13	120	1	14	220	4	6	170	2	7-7	1160	5	13-14	1080	4	13-14	370	4	6-13	290	2	6-14	870	11	13=>14	1480	4	6-13-14	1780	5	13,15,16,3(6,7,11)(1,2,12)(4,10,14)(9,8)5	13,15,16,3(6,7,11)(1,2,12)(4,10,14)(9,8)-5	13(15,16)11,3,6(2,7)14(1,12,5)(4,9,10,8)	13,16-(15,11)3(2,6)-(7,14)1(12,5)(9,10,8)4	7.0 - 11.3 - 12.0 - 13.7 - 13.2 - 12.5 - 13.4 - 11.9 - 12.4	7.0 - 18.3 - 30.3 - 44.0 - 57.2 - 69.7 - 83.1 - 95.0 - 107.4 (30.3-37.7)			
200807010204	芝	左	1200	晴	良	11:20	3歳未勝利		2008-3-2	1	中京	2	3歳未勝利	(混)(馬齢)	5	14750	14	5	1,660	13	3	140	1	1	160	2	2-3	7510	21	3-5	13590	31	3-5	2,390	27	1-5	3,750	41	1-3	210	1	5=>3	46450	98	1-3-5	9060	25			(*1,3,13,14)(5,16)11(4,15)(10,12)(7,8)(6,17)-9-2	(*1,3)13(5,16,14)(4,11,15)(10,12)(7,8,17)6-9=2	12.1 - 10.5 - 11.3 - 11.8 - 11.6 - 12.4	12.1 - 22.6 - 33.9 - 45.7 - 57.3 - 69.7 (33.9-35.8)			
200807010205	ダ	左	1700	晴	良	11:50	4歳以上500万下		2008-3-2	1	中京	2	4歳以上500万下	牝(定量)	4	380	2	4	140	1	6	210	4	15	150	3	2-3	1460	8	4-6	1480	4	4-6	600	8	4-15	290	1	6-15	480	4	4=>6	2870	7	4-6-15	2000	2	12,15(7,9,14)8(2,6)16(1,5,10)11(3,13)-4	12,15(7,9,14)(2,6,8)-(1,16)(3,5,10)(13,11)4	4(12,15)(7,14)(6,9,8)(13,16)(2,10)(1,11)-(3,5)	4-15,12,7(6,8)(9,14)(16,10)13,11(2,1)-3,5	6.9 - 11.6 - 12.2 - 13.9 - 13.6 - 12.2 - 12.9 - 11.9 - 12.4	6.9 - 18.5 - 30.7 - 44.6 - 58.2 - 70.4 - 83.3 - 95.2 - 107.6 (30.7-37.2)			
200807010206	ダ	左	1000	晴	良	12:40	4歳以上500万下		2008-3-2	1	中京	2	4歳以上500万下	(定量)	14	420	2	14	200	3	2	800	10	5	190	2	2-8	10810	23	2-14	10530	31	2-14	2,840	31	5-14	620	6	2-5	2,920	32	14=>2	14130	43	2-5-14	16180	55			(5,10,*11)(6,7,14)(2,3,9)-1(8,12)4,13	(*5,10,11,14)(6,7)(2,3)9,1,8(4,12)-13	12.2 - 10.7 - 12.3 - 11.8 - 12.5	12.2 - 22.9 - 35.2 - 47.0 - 59.5 (35.2-36.6)			
200807010207	ダ	左	1700	晴	良	13:10	4歳以上500万下		2008-3-2	1	中京	2	4歳以上500万下	(定量)	4	200	1	4	110	1	6	150	2	13	210	5	2-3	390	1	4-6	490	1	4-6	210	1	4-13	310	2	6-13	580	7	4=>6	750	1	4-6-13	1210	1	9,6(7,15)(3,4,16)(1,5,12)(2,13)8,11,14-10	(*9,6)(3,4,7,15)16(1,5,12)(2,13)(8,11)14-10	(*9,6,7)(15,13)(3,4)(16,8)1(5,12)(2,14,11)-10	(9,*6)(7,13)(3,4)15(1,16,8)-(2,12)(5,11)14-10	7.1 - 11.1 - 12.3 - 13.5 - 12.8 - 12.5 - 13.2 - 11.9 - 12.4	7.1 - 18.2 - 30.5 - 44.0 - 56.8 - 69.3 - 82.5 - 94.4 - 106.8 (30.5-37.5)			
200807010208	ダ	左	1700	晴	良	13:40	4歳以上500万下		2008-3-2	1	中京	2	4歳以上500万下	(混)(定量)	15	210	1	15	140	1	5	470	7	12	4,880	16	3-8	430	1	5-15	2130	9	5-15	770	9	12-15	10,260	62	5-12	25,150	88	15=>5	2950	10	5-12-15	177070	218	(*15,6)(10,12)5,16,3,1,13(2,8,11)(4,14)-9,7	(*15,6)(10,12)5-(3,16)(1,13)11(2,8)14,4-9,7	(*15,6)-(5,12)-16(3,10)(1,11,14)(13,8)(2,9,4)7	(*15,6)(5,12)-(3,16)14(1,10)11(8,4)(13,9)(2,7)	7.1 - 11.3 - 11.6 - 13.5 - 12.5 - 12.1 - 12.8 - 12.5 - 13.1	7.1 - 18.4 - 30.0 - 43.5 - 56.0 - 68.1 - 80.9 - 93.4 - 106.5 (30.0-38.4)			
200807010209	芝	左	1200	晴	良	14:15	4歳以上500万下		2008-3-2	1	中京	2	4歳以上500万下	(定量)	16	4100	11	16	600	9	11	150	1	17	240	3	6-8	820	2	11-16	7360	23	11-16	2,180	22	16-17	3,420	35	11-17	520	2	16=>11	23490	69	11-16-17	12880	39			11(12,18)(3,6,4,16)(1,2,7)17(8,9,15)10(5,14,13)	(*11,18)(3,12,16)4,7(1,6,2)17(8,9)15(10,13)5=14	12.2 - 10.9 - 11.3 - 11.7 - 11.4 - 11.6	12.2 - 23.1 - 34.4 - 46.1 - 57.5 - 69.1 (34.4-34.7)	16=>11=>17	127450.0	352.0
200807010210	芝	左	2000	晴	良	14:50	美濃特別 		2008-3-2	1	中京	2	4歳以上500万下	(定量)	8	340	1	8	140	1	5	240	4	2	430	7	3-4	550	1	5-8	1210	3	5-8	550	3	2-8	800	7	2-5	2,020	26	8=>5	2170	3	2-5-8	5600	11	11-2,8(18,6)(5,3,17)(7,12)(1,13)(9,14)10,16(4,15)	11-2,8(18,6,17)(5,3,7,12)(1,13,14)9,10-16(4,15)	11(2,8)(6,17)(18,3,7)(5,13,12)14,1(9,10,15)(4,16)	(*11,8)(2,17)(6,7)(18,3)13(5,14)1(9,12,10,15)4,16	12.2 - 10.9 - 11.4 - 12.8 - 12.4 - 12.2 - 12.3 - 12.4 - 11.4 - 11.9	12.2 - 23.1 - 34.5 - 47.3 - 59.7 - 71.9 - 84.2 - 96.6 - 108.0 - 119.9 (34.5-35.7)	8=>5=>2	21890.0	35.0
200807010211	ダ	左	1700	晴	良	15:25	大須特別 		2008-3-2	1	中京	2	4歳以上1000万下	(定量)	10	500	2	10	220	3	7	600	9	2	250	4	4-5	3950	18	7-10	7010	28	7-10	1,930	27	2-10	900	9	2-7	1,910	26	10=>7	10970	47	2-7-10	16080	57	3,15,10(2,12)16(1,6,8)(4,9)(5,7,14)11 13	3,15,10-(2,12)16(1,6)8(4,9)(5,7,14)-11 13	(*3,15)(10,2)16(1,6,9,12)(4,14,7)11(5,8) 13	(*3,15)2(10,9,16,7)1(6,4,12)14(5,11)-8 13	6.9 - 11.1 - 11.5 - 13.4 - 12.5 - 12.5 - 13.2 - 12.4 - 12.1	6.9 - 18.0 - 29.5 - 42.9 - 55.4 - 67.9 - 81.1 - 93.5 - 105.6 (29.5-37.7)	10=>7=>2	101410.0	341.0
200807010212	芝	左	1200	晴	良	16:00	鞍ケ池特別 		2008-3-2	1	中京	2	4歳以上500万下	(混)(定量)	1	470	2	1	150	1	5	190	2	15	190	3	1-3	840	1	1-5	1150	1	1-5	420	1	1-15	460	2	5-15	520	3	1=>5	2050	1	1-5-15	1750	1			(*5,8)(1,15,13)(4,9,11,18)17(6,10,14)(3,2,16,12)-7	5,8(1,15,13)(4,9,18)(6,10,11,17)14(3,2,16,12)=7	12.3 - 10.7 - 11.3 - 11.9 - 11.2 - 11.6	12.3 - 23.0 - 34.3 - 46.2 - 57.4 - 69.0 (34.3-34.7)	1=>5=>15	8090.0	1.0
200807010301	ダ	左	1700	晴	良	09:50	3歳未勝利		2008-3-8	1	中京	3	3歳未勝利	[指](馬齢)	1	110	1	1	110	1	5	150	2	8	570	8	1-5	330	1	1-5	360	1	1-5	190	1	1-8	680	9	5-8	2,080	18	1=>5	390	1	1-5-8	2460	8	1,7(9,11)10,8,5-(2,3)4,6	1,7,9,10(8,11)5-(2,3,4)-6	1,7,9(8,5)(10,4)2-(11,3)-6	1,7(8,5)9-4(10,2)=3,11,6	7.1 - 11.2 - 11.9 - 13.5 - 13.0 - 12.9 - 13.3 - 12.8 - 13.0	7.1 - 18.3 - 30.2 - 43.7 - 56.7 - 69.6 - 82.9 - 95.7 - 108.7 (30.2-39.1)			
200807010302	ダ	左	1000	晴	良	10:20	3歳未勝利		2008-3-8	1	中京	3	3歳未勝利	[指](馬齢)	10	430	2	10	160	3	12	260	6	16	150	1	5-6	890	5	10-12	2050	11	10-12	650	5	10-16	300	2	12-16	670	7	10=>12	3410	11	10-12-16	2150	3			9(4,8,10,12)16(1,11)13-(7,14)2-6(3,15)=5	9(10,12)4(8,16)11,1,13(7,2)(6,3,14)15=5	12.3 - 11.1 - 12.4 - 12.3 - 12.6	12.3 - 23.4 - 35.8 - 48.1 - 60.7 (35.8-37.3)			
200807010303	ダ	左	1700	晴	良	10:50	3歳未勝利		2008-3-8	1	中京	3	3歳未勝利	(混)[指](馬齢)	10	1250	7	10	250	7	5	170	3	11	140	1	4-6	2900	11	5-10	2470	15	5-10	820	15	10-11	560	7	5-11	320	1	10=>5	6130	34	5-10-11	2460	9	11,10(4,5,8)2,9-(1,14)12,7-13,3-6	(*11,10)(4,8)5,2,9,1,14(7,12)-(3,13)=6	(*11,10)(5,8,2)4(1,9,12)-(14,13)-7,3=6	(*11,10)-5,8(4,2)12,9,1(14,13)(7,3)=6	7.0 - 11.4 - 12.1 - 13.9 - 12.8 - 12.3 - 13.3 - 12.6 - 13.2	7.0 - 18.4 - 30.5 - 44.4 - 57.2 - 69.5 - 82.8 - 95.4 - 108.6 (30.5-39.1)			
200807010304	芝	左	2000	晴	良	11:20	3歳未勝利		2008-3-8	1	中京	3	3歳未勝利	[指](馬齢)	16	1160	6	16	340	6	8	180	3	4	160	2	4-8	730	3	8-16	2820	12	8-16	1,000	12	4-16	670	7	4-8	400	2	16=>8	7620	30	4-8-16	3750	11	13,17(4,15)6,2(8,12)(14,16)(11,1,18)-(5,10)(3,7)-9	13,17(4,15)6,2(8,12)16(14,1)11,18(10,7)5,3-9	(*13,17)15(4,16)(6,12)(2,8)3(14,7,1)-(11,18,10)-9-5	(*13,17)(4,15)16,8,3(6,12,7)14(2,1)10,18,11,9-5	12.2 - 10.8 - 11.5 - 13.0 - 12.6 - 12.3 - 12.4 - 12.3 - 11.8 - 11.6	12.2 - 23.0 - 34.5 - 47.5 - 60.1 - 72.4 - 84.8 - 97.1 - 108.9 - 120.5 (34.5-35.7)			
200807010305	ダ	左	1000	晴	良	11:50	4歳以上500万下		2008-3-8	1	中京	3	4歳以上500万下	牝[指](定量)	9	2190	9	9	360	6	3	130	1	2	170	3	3-6	1110	4	3-9	2780	8	3-9	770	8	2-9	1,580	19	2-3	260	2	9=>3	7410	29	2-3-9	4650	15			3(7,9)-(2,4)11(5,10,13)8,12(6,14)-1	(*3,7)9-2,4,5(8,11)10(6,14,13)-12,1	12.5 - 10.8 - 12.1 - 12.0 - 12.6	12.5 - 23.3 - 35.4 - 47.4 - 60.0 (35.4-36.7)			
200807010306	ダ	左	1700	晴	良	12:40	4歳以上500万下		2008-3-8	1	中京	3	4歳以上500万下	[指](定量)	2	200	1	2	130	1	7	240	4	12	290	7	2-6	530	2	2-7	1080	3	2-7	410	3	2-12	550	5	7-12	1,030	14	2=>7	1880	5	2-7-12	3330	13	2(4,12,11)(5,10)8,3,6,9-7-1	2(12,11)(4,5)10(3,8)9,6,7-1	(*2,7)12-(4,5)(11,9)(3,8,10,6)-1	2,7-12,5(4,9)(3,8,10)(11,6)-1	7.1 - 11.1 - 11.5 - 13.0 - 12.4 - 12.6 - 12.8 - 13.0 - 13.1	7.1 - 18.2 - 29.7 - 42.7 - 55.1 - 67.7 - 80.5 - 93.5 - 106.6 (29.7-38.9)			
200807010307	ダ	左	1000	晴	良	13:10	4歳以上500万下		2008-3-8	1	中京	3	4歳以上500万下	[指](定量)	10	370	3	10	150	3	5	210	5	9	130	2	5-8	800	4	5-10	2060	9	5-10	690	9	9-10	230	2	5-9	520	7	10=>5	3280	15	5-9-10	1510	6			(3,*5)9,10,7,4,1(6,8)-2	5(3,9)10,7,1(4,8)6,2	12.1 - 10.7 - 11.9 - 12.1 - 13.0	12.1 - 22.8 - 34.7 - 46.8 - 59.8 (34.7-37.0)			
200807010308	ダ	左	1700	晴	良	13:45	4歳以上500万下		2008-3-8	1	中京	3	4歳以上500万下	(混)[指](定量)	9	310	1	9	140	1	11	260	6	6	140	2	7-8	380	1	9-11	1430	5	9-11	570	7	6-9	220	1	6-11	700	11	9=>11	2400	8	6-9-11	1730	4	(*3,11)1-(10,9,12)-6(4,5,8,2)-7	(*3,11)12(1,9)2(10,8)6,5,4-7	3,11(2,9)(10,1)(12,6,5)-(4,8)-7	(*3,11)(2,9)6(10,1,12,5)4,8-7	6.9 - 11.3 - 12.2 - 13.9 - 12.4 - 12.4 - 13.3 - 12.4 - 12.8	6.9 - 18.2 - 30.4 - 44.3 - 56.7 - 69.1 - 82.4 - 94.8 - 107.6 (30.4-38.5)			
200807010309	芝	左	1200	晴	良	14:20	4歳以上500万下		2008-3-8	1	中京	3	4歳以上500万下	[指](定量)	17	1490	5	17	350	6	7	230	3	12	130	1	4-8	4150	18	7-17	6360	25	7-17	1,920	22	12-17	770	6	7-12	460	2	17=>7	13900	47	7-12-17	4900	10			17,12,16(5,13,10)(1,7)(4,14)(9,3)8,11-(2,15)-6	17,12-(16,10)5(1,13,7)(4,14)(9,3)8,11-(2,15)6	11.9 - 10.4 - 11.0 - 11.6 - 11.4 - 12.2	11.9 - 22.3 - 33.3 - 44.9 - 56.3 - 68.5 (33.3-35.2)	17=>7=>12	48630.0	133.0
200807010310	芝	左	1200	晴	良	14:55	はなのき賞 		2008-3-8	1	中京	3	3歳500万下	(混)(特指)(馬齢)	11	1290	6	11	560	9	9	190	1	7	410	8	5-6	1740	9	9-11	4320	17	9-11	1,720	21	7-11	4,070	48	7-9	1,440	18	11=>9	10170	43	7-9-11	27280	100			(2,*3)13(7,11,12,16,17)(4,9,15)(5,14)(1,8,10)-6	(2,*3)(11,13)(7,12,16,17)9(4,15,14)5(1,8,10)6	12.0 - 10.2 - 11.1 - 11.8 - 12.0 - 11.8	12.0 - 22.2 - 33.3 - 45.1 - 57.1 - 68.9 (33.3-35.6)	11=>9=>7	182030.0	603.0
200807010311	芝	左	1800	晴	良	15:30	中京スポーツ杯 		2008-3-8	1	中京	3	4歳以上1000万下	(混)[指](定量)	11	430	1	11	170	1	5	270	5	15	250	4	3-6	2310	13	5-11	2600	10	5-11	1,100	15	11-15	660	5	5-15	1,240	17	11=>5	4030	12	5-11-15	5650	17	11(15,12)-(2,14)(8,10)4,5,1(3,13)(6,9) 7	11-(15,12)-(2,14)(4,8,10)(1,5)(3,13)9,6 7	11,12,15(2,14,10)(8,5,13,9)(4,1,3)6 7	11(15,12)(2,14)(5,10)8(1,3,13,9)(4,6) 7	12.5 - 10.7 - 12.0 - 11.8 - 11.7 - 11.8 - 11.9 - 11.8 - 12.1	12.5 - 23.2 - 35.2 - 47.0 - 58.7 - 70.5 - 82.4 - 94.2 - 106.3 (35.2-35.8)	11=>5=>15	29930.0	85.0
200807010312	芝	左	2500	晴	良	16:05	金山特別 		2008-3-8	1	中京	3	4歳以上500万下	(混)[指](定量)	4	6700	11	4	1,300	11	8	430	7	13	320	4	2-4	5370	20	4-8	48800	68	4-8	10,810	73	4-13	6,570	51	8-13	2,140	24	4=>8	83780	130	4-8-13	117640	204	16-3(4,12)(15,2,13)(5,1)(6,11,10)14,8-7 9	16,3(4,12)(15,2,13)(5,1)(6,11,10,14)8-7 9	(*16,3)(15,4,12,13)(2,1)(5,10)14(6,11,8)-7 9	3(16,12,13)(15,4)(2,1)(5,10)14(6,11,8)-7 9	7.1 - 11.3 - 11.5 - 11.6 - 12.8 - 13.0 - 14.0 - 12.7 - 12.3 - 12.0 - 12.0 - 11.8 - 11.8	7.1 - 18.4 - 29.9 - 41.5 - 54.3 - 67.3 - 81.3 - 94.0 - 106.3 - 118.3 - 130.3 - 142.1 - 153.9 (29.9-35.6)	4=>8=>13	1028920.0	1413.0
