	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200804010111	芝	直	1000	晴	良	15:30	鏑矢特別 		2008-5-3	1	新潟	1	4歳以上1000万下	(混)(ハンデ)	1	9500	15	1	2,420	15	16	460	6	15.0	200	1.0	1-8	980.0	2.0	1-16	62650	97	1-16	13,210	97	1-15	7,490	81	15-16	1,110	9	1=>16	148690	206	1-15-16	90770	246					12.1 - 10.1 - 10.6 - 10.5 - 11.5	12.1 - 22.2 - 32.8 - 43.3 - 54.8 (32.8-32.6)	1=>16=>15	707740.0	1658.0
200804010112	芝	左	1600	晴	良	16:05	五泉特別 		2008-5-3	1	新潟	1	4歳以上500万下	(混)(定量)	4	1650	7	4	500	9	8	160	1	10.0	200	2.0	2-4	1090.0	3.0	4-8	3640	17	4-8	1,310	19	4-10	1,580	21	8-10	410	1	4=>8	8720	42	4-8-10	6550	20			5,15(8,10)12,4,9(7,2,16)(3,13,14)6,11-1	5,15(8,10)(4,9,12)2(7,16)(3,13,14)(11,6)=1	12.6 - 11.0 - 12.0 - 12.2 - 12.1 - 11.3 - 10.8 - 11.7	12.6 - 23.6 - 35.6 - 47.8 - 59.9 - 71.2 - 82.0 - 93.7 (35.6-33.8)	4=>8=>10	50650.0	179.0
200804010201	ダ	左	1200	晴	良	09:50	3歳未勝利		2008-5-4	1	新潟	2	3歳未勝利	[指](馬齢)	15	560	3	15	200	3	2	110	1	8.0	460	7.0	2-8	420.0	2.0	2-15	710	2	2-15	340	2	8-15	1,480	17	2-8	530	6	15=>2	1720	6	2-8-15	2910	8			8,9(2,13,15)1-(3,10,12)(4,14)5,7,6,11	8(9,13,15)2(1,3,10,12)(5,4,14)7-(6,11)	12.4 - 10.8 - 11.5 - 12.7 - 12.5 - 13.6	12.4 - 23.2 - 34.7 - 47.4 - 59.9 - 73.5 (34.7-38.8)			
200804010202	ダ	左	1800	晴	良	10:15	3歳未勝利		2008-5-4	1	新潟	2	3歳未勝利	[指](馬齢)	4	1000	5	4	290	5	3	160	1	1.0	1,410	10.0	3-4	1260.0	7.0	3-4	1330	6	3-4	600	7	1-4	8,450	51	1-3	3,990	35	4=>3	3350	14	1-3-4	28140	66	1,3,7(4,6)(5,11)8,2-9,12,10	1,3(4,7)(6,11)(5,8)2-9,12,10	1,3(4,7,11)2(5,6,8,10)9,12	1,3(4,7,11)(5,10)(2,8)-(6,9)-12	12.6 - 10.9 - 12.5 - 13.2 - 13.2 - 13.1 - 13.4 - 12.4 - 13.2	12.6 - 23.5 - 36.0 - 49.2 - 62.4 - 75.5 - 88.9 - 101.3 - 114.5 (36.0-39.0)			
200804010203	ダ	左	1200	晴	良	10:45	3歳未勝利		2008-5-4	1	新潟	2	3歳未勝利	(混)[指](馬齢)	14	310	1	14	130	1	8	140	2	7.0	180	4.0	5-8	330.0	1.0	8-14	600	1	8-14	290	1	7-14	460	4	7-8	490	5	14=>8	1190	2	7-8-14	1600	2			(*4,5,14)-8(6,2)(1,7)(10,11,12)-13(3,9)	(4,*5,14)-8(6,2)7,1,10-(13,11,12)(3,9)	12.1 - 10.9 - 11.6 - 12.9 - 12.3 - 12.7	12.1 - 23.0 - 34.6 - 47.5 - 59.8 - 72.5 (34.6-37.9)			
200804010204	芝	左	1600	晴	良	11:15	3歳未勝利		2008-5-4	1	新潟	2	3歳未勝利	牝[指](馬齢)	10	1860	8	10	430	8	11	280	5	12.0	210	1.0	5-6	1960.0	10.0	10-11	7240	29	10-11	1,830	25	10-12	1,410	16	11-12	780	8	10=>11	16900	63	10-11-12	10380	27			10,11(3,9,16)(2,8)-(1,12)(6,7)14,4,13(15,5)	10,11(3,9,16)(2,8)(1,12)(6,7)14,4,13(15,5)	12.6 - 11.1 - 12.0 - 12.5 - 12.1 - 11.4 - 11.1 - 12.0	12.6 - 23.7 - 35.7 - 48.2 - 60.3 - 71.7 - 82.8 - 94.8 (35.7-34.5)			
200804010205	芝	左	2200	晴	良	11:45	3歳未勝利		2008-5-4	1	新潟	2	3歳未勝利	(混)[指](馬齢)	10	320	2	10	120	2	5	110	1	1.0	140	3.0	5-7	310.0	1.0	5-10	310	1	5-10	150	1	1-10	240	3	1-5	230	2	10=>5	810	2	1-5-10	440	1	10,12,7(6,9)11,5,8,1,3,2,4	10-12-7(6,9)-(5,11)8,1,3,2,4	10(6,12)7(5,9,3)-(1,11)(2,8,4)	10,12,6(7,3)5,9(2,1)11(8,4)	12.5 - 12.0 - 12.3 - 12.7 - 13.2 - 13.2 - 13.0 - 12.5 - 11.7 - 11.1 - 11.9	12.5 - 24.5 - 36.8 - 49.5 - 62.7 - 75.9 - 88.9 - 101.4 - 113.1 - 124.2 - 136.1 (36.8-34.7)			
200804010206	芝	左	1800	晴	良	12:35	3歳未勝利		2008-5-4	1	新潟	2	3歳未勝利	[指](馬齢)	4	260	1	4	110	1	5	130	2	11.0	150	3.0	4-5	610.0	1.0	4-5	500	1	4-5	200	1	4-11	260	2	5-11	320	4	4=>5	1040	1	4-5-11	740	1			7(3,11)(6,10)1(4,8)-(2,9)(5,12)	7(3,11)(10,1)(6,4)(2,8)(5,9)12	12.6 - 11.2 - 11.8 - 12.4 - 12.8 - 12.5 - 11.4 - 11.0 - 12.2	12.6 - 23.8 - 35.6 - 48.0 - 60.8 - 73.3 - 84.7 - 95.7 - 107.9 (35.6-34.6)			
200804010207	ダ	左	1200	晴	良	13:05	4歳以上500万下		2008-5-4	1	新潟	2	4歳以上500万下	牝[指](定量)	3	1290	7	3	460	9	5	260	3	6.0	2,450	13.0	2-3	1150.0	5.0	3-5	3790	16	3-5	1,370	18	3-6	8,920	74	5-6	8,110	70	3=>5	9010	44	3-5-6	92600	220			(*1,2)5(4,11,13)(9,10,15)(14,8)3,12,7,6	(*1,2)5(4,11,13)(9,10,15)(3,8)14(12,7)6	12.3 - 10.9 - 11.6 - 13.2 - 12.2 - 12.6	12.3 - 23.2 - 34.8 - 48.0 - 60.2 - 72.8 (34.8-38.0)			
200804010208	芝	左	2000	晴	良	13:35	4歳以上500万下		2008-5-4	1	新潟	2	4歳以上500万下	[指](定量)	9	810	4	9	220	4	2	280	6	1.0	130	1.0	2-7	1520.0	7.0	2-9	3890	18	2-9	1,350	21	1-9	420	4	1-2	420	5	9=>2	7080	30	1-2-9	2890	10			8-1,7-(2,3)-(5,6,11)(4,10)9	8,1,7,2(5,3)(6,11)4(9,10)	12.6 - 10.7 - 11.0 - 11.8 - 12.9 - 12.9 - 12.4 - 11.8 - 11.0 - 11.9	12.6 - 23.3 - 34.3 - 46.1 - 59.0 - 71.9 - 84.3 - 96.1 - 107.1 - 119.0 (34.3-34.7)			
200804010209	芝	左	1200	晴	良	14:05	4歳以上500万下		2008-5-4	1	新潟	2	4歳以上500万下	[指](定量)	3	1910	7	3	510	6	4	340	4	7.0	550	8.0	2-2	8700.0	24.0	3-4	8790	28	3-4	2,240	26	3-7	2,970	38	4-7	1,950	23	3=>4	17280	58	3-4-7	36040	94			(1,*4)(7,9)(2,12,14)(6,15)(3,10,16)13,8,5-11	(*1,4)(7,9)(2,12,14)(6,15)(3,10,13,16)8,5-11	12.2 - 10.6 - 11.3 - 11.5 - 11.7 - 11.8	12.2 - 22.8 - 34.1 - 45.6 - 57.3 - 69.1 (34.1-35.0)	3=>4=>7	258120.0	643.0
