rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	13		オルトディアナ	牝3	54.0		早田秀治	1:14.5		1-1	38.3	9.5	3	516	-1		柏木一夫		寺嶋博史	160.0
2	1	1		グラスクアドラ	牡3	56.0		達城龍次	1:14.6	3/4	9-8	38.0	3.8	2	441	-5		上杉昌宏		岡田義見	64.0
3	4	5		ハクシンエース	牡3	56.0		横川怜央	1:14.7	クビ	2-2	38.3	2.1	1	428	4		的場直之		新井原博	40.0
4	5	6		ミミタン	牡3	56.0		町田直希	1:15.2	2.1/2	5-4	38.7	9.7	4	480	-5		鷹見浩		榊原勝好	24.0
5	4	4		ユウユウスターリー	牝3	54.0		福原杏	1:15.4	1.0	6-5	38.9	18.4	7	402	-5		月岡健二		北原大史	16.0
6	3	3		ギャンブルレディ	牝3	54.0		千田洋	1:16.0	3.0	7-9	39.5	13.8	6	433	1		渡辺和雄		井上幸人	
7	6	8		カイジンビリーヴ	牡3	56.0		藤田凌	1:16.0	クビ	12-10	39.1	51.2	10	504	-2		立花伸		廣村憲郎	
8	6	9		ラストリスリン	牝3	53.0		仲原大生	1:16.2	1.0	3-3	39.8	51.4	11	417	-2		柏木一夫		榊原浩一	
9	7	10		エムティストロス	牡3	56.0		加藤和博	1:16.4	1.1/4	8-7	39.8	163.4	12	454	-3		堀江仁		（株）門別牧場	
10	5	7		マオノルカン	牡3	53.0		田中洸多	1:17.0	3.0	4-6	40.6	13.5	5	453	6		橋本和馬		湯浅健司	
11	2	2		フォルギンジ	牡3	56.0		早田功駿	1:17.4	2.0	11-11	40.7	46.3	9	454	15		宮浦正行		八嶋長久	
12	8	12		アークアネックス	牝3	54.0		山崎誠士	1:18.1	3.1/2	13-13	41.2	22.9	8	470	5		嶋田幸晴		アークフロンティア	
13	7	11		ロゼヴィヴァーチェ	牝3	54.0		高橋昭平	1:18.3	3/4	10-12	41.6	172.7	13	440	0		佐藤壽		酒井孝敏	
