rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		ファンタジステラ	牡5	57.0		松若風馬	1:08.0		1-1	34.8	2.9	1	438	-4		音無秀孝		グリーンファーム	1,073.8
2	5	5		キャスパリーグ	牝5	55.0		福永祐一	1:08.2	1.1/4	7-5	34.0	3.2	2	458	4		浅見秀一		杉山忠国	426.8
3	8	9		クーファウェヌス	牝4	55.0		秋山真一	1:08.3	1/2	7-8	34.0	22.1	7	478	-4		武幸四郎		大迫久美子	263.4
4	2	2		クロンヌデトワール	牝4	55.0		浜中俊	1:08.3	ハナ	4-3	34.3	6.3	3	450	0		今野貞一		ヒダカ・ブリーダーズ・ユニオン	160.0
5	8	10		ラッシュハート	牝5	55.0		北村友一	1:08.4	1/2	6-5	34.3	26.5	8	438	8		牧浦充徳		小林哲之	105.0
6	1	1		ザイツィンガー	牡3	54.0		幸英明	1:08.5	1/2	10-9	33.8	6.6	4	424	0		牧田和弥		永田和彦	
7	7	8		ボスキャットグレイ	牡6	57.0		藤井勘一	1:08.6	3/4	2-2	35.3	9.0	5	466	2		橋口慎介		林正道	
8	3	3		アドマイヤロマン	牡6	57.0		小牧太	1:08.8	1.1/4	4-5	34.8	42.3	9	492	-6		梅田智之		近藤利一	
9	6	6		ミヤジシルフィード	牡3	54.0		和田竜二	1:08.8	アタマ	3-3	35.0	13.1	6	478	-4		川村禎彦		曽我司	
10	4	4		スノーガーデン	牝4	55.0		水口優也	1:09.1	1.3/4	9-9	34.7	102.4	10	470	2		吉田直弘		グリーンスウォード	
