waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015100097	テンクウ			a005c	藤野俊一	a022e	松井浩文	995	-15
2	2	2004107301	シャイニング			a02a4	舘澤直央	a007f	田上忠夫	1065	-5
3	3	horse	ジェイトップ			a0437	金田利貴	a0262	坂本東一	996	-2
4	4	2012102866	キタイノホシ			a0066	松田道明	a0217	村上慎一	1025	1
5	5	horse	ジョナゴールド			a022c	西謙一	a022e	松井浩文	920	-5
6	6	horse	シンコーサンデー			a028e	西将太	a0078	平田義弘	1034	-1
7	7	horse	ドラゴンチナツ			a0111	阿部武臣	a0262	坂本東一	979	-6
7	8	horse	オージョ			a028d	赤塚健仁	a0075	林豊	1035	3
8	9	horse	コウシュハハイジー			a0268	渡来心路	a01da	大友栄人	954	0
8	10	2003104808	ゴールデンペガサス			a022b	船山蔵人	a01da	大友栄人	1066	-10
