waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	1959z00463	サクセスホープ			a0111	阿部武臣	a0262	坂本東一	970	-7
2	2	horse	サカノイサムヒメ			a022b	船山蔵人	a006a	服部義幸	995	5
3	3	000a00ef67	キタノテンカ			a028d	赤塚健仁	a006a	服部義幸	1058	-30
4	4	horse	リュウノカミ			a0056	村上章	a0225	小林長吉	1040	2
5	5	2014101658	エニグマ			a0437	金田利貴	a0262	坂本東一	1015	1
6	6	2002100222	キタカゼ			a028e	西将太	a028d	西弘美	1088	-12
7	7	horse	リュウショウ			a0251	長澤幸太	a0381	大河原和	1039	-5
7	8	horse	スペースワン			a0254	菊池一樹	a024e	中島敏博	961	-1
8	9	horse	ミヤビダイチ			a010f	中山直樹	a023a	谷あゆみ	1078	-7
8	10	horse	アースサンダー			a02a4	舘澤直央	a0262	坂本東一	960	-10
