日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/08/03	晴	7	13	3	4			取	54.0	稍				35.8-38.1		大井	202144080307	C2五　六七	202144080307	05399	和田譲治	ダ	1200	計不		0.0
2021/07/15	晴	7	14	6	10	21.4	7	10	54.0	稍	1:14.8	1.3	14-14	35.4-38.1	37.6	大井	202144071507	C2三　四五	202144071507	05399	和田譲治	ダ	1200	466	-4	0.0
2021/07/02	雨	7	14	5	8	6.7	3	11	54.0	不	1:16.2	2.0	14-14	35.0-39.2	39.4	大井	202144070207	C2二　三四	202144070207	05399	和田譲治	ダ	1200	470	-2	0.0
2021/02/19	晴	6	16	4	7	12.1	4	1	54.0	稍	1:14.3	-0.1	6-6	36.0-38.3	37.4	大井	202144021906	C2三　四五	202144021906	05399	和田譲治	ダ	1200	472	-2	100.0
2021/01/20	晴	7	16	4	8	2.9	2	2	54.0	良	1:14.6	0.4	8-8	35.4-38.8	38.2	大井	202144012007	C2七　八九	202144012007	05399	和田譲治	ダ	1200	474	1	40.0
2020/12/29	晴	11	16	7	14	10.3	4	2	54.0	良	1:14.3	0.6	4-3	35.3-38.4	38.4	大井	202044122911	BSフジ賞	202044122911	05399	和田譲治	ダ	1200	473	0	48.0
2020/12/08	曇	10	15	8	15	6.3	3	5	54.0	良	1:15.2	1.1	6-6	35.6-38.5	39.0	大井	202044120810	C1七　八	202044120810	05399	和田譲治	ダ	1200	473	2	12.0
2020/11/16	晴	9	13	7	10	10.5	5	3	54.0	良	1:14.0	0.2	3-3	34.8-39.0	38.9	大井	202044111609	C1九　十11	202044111609	05399	和田譲治	ダ	1200	471	-1	30.0
2020/11/02	雨	7	14	8	13	3.8	2	5	54.0	良	1:14.5	0.8	6-6	35.5-38.2	38.6	大井	202044110207	C111　12	202044110207	05399	和田譲治	ダ	1200	472	0	12.0
2020/10/05	曇	12	14	1	1	21.2	7	5	54.0	良	1:14.3	0.2	6-6	35.6-38.5	38.0	大井	202044100512	C1九　十11	202044100512	05399	和田譲治	ダ	1200	472	10	12.0
2020/09/24	雨	5	11	4	4	15.8	5	2	54.0	重	1:13.5	0.2	6-4	35.1-38.2	37.5	大井	202044092405	C2一　二	202044092405	05399	和田譲治	ダ	1200	462	-2	40.0
2020/09/11	晴	6	11	1	1	26.8	8	5	54.0	稍	1:29.7	1.6	10-9-9	37.8-37.5	38.3	大井	202044091106	C2一　二三	202044091106	05399	和田譲治	ダ	1400	464	4	10.0
2020/08/20	晴	7	14	2	2	23.7	8	11	54.0	良	1:29.4	1.9	8-10-9	37.3-37.6	38.5	大井	202044082007	C2一　二三	202044082007	05399	和田譲治	ダ	1400	460	0	0.0
2020/08/01	曇	8	12	6	7	18.3	9	5	54.0	稍	1:15.2	0.5	5-6	35.3-39.4	39.6	大井	202044080108	C2一　二三	202044080108	05399	和田譲治	ダ	1200	460	3	10.0
2020/07/09	雨	8	16	7	14	67.3	13	11	54.0	重	1:15.6	1.7	7-7	36.6-37.3	38.6	大井	202044070908	C2一　二	202044070908	a025a	遠藤健太	ダ	1200	457	-4	0.0
2020/06/22	雨	10	14	1	1	97.3	11	9	54.0	不	1:15.8	1.8	11-11	35.6-38.4	38.7	大井	202044062210	C1九　十11	202044062210	a025a	遠藤健太	ダ	1200	461	4	0.0
2020/02/26	曇	9	16	6	11	65.1	9	9	54.0	良	1:15.6	1.4	13-13	36.1-38.1	38.0	大井	202044022609	C1七　八	202044022609	05562	岡村健司	ダ	1200	457	-2	0.0
2020/02/05	晴	8	14	2	2	87.7	9	8	54.0	良	1:15.8	1.4	9-9	36.1-38.3	38.6	大井	202044020508	C1六　七	202044020508	05562	岡村健司	ダ	1200	459	-2	0.0
2020/01/22	曇	8	16	4	8	69.1	11	5	54.0	重	1:15.7	1.3	13-14	35.7-38.7	38.5	大井	202044012208	C1五　六	202044012208	05562	岡村健司	ダ	1200	461	-2	12.0
2019/12/30	曇	8	16	3	6	100.1	14	11	54.0	稍	1:15.9	1.5	12-15	35.7-38.7	39.0	大井	201944123008	黒羽麻璃央さんTCK	201944123008	05507	有年淳	ダ	1200	463	-1	0.0
2019/12/04	晴	10	16	3	5	98.1	11	9	54.0	重	1:16.3	1.9	7-7	35.2-39.2	39.8	大井	201944120410	北風賞	201944120410	05507	有年淳	ダ	1200	464	3	0.0
2019/11/14	晴	8	14	3	3	45.1	10	12	54.0	良	1:45.3	2.7	8-8-10-9	37.5-39.9	41.5	大井	201944111408	都電とバラの街あらか	201944111408	05507	有年淳	ダ	1600	461	-5	0.0
2019/10/16	曇	9	16	2	4	12.5	5	8	54.0	重	1:15.8	1.2	9-9	34.9-39.7	39.4	大井	201944101609	C1四　五	201944101609	05507	有年淳	ダ	1200	466	2	0.0
2019/10/02	晴	10	10	8	10	8.0	4	7	54.0	良	1:15.1	1.2	3-4	35.7-38.2	39.1	大井	201944100210	オーロラの森賞	201944100210	05507	有年淳	ダ	1200	464	3	0.0
2019/09/19	晴	9	12	8	11	15.9	5	2	54.0	重	1:14.8	0.1	3-2	35.7-39.0	39.1	大井	201944091909	C1四　五六	201944091909	05507	有年淳	ダ	1200	461	-1	48.0
2019/08/27	曇	12	15	6	11	7.4	5	5	54.0	良	1:15.0	0.5	8-6	35.4-39.1	38.8	大井	201944082712	デネブ賞	201944082712	05507	有年淳	ダ	1200	462	-1	12.0
2019/08/11	晴	6	14	3	3	29.2	10	1	54.0	良	1:13.3	-1.0	2-2	36.1-37.2	37.2	大井	201944081106	C2一　二	201944081106	05507	有年淳	ダ	1200	463	1	100.0
2019/07/28	晴	9	16	7	13	69.8	10	10	54.0	不	1:15.7	1.7	9-10	35.8-38.2	38.7	大井	201944072809	大井のSPAT4プレ	201944072809	05507	有年淳	ダ	1200	462	0	0.0
2019/07/08	曇	7	14	3	4	40.7	8	7	54.0	重	1:15.8	1.7	5-5	35.9-38.2	39.4	大井	201944070807	C2一　二	201944070807	05507	有年淳	ダ	1200	462	-1	0.0
2019/06/26	晴	10	16	5	9	94.2	13	8	54.0	重	1:15.7	1.7	10-12	35.6-38.4	38.6	大井	201944062610	夜遊び方改革賞	201944062610	a021f	石川駿介	ダ	1200	463	1	0.0
2019/06/05	晴	9	15	3	6	63.8	10	12	51.0	良	1:16.7	1.0	10-10	35.4-40.3	39.4	大井	201944060509	C1五　六	201944060509	05594	仲原大生	ダ	1200	462	0	0.0
2019/05/21	雨	8	16	1	1	195.6	15	8	54.0	不	1:15.5	2.2	11-11	35.1-38.2	38.5	大井	201944052108	C1六　七	201944052108	05507	有年淳	ダ	1200	462	2	0.0
2019/04/24	曇	9	16	8	16	50.3	10	15	54.0	良	1:16.7	2.3	5-6	35.7-38.7	40.6	大井	201944042409	C1六　七	201944042409	05399	和田譲治	ダ	1200	460	0	0.0
2019/04/10	雨	7	16	3	6	147.8	13	13	54.0	不	1:45.4	3.1	1-1-6-7	37.8-40.0	42.8	大井	201944041007	夜遊び方改革賞	201944041007	05507	有年淳	ダ	1600	460	-3	0.0
2019/03/20	晴	10	15	4	6	73.3	10	10	54.0	良	1:16.3	1.7	8-8	35.5-39.1	39.5	大井	201944032010	C1六　七八	201944032010	05507	有年淳	ダ	1200	463	0	0.0
2019/03/06	曇	9	16	7	13	92.2	12	10	54.0	不	1:16.0	2.0	4-3	35.5-38.5	40.2	大井	201944030609	C1六　七	201944030609	05507	有年淳	ダ	1200	463	-8	0.0
2019/02/06	雨	9	15	6	11	57.7	12	15	54.0	重	1:17.9	3.5	13-14	35.7-38.7	40.7	大井	201944020609	C1六　七	201944020609	a0277	千田洋	ダ	1200	471	9	0.0
2018/08/29	曇	8	15	3	6	8.6	3	12	53.0	重	1:31.4	2.2	15-14-13	37.6-39.0	39.4	大井	201844082908	C1七　八九	201844082908	05399	和田譲治	ダ	1400	462	1	0.0
2018/08/02	晴	3	16	8	16	33.2	8	1	54.0	良	1:14.6	-0.1	3-3	36.0-38.6	38.4	大井	201844080203	3歳　400万	201844080203	05399	和田譲治	ダ	1200	461	4	150.0
2018/07/13	晴	2	15	2	3	17.1	8	15	54.0	良	1:16.3	2.8	5-6	35.4-38.1	40.2	大井	201844071302	3歳　400万	201844071302	05399	和田譲治	ダ	1200	457	-1	0.0
2018/06/27	晴	4	14	8	14	30.6	9	1	54.0	良	1:15.3	-0.7	1-1	36.2-39.1	39.1	大井	201844062704	コバトン賞	201844062704	05399	和田譲治	ダ	1200	458	-1	160.0
2018/06/05	晴	4	8	4	4	17.9	6	3	54.0	良	1:16.0	1.3	5-5	37.5-37.2	38.1	大井	201844060504	3歳　195万	201844060504	05399	和田譲治	ダ	1200	459	2	40.0
2018/05/23	雨	4	11	7	8	32.7	9	6	54.0	良	1:16.3	1.6	6-6	36.3-38.4	39.5	大井	201844052304	3歳　195万	201844052304	05399	和田譲治	ダ	1200	457	9	0.0
2018/04/18	晴	4	13	4	5	13.2	6	3	54.0	不	1:16.6	0.5	8-7	35.7-40.4	39.5	大井	201844041804	3歳　100万	201844041804	05399	和田譲治	ダ	1200	448	-4	42.5
2018/03/26	曇	6	13	5	6	68.8	12	9	54.0	稍	1:17.6	1.6	13-13	37.3-38.7	38.5	大井	201844032606	3歳　100万	201844032606	05399	和田譲治	ダ	1200	452	5	0.0
2018/03/08	雨	2	11	6	6	42.4	9	8	54.0	重	1:18.3	2.1	11-11	36.8-39.4	39.2	大井	201844030802	3歳　135万	201844030802	05399	和田譲治	ダ	1200	447	-6	0.0
2018/02/23	曇	2	14	3	4	41.0	8	14	54.0	良	1:17.5	1.7	14-14	36.2-39.6	38.8	大井	201844022302	3歳　125万	201844022302	05399	和田譲治	ダ	1200	453	-3	0.0
2017/11/02	晴	2	11	8	10	6.4	3	4	54.0	稍	1:17.4	1.5	11-11	35.7-40.2	38.2	大井	201744110202	2歳　100万	201744110202	05399	和田譲治	ダ	1200	456	-7	28.5
2017/10/04	曇	1	13	4	5	2.2	1	11	54.0	良	1:33.5	2.1	9-9-10	38.8-39.7	40.5	大井	201744100401	オフト祭りオープニン	201744100401	05399	和田譲治	ダ	1400	463	2	0.0
2017/07/30	曇	1	6	2	2	8.1	3	3	54.0	重	1:16.1	0.4	4-2	36.9-38.8	39.1	大井	201744073001	2歳　新馬(新馬)	201744073001	05399	和田譲治	ダ	1200	461	0	67.5
