rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		マルカンベルガー	牡6	56.0		米倉知	1:51.7		6-5-2-2	39.5	2.0	1	503	-10		高橋道雄		斉藤勘介	80.0
2	1	1		フラッシュアロー	牝4	54.0		柴田勇真	1:52.0	1.1/2	1-1-1-1	40.0	45.6	7	473	15		金田一昌		村山忠弘	22.4
3	3	3		ベルウッドデナリ	牡6	56.0		吉原寛人	1:52.6	3.0	3-2-7-3	40.1	76.0	8	505	-3		加藤和義		山村太三	11.2
4	5	6		メイデンボヤージュ	牝4	54.0		中島龍也	1:52.7	クビ	10-9-8-5	40.0	25.4	5	495	6		高橋俊之		杉浦和也	8.0
5	7	10		エイシンクウカイ	牡6	56.0		藤田弘治	1:52.8	3/4	5-7-9-9	40.3	2.3	2	468	-4		高橋俊之		村瀬正	6.4
6	8	11		メジャーシップ	牡9	56.0		栗原大河	1:53.0	1.0	9-10-4-6	40.8	6.0	3	511	1		佐藤茂		田中竜雄	
7	6	8		イーゼル	セ6	56.0		甲賀弘隆	1:53.3	1.1/2	2-2-3-4	41.1	110.2	10	474	-8		黒木豊		関昭一	
8	8	12		レイズアスピリット	牡9	56.0		沖静男	1:53.4	1/2	6-6-4-6	41.2	104.6	9	477	-19		川添明弘		清水徳克	
9	4	4		ロンプフェイス	牝5	54.0		畑中信司	1:54.3	4.0	3-4-10-10	41.6	257.8	12	428	-18		川添明弘		村山哲生	
10	6	7		ビップフェリックス	セ5	53.0		兼子千央	1:54.5	1.0	11-11-11-11	40.5	23.4	4	446	-25		中川雅之		栗嶋豊明	
11	7	9		マヤノガルネリ	セ5	56.0		松戸政也	1:54.9	2.0	8-8-4-8	42.7	40.1	6	451	-20		田嶋弘幸		田所英子	
12	2	2		シゲルホタルイシ	牡4	56.0		葛山晃平	1:56.0	5.0	11-11-12-12	41.5	215.5	11	503	3		川添明弘		栗嶋豊明	
