waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019105695	ジョブックフィオリ	牝2	52.0	01173	山田	01005	小桧山	430	0
2	2	2019103427	イエヴァンポルッカ	牡2	54.0	01163	坂井	01023	伊藤圭	470	2
3	3	2019101263	アポロリヤム	牡2	54.0	01170	横山武	01026	鈴木伸	446	0
4	4	2019103885	キントリヒ	牡2	53.0	01182	泉谷	01108	矢野	450	-2
4	5	2019110031	エクセトラ	牡2	54.0	01180	団野	01130	吉村	500	4
5	6	2019106606	オクシデンタル	牡2	54.0	01095	吉田隼	01059	加藤征	502	4
5	7	2019101302	クリエースト	牝2	54.0	01156	加藤	01157	杉山晴	450	4
6	8	2019106660	テイエムケントオー	牡2	52.0	01181	秋山稔	00422	五十嵐	446	-4
6	9	2019103404	シュシュエラブル	牝2	51.0	01177	小林凌	01027	田村	438	6
7	10	2019104903	チャオベッラ	牝2	51.0	01185	小沢	01148	西村	450	12
7	11	2019102456	ナバロン	牡2	54.0	01144	菱田	01178	杉山佳	484	10
8	12	2019109029	グランジャンブ	牡2	54.0	01109	黛	01179	鈴木慎	474	10
8	13	2019110111	シーヴィクセン	牝2	54.0	05339	ルメール	00386	藤沢和	474	0
