waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018110133	アメリカンマッハ	牡3	56.0	05339	ルメール	01062	藤岡	494	-12
2	2	2018103066	コンフィアンス	牝3	51.0	01189	西谷凜	01054	戸田	452	-4
3	3	2018101854	ガガク	牝3	51.0	01185	小沢	01182	辻	430	2
3	4	2018105398	ブリングトゥライフ	牝3	54.0	01095	吉田隼	01188	畑端	476	-2
4	5	2018104027	アイドゥ	牝3	54.0	01015	古川吉	01107	村山	458	12
4	6	2018103690	マリアッチ	牡3	56.0	01161	菊沢	01010	中野	468	2
5	7	2018102832	ゲンパチムサシ	牡3	56.0	01088	川田	00429	佐々木	488	-10
5	8	2018105211	ブラックアリエス	セ3	56.0	01144	菱田	01082	平田	484	6
6	9	2018105072	ヒーズオールザット	セ3	56.0	05203	岩田康	01055	藤原英	526	10
6	10	2018101597	バケル	牡3	56.0	01180	団野	01082	平田	498	2
7	11	2018105599	テイエムカチドキ	牡3	56.0	01124	国分恭	01170	坂口	460	0
7	12	2018103059	プリエール	牝3	54.0	01163	坂井	01101	吉田	420	0
8	13	2018104268	リーゼントジャンボ	牡3	56.0	01109	黛	01075	矢作	534	0
8	14	2018100459	ルリアンシップ	牝3	53.0	01182	泉谷	01167	稲垣	420	0
