waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018104360						a02a8	鈴木義久	56	
2	2	2015106049	アルマライル			a0293	田中涼	a02a8	鈴木義久	497	-6
3	3	2017106524	パノラミック			a0235	笠野雄大	a02af	渡辺貴光	460	-3
3	4	2016106190	フエ			a0420	古岡勇樹	05592	岩本洋	510	3
4	5	2015103888	ケンブリッジイーサ			05443	本田正重	05681	新井清重	483	1
4	6	2017105039	ヴォーノ			05549	張田昂	a02f0	山下貴之	507	3
5	7	2015104757	エリーザ			05404	御神本訓	05302	内田勝義	474	-1
5	8	2017103714	エスペルト			05399	和田譲治	05331	山崎尋美	483	4
6	9	2017102845	スプリットロック			05342	森泰斗	05331	山崎尋美	490	8
6	10	2017103259	パラダイムチェンジ			05199	左海誠二	a0214	今井輝和	487	-8
7	11	2015102520	アカンタレ			a01f3	半澤慶実	a0179	岡田一男	474	-15
7	12	2018103739	ビリーヴインミー			05455	町田直希	05388	佐々木仁	489	23
8	13	2015102115	コパノメンデス			05554	臼井健太	a001a	函館一昭	450	-8
8	14	2014102187	ヒトノワドリーム			a0188	藤江渉	05465	田辺陽一	447	-1
