rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		クイニーアマン	牝9	54.0		堀場裕充	1:42.3		7-6-5-1	40.4	10.1	4	447	-8		加藤和義		河崎五市	25.0
2	7	9		ウインドワルツ	牝6	54.0		栗原大河	1:43.2	4.0	4-4-3-3	41.6	5.1	2	423	-3		野田幸雄		福原正博	5.7
3	8	11		ダイヤモンドアイズ	牝4	51.0		兼子千央	1:43.3	1/2	3-2-2-2	42.3	2.1	1	501	6		中川雅之		上山泰憲	3.0
4	8	10		ウインドユナチャン	牝9	54.0		畑中信司	1:43.9	3.0	10-9-9-6	41.6	21.4	7	459	0		野田幸雄		福原正博	2.2
5	6	6		アリエッティ	牝4	54.0		吉田晃浩	1:44.4	2.1/2	9-9-10-10	41.7	5.4	3	412	2		佐藤茂		水上美和子	1.5
6	7	8		プチテアートル	牝7	54.0		葛山晃平	1:44.4	クビ	8-6-8-8	42.1	13.3	5	422	-2		菅原欣也		小平進	
7	5	5		ルガノスター	牝6	54.0		藤田弘治	1:44.6	3/4	6-6-7-5	42.3	26.6	10	426	0		奥高平		（株）ファーストビ	
8	2	2		プレシャスギフト	牝6	54.0		中島龍也	1:44.7	1/2	10-9-11-11	41.7	17.1	6	442	9		加藤和宏		（株）ファーストビ	
9	4	4		ユキノジャパン	牝4	54.0		服部大地	1:44.9	1.0	5-5-6-7	43.0	80.7	11	416	0		井樋一也		小柳猛	
10	3	3		クリノアンボワーズ	牝6	54.0		沖静男	1:45.7	4.0	1-1-1-4	45.0	24.2	8	530	11		井樋一也		小柳猛	
11	1	1		ピヨピヨッコ	牝4	54.0		松戸政也	1:46.6	4.0	2-2-3-8	45.4	25.1	9	415	2		野田幸雄		成瀬功	
