rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		ルールダーマ	牡4	56.0		下原理	1:29.8		4-4-3-3	38.8	3.6	2	476	-6		諏訪貴正		儀賀昭三	35.0
2	7	8		シャープスティーン	牝4	54.0		吉村智洋	1:31.0	7.0	2-2-1-1	40.2	1.4	1	487	35		森澤友貴		林正道	9.8
3	2	2		メイショウオンタケ	牡4	56.0		岡部誠	1:31.2	1.1/4	9-8-6-5	38.9	6.3	3	489	-2		橋本忠明		松本好雄	4.9
4	4	4		アイファーハート	牝7	54.0		笹田知宏	1:31.2	ハナ	1-1-1-2	40.4	21.0	4	445	3		西川精治		中島稔	3.5
5	1	1		コンカドール	牝5	54.0		中田貴士	1:32.2	6.0	7-6-8-8	40.3	93.8	9	445	0		野田忍		角谷泰介	2.8
6	8	9		キラーサイクミレー	牡5	55.0		藤本現暉	1:32.7	3.0	6-6-6-7	40.7	83.9	7	466	-2		田中一巧		国田正忠	
7	6	6		ニネンイチクミ	牝4	54.0		西川進也	1:32.9	1.1/4	5-5-5-4	41.4	60.0	5	437	10		西川精治		藤本彰	
8	3	3		アレクシア	牝4	54.0		板野央	1:33.0	クビ	10-10-9-9	40.1	136.5	10	455	10		徳本慶一		平賀眞吾	
9	8	10		アオイシャーク	牝4	53.0		石堂響	1:33.8	5.0	3-3-4-6	42.7	76.7	6	449	4		長南和宏		鮫島明洋	
10	7	7		チビッコミーチャン	牝4	54.0		杉浦健太	1:35.4	10.0	8-9-10-10	42.6	90.5	8	425	2		北野真弘		眞田誠之	
