rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	13		スパニッシュアート	牝4	55.0		菊沢一樹	1:54.2		7-9-8-8	39.0	3.7	2	422	-2		戸田博文		Ｇ１レーシング	760.0
2	4	5		モノポリーアイズ	牝4	51.0		永島まな	1:54.2	クビ	4-6-6-6	39.2	6.9	4	448	0		武井亮		吉田照哉	300.0
3	5	7		シェーン	牝4	52.0		角田大和	1:54.4	3/4	3-3-3-3	40.0	7.6	5	476	6		角田晃一		ノースヒルズ	190.0
4	6	8		ワタシヲマッテル	牝6	54.0		斎藤新	1:54.4	アタマ	10-10-11-11	39.0	86.9	12	470	2		粕谷昌央		小田切有一	110.0
5	4	4		エスキシータ	牝5	52.0		秋山稔樹	1:54.8	2.1/2	2-2-2-2	40.9	56.5	9	476	6		吉岡辰弥		吉田晴哉	76.0
6	5	6		メイショウカスガ	牝5	54.0		富田暁	1:55.0	1.1/2	7-6-8-8	39.8	27.5	7	476	4		松永昌博		松本好雄	
7	8	12		ノーブルテラ	牝5	52.0		小林凌大	1:55.1	クビ	7-8-6-6	40.1	76.6	11	484	-2		久保田貴		吉木伸彦	
8	6	9		ラブエスポー	牝4	51.0		古川奈穂	1:55.3	1.1/2	12-10-8-8	40.2	28.5	8	468	2		蛯名利弘		増田陽一	
9	3	3		サイモンベラーノ	牝4	53.0		藤田菜七	1:55.5	1.1/2	4-4-4-4	40.9	63.7	10	454	-10		根本康広		澤田昭紀	
10	7	11		シルバータイド	牝4	55.0		吉田隼人	1:55.7	3/4	4-5-4-5	41.0	2.9	1	512	-4		高野友和		ワタナベホールディングス	
11	2	2		ピュアリーグッド	牝4	54.0		亀田温心	1:55.7	ハナ	10-10-12-12	40.2	122.4	13	458	6		中尾秀正		飯田正剛	
12	7	10		ブライトアクトレス	牝5	54.0		菅原明良	1:56.6	5.0	12-13-13-13	40.8	16.4	6	528	12		鹿戸雄一		岡田牧雄	
13	1	1		ウインアルカンナ	牝4	55.0		丹内祐次	1:56.7	3/4	1-1-1-1	42.8	5.8	3	458	-4		武市康男		ウイン	
