rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		ヤマイチダンディ	牡3	56.0		宮崎光行	1:00.3		2-1	36.6	2.3	1	496	10		小国博行		坂本肇	25.0
2	1	1		スクワットゴールズ	牝4	54.0		岩橋勇二	1:01.4	5.0	3-4	37.3	28.5	6	448	4		桧森邦夫		清水正裕	5.0
3	2	2		メガプテラ	牡3	56.0		石川倭	1:01.9	2.1/2	1-1	38.2	3.0	2	490	0		櫻井拓章		原大栄	3.8
4	8	11		カガプラナス	牝4	54.0		坂下秀樹	1:01.9	ハナ	3-3	38.1	51.2	9	426	-6		櫻井拓章		西村健作	2.5
5	6	8		ニットウサーメット	牝4	54.0		阿部龍	1:01.9	クビ	8-4	37.4	22.7	5	470	-2		佐久間雅		藤井謙	1.2
6	8	12		ヒロノカガヤキ	牡3	55.0		落合玄太	1:02.2	1.1/2	11-8	37.2	5.4	3	464	2		桧森邦夫		小野博郷	
7	7	10		ロードハナブサ	牡4	56.0		五十嵐冬	1:02.5	1.1/2	5-7	38.1	33.2	8	442	4		沼澤英知		光安慎一	
8	3	3		エレーヌワンダー	牝7	54.0		松井伸也	1:02.5	アタマ	5-6	38.1	73.6	10	508	6		谷口常信		佐渡了二	
9	5	6		ブラックファニー	牝6	54.0		小林靖幸	1:02.8	1.1/2	8-10	38.0	88.3	11	452	-2		佐久間雅		松永要一	
10	4	4		ユリア	牝3	54.0		山本咲希	1:02.9	1/2	5-8	38.5	8.0	4	468	-2		松本隆宏		神谷裕継	
11	5	5		ヤマニンルリエ	牝4	54.0		亀井洋司	1:03.2	1.1/2	12-12	37.7	29.6	7	464	6		安田武広		土井久美子	
12	6	7		ミサトウオッカ	牝5	54.0		阪野学	1:03.6	2.0	10-10	38.7	145.8	12	476	-2		桧森邦夫		戸部政彦	
